RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
8;Tesla;state;1;27;29;2;37;100;23,24;10,82;0;5,06;16,28;16,28;43,52;39,13
8;Tesla;transition;1;27;29;3;29;100;5,54;17,7;0;1,34;17,28;17,28;26,92;24,58
8;Tesla;pair;1;27;29;3;53;100;3,13;4,11;3,42;0,72;18,28;18,28;18,3;11,38
8;Tesla;state;2;31;43;3;66;100;2,51;3,01;0;0,92;19,28;19,28;8,32;6,44
8;Tesla;transition;2;31;43;9;43;100;2,27;8,51;0;2,62;20,28;20,28;15,7;13,41
8;Tesla;pair;2;31;43;15;379;100;2,3;0,5;8,74;2,93;22,28;22,28;19,19;14,47
8;Tesla;state;3;27;29;2;34;100;1,25;1,49;0;0,32;23,28;23,28;4,46;3,06
8;Tesla;transition;3;27;29;3;29;100;1,23;3,03;0;0,51;24,28;24,28;6,44;4,77
8;Tesla;pair;3;27;29;4;78;100;1,21;0,35;2,08;0,34;25,28;25,28;6,89;3,97
8;Tesla;state;4;30;41;2;40;100;1,41;12,02;0;0,21;28,16;6,16;14,86;13,64
8;Tesla;transition;4;30;41;9;41;100;1,73;5,63;0;1,15;7,16;7,16;9,87;8,51
8;Tesla;pair;4;30;41;15;378;100;1,42;0,44;6,41;1,57;8,16;9,16;13,66;9,84
8;Tesla;state;5;29;36;3;64;100;1,33;1,56;0;0,31;10,16;10,16;4,22;3,19
8;Tesla;transition;5;29;36;7;36;100;1,29;3,71;0;0,95;11,16;11,16;6,93;5,95
8;Tesla;pair;5;29;36;9;214;100;1,16;0,34;3,2;0,99;12,16;13,16;8,45;5,69
8;Tesla;state;6;28;34;4;88;100;1,08;1,43;0;0,43;13,16;13,16;4,18;2,95
8;Tesla;transition;6;28;34;6;34;100;1,12;3,07;0;0,74;14,16;14,16;5,89;4,93
8;Tesla;pair;6;28;34;9;213;100;1,15;0,35;3,02;0,89;15,16;16,16;8,12;5,41
8;Tesla;state;7;27;29;2;37;100;1,02;1,15;0;0,22;16,16;17,16;3,05;2,39
8;Tesla;transition;7;27;29;3;29;100;0,95;2,27;0;0,5;17,16;17,16;4,5;3,72
8;Tesla;pair;7;27;29;3;53;100;1,17;0,27;1,01;0,3;18,16;18,16;4,79;2,76
8;Tesla;state;8;29;36;3;64;100;1,15;1,38;0;0,29;19,16;19,16;3,42;2,82
8;Tesla;transition;8;29;36;7;36;100;1,07;3,27;0;0,65;20,16;20,16;5,85;4,99
8;Tesla;pair;8;29;36;9;214;100;1,07;0,4;3,33;0,73;21,16;22,16;8,22;5,53
8;Tesla;state;9;29;39;3;64;100;1,17;1,46;0;0,34;23,16;23,16;3,67;2,98
8;Tesla;transition;9;29;39;9;39;100;1,26;4,68;0;0,7;24,16;24,16;7,66;6,64
8;Tesla;pair;9;29;39;15;377;100;1,11;0,5;6,49;0,99;25,16;26,16;12,08;9,08
8;Tesla;state;10;29;34;3;64;100;1,02;1,33;0;0,19;27,16;27,16;3,24;2,55
8;Tesla;transition;10;29;34;5;34;100;0,93;2,68;0;0,34;28,16;28,16;4,81;3,95
8;Tesla;pair;10;29;34;5;107;100;1,2;0,36;1,57;0,28;29,16;29,16;6,15;3,42
8;Tesla;state;11;29;36;3;64;100;1,21;1,37;0;0,15;30,16;30,16;3,51;2,74
8;Tesla;transition;11;29;36;7;36;100;1,09;3,33;0;0,66;30,16;31,16;6,09;5,08
8;Tesla;pair;11;29;36;9;214;100;1,4;0,43;3,21;0,78;32,16;32,16;8,8;5,81
8;Tesla;state;12;29;36;3;64;100;1,36;1,56;0;0,23;33,16;33,16;3,95;3,15
8;Tesla;transition;12;29;36;7;36;100;1,55;4,6;0;0,79;34,16;34,16;8,3;6,94
8;Tesla;pair;12;29;36;9;214;100;1,45;0,41;3,55;0,76;35,16;36,16;9,79;6,17
8;Tesla;state;13;31;43;3;66;100;1,37;1,74;0;0,21;36,16;36,16;4,05;3,31
8;Tesla;transition;13;31;43;10;43;100;1,4;5,07;0;1,02;37,16;38,16;8,7;7,49
8;Tesla;pair;13;31;43;15;379;100;1,48;0,53;5,71;1,16;39,16;40,16;12,81;8,88
8;Tesla;state;14;30;41;3;65;100;1,52;1,6;0;0,21;41,16;41,16;4,09;3,34
8;Tesla;transition;14;30;41;9;41;100;1,37;4,44;0;1,11;42,16;42,16;8,02;6,92
8;Tesla;pair;14;30;41;15;378;100;1,33;0,44;5,2;1,44;43,16;44,16;12,03;8,41
8;Tesla;state;15;27;30;3;62;100;1,02;1,25;0;0,18;45,16;45,16;3,24;2,45
8;Tesla;transition;15;27;30;4;30;100;1,17;2,44;0;0,35;46,16;46,16;4,79;3,96
8;Tesla;pair;15;27;30;5;105;100;1,21;0,27;1,65;0,35;47,16;47,16;5,97;3,48
8;Tesla;state;16;30;41;3;65;100;1,28;1,49;0;0,33;47,16;47,16;3,87;3,11
8;Tesla;transition;16;30;41;10;41;100;1,3;4,61;0;1,04;49,16;49,16;8,19;6,94
8;Tesla;pair;16;30;41;15;378;100;1,43;0,5;5,61;1,24;50,16;51,16;12,9;8,79
8;Tesla;state;17;29;34;2;39;100;1,28;1,31;0;0,19;52,16;52,16;3,52;2,78
8;Tesla;transition;17;29;34;4;34;100;1,24;2,51;0;0,43;52,16;53,16;5,11;4,19
8;Tesla;pair;17;29;34;5;107;100;1,21;0,36;1,88;0,45;53,16;54,16;6,72;3,88
8;Tesla;state;18;33;56;4;93;100;1,44;1,84;0;0,35;54,16;54,16;4,35;3,63
8;Tesla;transition;18;33;56;16;56;100;1,37;6,91;0;1,6;56,16;56,16;11,23;9,88
8;Tesla;pair;18;33;56;36;960;100;1,34;0,67;25,49;2,39;59,5;8,5;34,32;29,89
8;Tesla;state;19;31;48;4;91;100;0,94;1,04;0;0,22;9,5;9,5;2,81;2,19
8;Tesla;transition;19;31;48;12;48;100;0,75;4;0;0,89;10,5;10,5;6,59;5,64
8;Tesla;pair;19;31;48;26;685;100;0,73;0,52;8,89;1,54;12,5;13,5;14,94;11,69
8;Tesla;state;20;28;32;2;35;100;0,64;0,68;0;0,09;14,5;14,5;1,9;1,42
8;Tesla;transition;20;28;32;5;32;100;0,65;1,84;0;0,31;15,5;15,5;3,36;2,8
8;Tesla;pair;20;28;32;5;106;100;0,59;0,25;1,27;0,23;16,5;16,5;3,91;2,34
8;Tesla;state;21;28;32;2;38;100;0,64;0,72;0;0,1;17,5;17,5;1,92;1,46
8;Tesla;transition;21;28;32;4;32;100;0,59;1,75;0;0,27;17,5;18,5;3,25;2,61
8;Tesla;pair;21;28;32;5;106;100;0,62;0,23;1,27;0,27;18,5;19,5;4,01;2,39
8;Tesla;state;22;29;36;2;39;100;0,69;0,8;0;0,11;19,5;19,5;2,23;1,6
8;Tesla;transition;22;29;36;7;36;100;0,67;2,42;0;0,42;20,5;20,5;4,15;3,51
8;Tesla;pair;22;29;36;9;214;100;0,66;0,27;2,26;0,47;22,5;22,5;5,77;3,66
8;Tesla;state;23;28;32;2;38;100;0,65;0,71;0;0,11;22,5;23,5;1,92;1,47
8;Tesla;transition;23;28;32;4;32;100;0,57;1,7;0;0,25;23,5;23,5;3,01;2,52
8;Tesla;pair;23;28;32;5;106;100;0,58;0,23;1,23;0,23;24,5;25,5;3,72;2,28
8;Tesla;state;24;33;62;3;68;100;0,89;2,33;0;0,19;25,5;25,5;3,88;3,41
8;Tesla;transition;24;33;62;20;62;100;0,82;7,01;0;1,53;27,5;27,5;10,33;9,36
8;Tesla;pair;24;33;62;52;1405;100;0,88;0,52;24,99;3,21;31,5;34,5;34,32;29,59
8;Tesla;state;25;30;38;2;40;100;0,75;0,75;0;0,15;35,5;35,5;2,12;1,64
8;Tesla;transition;25;30;38;8;38;100;0,54;2,79;0;0,46;36,5;36,5;4,43;3,79
8;Tesla;pair;25;30;38;9;215;100;0,61;0,24;2,25;0,46;37,5;37,5;5,46;3,56
8;Tesla;state;26;28;32;2;38;100;0,63;0,72;0;0,09;38,5;38,5;1,84;1,44
8;Tesla;transition;26;28;32;4;32;100;0,51;1,7;0;0,24;39,5;39,5;2,96;2,45
8;Tesla;pair;26;28;32;5;106;100;0,53;0,22;1,31;0,23;40,5;40,5;3,79;2,29
8;Tesla;state;27;30;38;2;40;100;0,61;0,68;0;0,11;41,5;41,5;1,84;1,4
8;Tesla;transition;27;30;38;6;38;100;0,53;2,02;0;0,4;41,5;42,5;3,49;2,95
8;Tesla;pair;27;30;38;10;240;100;0,61;0,24;2,41;0,49;43,5;43,5;5,54;3,74
8;Tesla;state;28;32;49;3;67;100;0,66;0,9;0;0,17;44,5;44,5;2,24;1,74
8;Tesla;transition;28;32;49;12;49;100;0,65;3,6;0;0,73;45,5;46,5;5,79;4,99
8;Tesla;pair;28;32;49;24;627;100;0,66;0,43;8,01;1,24;48,5;49,5;13,55;10,35
8;Tesla;state;29;29;39;3;64;100;0,62;0,79;0;0,14;49,5;49,5;2;1,55
8;Tesla;transition;29;29;39;9;39;100;0,6;2,67;0;0,52;50,5;51,5;4,53;3,79
8;Tesla;pair;29;29;39;15;377;100;0,59;0,26;3,96;0,69;52,5;53,5;7,65;5,5
8;Tesla;state;30;29;36;2;39;100;0,59;0,68;0;0,1;53,5;53,5;1,84;1,37
8;Tesla;transition;30;29;36;7;36;100;0,53;2,28;0;0,4;54,5;54,5;3,79;3,21
8;Tesla;pair;30;29;36;10;239;100;0,72;0,23;2,41;0,48;55,5;56,5;5,6;3,84
8;Tesla;state;31;29;34;3;64;100;0,57;0,67;0;0,13;56,5;57,5;1,72;1,37
8;Tesla;transition;31;29;34;5;34;100;0,5;2,15;0;0,28;57,5;57,5;3,47;2,93
8;Tesla;pair;31;29;34;5;107;100;0,55;0,25;1,17;0,2;58,5;59,5;3,46;2,17
8;Tesla;state;32;34;64;4;94;100;0,68;1,26;0;0,21;59,5;59,5;2,59;2,15
8;Tesla;transition;32;34;64;21;64;100;0,68;7,03;0;1,6;61,5;62,5;10,26;9,31
8;Tesla;pair;32;34;64;52;1406;100;1,02;0,69;27,68;3,81;65,5;67,5;38,38;33,2
8;Tesla;state;33;29;36;3;64;100;0,89;1;0;0,17;68,5;68,5;2,48;2,07
8;Tesla;transition;33;29;36;7;36;100;0,74;2,62;0;0,49;69,5;69,5;4,38;3,85
8;Tesla;pair;33;29;36;9;214;100;0,74;0,33;2,24;0,56;70,5;70,5;5,81;3,86
8;Tesla;state;34;27;29;2;34;100;0,8;0,81;0;0,1;71,5;71,5;2,08;1,72
8;Tesla;transition;34;27;29;3;29;100;0,77;1,65;0;0,2;72,5;72,5;3,04;2,63
8;Tesla;pair;34;27;29;4;78;100;0,73;0,27;1,01;0,2;73,5;73,5;3,6;2,21
8;Tesla;state;35;29;36;3;64;100;0,73;1,01;0;0,17;73,5;73,5;2,26;1,91
8;Tesla;transition;35;29;36;6;36;100;0,73;2,31;0;0,42;74,5;74,5;3,94;3,47
8;Tesla;pair;35;29;36;9;214;100;0,75;0,32;2,46;0,54;76,5;76,5;5,84;4,06
8;Tesla;state;36;29;34;3;64;100;0,83;0,98;0;0,17;76,5;76,5;2,39;1,98
8;Tesla;transition;36;29;34;6;34;100;0,68;2,4;0;0,45;77,5;78,5;4,03;3,53
8;Tesla;pair;36;29;34;6;132;100;0,71;0,27;1,46;0,33;78,5;79,5;4,43;2,77
8;Tesla;state;37;30;41;3;65;100;0,83;1,02;0;0,2;79,5;79,5;2,48;2,05
8;Tesla;transition;37;30;41;9;41;100;0,8;3,13;0;0,72;80,5;81,5;5,34;4,65
8;Tesla;pair;37;30;41;15;378;100;0,79;0,35;4,3;1,08;82,5;83,5;8,82;6,53
8;Tesla;state;38;31;47;3;66;100;0,92;1,18;0;0,2;83,5;83,5;2,78;2,3
8;Tesla;transition;38;31;47;12;47;100;0,88;4,02;0;0,9;84,5;85,5;6,44;5,8
8;Tesla;pair;38;31;47;24;626;100;0,9;0,45;8,07;1,68;87,5;88,5;14;11,1
8;Tesla;state;39;32;54;3;67;100;0,91;1,13;0;0,19;88,5;88,5;2,65;2,23
8;Tesla;transition;39;32;54;16;54;100;0,87;5,52;0;1,17;90,5;90,5;8,28;7,56
8;Tesla;pair;39;32;54;36;959;100;0,92;1,83;14,74;2,51;93,5;94,5;23,47;19,99
8;Tesla;state;40;31;43;2;41;100;0,9;1,09;0;0,16;95,5;95,5;2,61;2,15
8;Tesla;transition;40;31;43;10;43;100;0,8;3,51;0;0,76;96,5;96,5;5,82;5,06
8;Tesla;pair;40;31;43;16;404;100;0,84;0,37;4,79;1,05;98,5;98,5;9,41;7,05
8;Tesla;state;41;27;30;2;37;100;0,7;0,88;0;0,1;99,5;99,5;2,01;1,68
8;Tesla;transition;41;27;30;4;30;100;0,79;1,88;0;0,22;100,5;100,5;3,51;2,89
8;Tesla;pair;41;27;30;5;105;100;0,54;0,2;0,93;0,2;100,5;101,5;3,02;1,88
8;Tesla;state;42;28;32;2;38;100;0,63;0,75;0;0,09;101,5;101,5;1,76;1,47
8;Tesla;transition;42;28;32;4;32;100;0,76;2,13;0;0,3;102,5;102,5;3,77;3,19
8;Tesla;pair;42;28;32;5;106;100;0,71;0,29;1,56;0,26;103,5;103,5;4,31;2,82
8;Tesla;state;43;29;34;2;36;100;0,83;0,99;0;0,11;104,5;104,5;2,39;1,92
8;Tesla;transition;43;29;34;5;34;100;0,82;2,38;0;0,33;105,5;105,5;4,17;3,53
8;Tesla;pair;43;29;34;5;107;100;0,8;0,42;1,21;0,24;106,5;106,5;4,36;2,67
8;Tesla;state;44;30;41;3;65;100;0,82;0,96;0;0,18;106,5;106,5;2,45;1,96
8;Tesla;transition;44;30;41;9;41;100;0,81;3,48;0;0,67;107,5;108,5;5,61;4,97
8;Tesla;pair;44;30;41;15;378;100;0,96;0,43;4,38;0,94;109,5;110,5;8,95;6,72
8;Tesla;state;45;30;41;3;65;100;0,84;1,03;0;0,15;110,5;110,5;2,39;2,02
8;Tesla;transition;45;30;41;9;41;100;0,78;3,34;0;0,69;111,5;112,5;5,4;4,81
8;Tesla;pair;45;30;41;15;378;100;0,89;0,32;4,03;0,8;113,5;114,5;8,3;6,05
8;Tesla;state;46;28;32;2;38;100;0,73;0,86;0;0,1;114,5;114,5;2,01;1,68
8;Tesla;transition;46;28;32;5;32;100;0,72;2,13;0;0,33;115,5;115,5;3,72;3,19
8;Tesla;pair;46;28;32;5;106;100;0,78;0,23;1,34;0,26;116,5;116,5;3,99;2,61
8;Tesla;state;47;27;30;2;37;100;0,9;0,89;0;0,1;117,5;117,5;2,32;1,89
8;Tesla;transition;47;27;30;4;30;100;0,69;1,78;0;0,29;118,5;118,5;3,19;2,76
8;Tesla;pair;47;27;30;5;105;100;0,75;0,33;1,34;0,22;119,5;119,5;3,99;2,64
8;Tesla;state;48;30;41;4;90;100;0,75;1,18;0;0,22;119,5;119,5;2,47;2,15
8;Tesla;transition;48;30;41;10;41;100;0,85;3,62;0;0,54;120,5;121,5;5,56;5,01
8;Tesla;pair;48;30;41;16;403;100;0,74;0,42;4,69;0,97;122,5;123,5;8,86;6,82
8;Tesla;state;49;31;47;4;91;100;0,89;1,1;0;0,21;123,5;124,5;2,53;2,19
8;Tesla;transition;49;31;47;12;47;100;0,79;4,09;0;0,77;125,5;125,5;6,36;5,65
8;Tesla;pair;49;31;47;24;626;100;0,76;0,52;8,34;1,24;127,5;128,5;13,29;10,86
8;Tesla;state;50;28;34;3;63;100;0,77;0,84;0;0,14;128,5;128,5;2,03;1,76
8;Tesla;transition;50;28;34;6;34;100;0,74;2,99;0;0,43;129,5;130,5;4,65;4,16
8;Tesla;pair;50;28;34;9;213;100;0,73;0,31;2,26;0,4;131,5;131,5;5,35;3,7
8;Tesla;state;51;28;32;2;38;100;0,74;0,94;0;0,09;131,5;131,5;2,1;1,77
8;Tesla;transition;51;28;32;4;32;100;0,67;1,95;0;0,23;132,5;132,5;3,23;2,85
8;Tesla;pair;51;28;32;5;106;100;0,69;0,3;1,16;0,25;133,5;133,5;3,74;2,41
8;Tesla;state;52;27;29;1;26;100;0,77;0,8;0;0,08;134,5;134,5;1,95;1,65
8;Tesla;transition;52;27;29;3;29;100;0,82;2,26;0;0,23;135,5;135,5;3,77;3,3
8;Tesla;pair;52;27;29;4;78;100;0,7;0,27;0,89;0,15;136,5;136,5;3,2;2,02
8;Tesla;state;53;29;36;3;64;100;1,09;0,96;0;0,14;136,5;136,5;2,55;2,19
8;Tesla;transition;53;29;36;7;36;100;0,93;2,41;0;0,42;137,5;137,5;4,32;3,75
8;Tesla;pair;53;29;36;9;214;100;0,82;0,35;2,33;0,46;138,5;139,5;5,81;3,96
8;Tesla;state;54;30;41;3;65;100;0,76;0,94;0;0,13;139,5;139,5;2,13;1,83
8;Tesla;transition;54;30;41;9;41;100;0,96;3,45;0;0,55;140,5;141,5;5,51;4,96
8;Tesla;pair;54;30;41;16;403;100;0,74;0,31;3,86;0,76;142,5;143,5;7,67;5,67
8;Tesla;state;55;30;38;2;40;100;0,77;1,1;0;0,13;143,5;143,5;2,34;2
8;Tesla;transition;55;30;38;6;38;100;0,84;2,05;0;0,41;144,5;144,5;3,73;3,3
8;Tesla;pair;55;30;38;9;215;100;0,78;0,3;2,22;0,48;146,5;146,5;5,22;3,79
8;Tesla;state;56;29;39;2;39;100;0,88;1,03;0;0,13;147,5;147,5;2,42;2,04
8;Tesla;transition;56;29;39;9;39;100;0,69;2,79;0;0,53;148,5;148,5;4,54;4
8;Tesla;pair;56;29;39;15;377;100;0,77;0,35;3,69;0,83;149,5;150,5;7,67;5,64
8;Tesla;state;57;29;36;3;64;100;0,95;1,02;0;0,13;150,5;150,5;2,4;2,1
8;Tesla;transition;57;29;36;7;36;100;0,51;1,93;0;0,46;151,5;152,5;3,44;2,9
8;Tesla;pair;57;29;36;9;214;100;0,6;0,19;2,33;0,45;153,5;153,5;4,64;3,57
8;Tesla;state;58;28;32;2;38;100;1,03;0,9;0;7,33;153,5;154,5;9,67;9,25
8;Tesla;transition;58;28;32;4;32;100;0,69;1,28;0;0,2;6,15;6,15;2,59;2,16
8;Tesla;pair;58;28;32;5;106;100;0,53;0,34;0,86;0,16;7,15;7,15;2,94;1,9
8;Tesla;state;59;28;32;2;35;100;0,53;0,56;0;0,07;8,15;8,15;1,43;1,16
8;Tesla;transition;59;28;32;5;32;100;0,48;2,58;0;0,21;9,15;9,15;3,65;3,28
8;Tesla;pair;59;28;32;5;106;100;0,45;0,27;0,92;0,14;10,15;10,15;2,82;1,78
8;Tesla;state;60;32;55;3;67;100;0,66;0,63;0;0,09;11,15;11,15;1,59;1,39
8;Tesla;transition;60;32;55;16;55;100;0,62;3,11;0;0,62;12,15;13,15;4,93;4,35
8;Tesla;pair;60;32;55;38;1020;100;0,6;0,57;11,57;1,75;15,15;17,15;17,41;14,49
8;Tesla;state;61;28;32;3;63;100;0,42;0,7;0;0,11;17,15;17,15;1,58;1,24
8;Tesla;transition;61;28;32;5;32;100;0,52;1,65;0;0,24;18,15;18,15;2,9;2,41
8;Tesla;pair;61;28;32;5;106;100;0,53;0,31;1,34;0,17;19,15;19,15;3,55;2,35
8;Tesla;state;62;32;49;3;67;100;0,63;0,92;0;0,11;20,15;20,15;1,92;1,66
8;Tesla;transition;62;32;49;12;49;100;0,65;2,77;0;0,63;21,15;22,15;4,64;4,05
8;Tesla;pair;62;32;49;24;627;100;0,58;0,39;5,99;0,74;24,15;25,15;9,74;7,7
8;Tesla;state;63;28;32;3;63;100;0,55;0,67;0;0,1;25,15;25,15;1,63;1,32
8;Tesla;transition;63;28;32;4;32;100;0,45;1,26;0;0,19;26,15;26,15;2,3;1,89
8;Tesla;pair;63;28;32;5;106;100;0,57;0,22;0,8;0,17;27,15;27,15;2,76;1,76
8;Tesla;state;64;29;36;2;39;100;0,48;0,75;0;0,08;28,15;28,15;1,65;1,31
8;Tesla;transition;64;29;36;6;36;100;0,61;1,74;0;0,24;29,15;29,15;2,98;2,59
8;Tesla;pair;64;29;36;9;214;100;0,53;0,29;1,68;0,34;30,15;30,15;4,23;2,85
8;Tesla;state;65;27;30;3;62;100;0,47;0,72;0;0,1;31,15;31,15;1,54;1,29
8;Tesla;transition;65;27;30;4;30;100;0,49;1,07;0;0,12;31,15;32,15;1,9;1,68
8;Tesla;pair;65;27;30;5;105;100;0,46;0,25;0,77;0,14;32,15;33,15;2,65;1,62
8;Tesla;state;66;30;38;2;40;100;0,57;0,68;0;0,07;33,15;33,15;1,54;1,31
8;Tesla;transition;66;30;38;7;38;100;0,49;1,88;0;0,27;34,15;34,15;3,01;2,64
8;Tesla;pair;66;30;38;9;215;100;0,55;0,24;1,61;0,29;35,15;36,15;3,87;2,69
8;Tesla;state;67;29;36;2;39;100;0,63;0,71;0;0,06;36,15;36,15;1,66;1,41
8;Tesla;transition;67;29;36;6;36;100;0,63;1,5;0;0,23;37,15;37,15;2,84;2,36
8;Tesla;pair;67;29;36;10;239;100;0,58;0,23;2,05;0,45;39,15;39,15;5,01;3,31
8;Tesla;state;68;30;41;2;40;100;0,59;0,61;0;0,12;40,15;40,15;1,62;1,31
8;Tesla;transition;68;30;41;9;41;100;0,49;2,09;0;0,37;41,15;41,15;3,34;2,95
8;Tesla;pair;68;30;41;15;378;100;0,58;0,32;3,19;0,51;42,15;43,15;5,99;4,6
8;Tesla;state;69;29;36;3;64;100;0,55;0,65;0;0,13;43,15;43,15;1,62;1,34
8;Tesla;transition;69;29;36;6;36;100;0,55;1,71;0;0,24;44,15;44,15;2,89;2,5
8;Tesla;pair;69;29;36;9;214;100;0,5;0,22;1,63;0,33;46,15;46,15;3,76;2,68
8;Tesla;state;70;32;54;4;92;100;0,61;0,73;0;0,16;47,15;47,15;1,95;1,5
8;Tesla;transition;70;32;54;16;54;100;0,61;3,88;0;0,57;48,15;48,15;5,62;5,05
8;Tesla;pair;70;32;54;36;959;100;0,62;0,48;11,39;1,37;51,15;52,15;17,52;13,86
8;Tesla;state;71;29;36;2;39;100;0,57;0,68;0;0,11;53,15;53,15;1,66;1,36
8;Tesla;transition;71;29;36;7;36;100;0,56;1,71;0;0,31;54,15;54,15;2,92;2,58
8;Tesla;pair;71;29;36;9;214;100;0,57;0,25;1,29;0,29;55,15;56,15;3,5;2,41
8;Tesla;state;72;29;36;1;28;100;0,49;0,57;0;0,07;56,15;56,15;1,34;1,12
8;Tesla;transition;72;29;36;7;36;100;0,51;1,58;0;0,22;57,15;57,15;2,61;2,31
8;Tesla;pair;72;29;36;9;214;100;0,5;0,34;1,38;0,31;58,15;59,15;3,61;2,53
8;Tesla;state;73;31;43;2;41;100;0,54;0,6;0;0,09;59,15;59,15;1,5;1,23
8;Tesla;transition;73;31;43;10;43;100;0,58;2,29;0;0,41;60,15;61,15;3,76;3,27
8;Tesla;pair;73;31;43;15;379;100;0,55;0,3;2,81;0,69;62,15;63,15;6;4,34
8;Tesla;state;74;29;34;2;39;100;0,5;0,6;0;0,07;63,15;63,15;1,39;1,18
8;Tesla;transition;74;29;34;5;34;100;0,46;1,42;0;0,2;64,15;64,15;2,49;2,09
8;Tesla;pair;74;29;34;5;107;100;0,62;0,36;0,78;0,17;65,15;65,15;2,85;1,93
8;Tesla;state;75;27;30;2;37;100;0,54;0,58;0;0,11;66,15;66,15;1,44;1,23
8;Tesla;transition;75;27;30;4;30;100;0,48;1,19;0;0,15;67,15;67,15;2,16;1,82
8;Tesla;pair;75;27;30;5;105;100;0,58;0,19;0,67;0,14;68,15;68,15;2,53;1,58
8;Tesla;state;76;30;45;3;65;100;0,56;0,71;0;0,12;68,15;68,15;1,64;1,39
8;Tesla;transition;76;30;45;12;45;100;0,58;2,98;0;0,46;70,15;70,15;4,52;4,02
8;Tesla;pair;76;30;45;24;625;100;0,64;0,33;5,4;0,86;72,15;73,15;9,14;7,23
8;Tesla;state;77;27;29;2;37;100;0,52;0,66;0;0,07;73,15;73,15;1,53;1,25
8;Tesla;transition;77;27;29;3;29;100;0,47;5,1;0;0,14;74,15;74,15;6,06;5,7
8;Tesla;pair;77;27;29;3;53;100;0,53;0,23;0,44;0,08;75,15;75,15;2,18;1,28
8;Tesla;state;78;31;47;4;91;100;0,58;0,72;0;0,18;76,15;76,15;1,76;1,47
8;Tesla;transition;78;31;47;12;47;100;0,54;2,15;0;0,44;77,15;77,15;3,7;3,13
8;Tesla;pair;78;31;47;24;626;100;0,54;0,45;4,22;0,61;79,15;80,15;7,79;5,82
8;Tesla;state;79;29;39;3;64;100;0,45;0,59;0;0,07;81,15;81,15;1,27;1,11
8;Tesla;transition;79;29;39;9;39;100;0,46;1,9;0;0,3;82,15;82,15;3,07;2,66
8;Tesla;pair;79;29;39;15;377;100;0,53;0,37;2,19;0,49;83,15;84,15;4,72;3,59
8;Tesla;state;80;29;36;2;39;100;0,62;0,64;0;0,06;84,15;84,15;1,55;1,32
8;Tesla;transition;80;29;36;7;36;100;0,53;1,44;0;0,3;85,15;86,15;2,67;2,28
8;Tesla;pair;80;29;36;9;214;100;0,5;0,32;1,1;0,25;87,15;87,15;3,29;2,17
8;Tesla;state;81;28;32;2;38;100;0,51;0,71;0;0,06;87,15;88,15;1,48;1,28
8;Tesla;transition;81;28;32;4;32;100;0,47;1,11;0;0,13;88,15;88,15;1,99;1,71
8;Tesla;pair;81;28;32;5;106;100;0,46;0,33;0,69;0,11;89,15;89,15;2,51;1,59
8;Tesla;state;82;30;41;3;65;100;0,51;0,75;0;0,09;90,15;90,15;1,58;1,35
8;Tesla;transition;82;30;41;9;41;100;0,53;1,85;0;0,36;91,15;91,15;3,1;2,73
8;Tesla;pair;82;30;41;15;378;100;0,62;0,18;1,8;0,31;93,15;93,15;3,77;2,91
8;Tesla;state;83;31;43;2;41;100;0,84;0,79;0;0,1;94,15;94,15;2;1,73
8;Tesla;transition;83;31;43;9;43;100;0,55;2,22;0;0,38;95,15;95,15;3,6;3,15
8;Tesla;pair;83;31;43;15;379;100;0,64;0,49;3,81;0,45;97,15;97,15;7,05;5,4
