RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Tesla;201;state;TransitionMissing;43;0;34;9;79,07
1;Tesla;201;transition;TransitionMissing;43;0;43;0;100
1;Tesla;201;pair;TransitionMissing;43;0;43;0;100
1;Tesla;201;family-baseline;TransitionMissing;43;0;0;43;0
1;Tesla;201;state;ActionExchange;81;0;58;23;71,6
1;Tesla;201;transition;ActionExchange;81;0;81;0;100
1;Tesla;201;pair;ActionExchange;81;0;81;0;100
1;Tesla;201;family-baseline;ActionExchange;81;0;0;81;0
1;Tesla;201;state;StateMissing;30;0;30;0;100
1;Tesla;201;transition;StateMissing;30;0;30;0;100
1;Tesla;201;pair;StateMissing;30;0;30;0;100
1;Tesla;201;family-baseline;StateMissing;30;0;0;30;0
1;Tesla;201;state;TransitionDestinationExchange;81;11;42;28;60
1;Tesla;201;transition;TransitionDestinationExchange;81;11;66;4;94,29
1;Tesla;201;pair;TransitionDestinationExchange;81;11;70;0;100
1;Tesla;201;family-baseline;TransitionDestinationExchange;81;11;0;70;0
1;Tesla;202;state;TransitionMissing;41;0;32;9;78,05
1;Tesla;202;transition;TransitionMissing;41;0;41;0;100
1;Tesla;202;pair;TransitionMissing;41;0;41;0;100
1;Tesla;202;family-baseline;TransitionMissing;41;0;0;41;0
1;Tesla;202;state;ActionExchange;77;0;55;22;71,43
1;Tesla;202;transition;ActionExchange;77;0;77;0;100
1;Tesla;202;pair;ActionExchange;77;0;77;0;100
1;Tesla;202;family-baseline;ActionExchange;77;0;0;77;0
1;Tesla;202;state;StateMissing;29;0;29;0;100
1;Tesla;202;transition;StateMissing;29;0;29;0;100
1;Tesla;202;pair;StateMissing;29;0;29;0;100
1;Tesla;202;family-baseline;StateMissing;29;0;0;29;0
1;Tesla;202;state;TransitionDestinationExchange;77;11;39;27;59,09
1;Tesla;202;transition;TransitionDestinationExchange;77;11;63;3;95,45
1;Tesla;202;pair;TransitionDestinationExchange;77;11;66;0;100
1;Tesla;202;family-baseline;TransitionDestinationExchange;77;11;0;66;0
1;Tesla;203;state;TransitionMissing;41;0;31;10;75,61
1;Tesla;203;transition;TransitionMissing;41;0;41;0;100
1;Tesla;203;pair;TransitionMissing;41;0;41;0;100
1;Tesla;203;family-baseline;TransitionMissing;41;0;0;41;0
1;Tesla;203;state;ActionExchange;77;0;51;26;66,23
1;Tesla;203;transition;ActionExchange;77;0;77;0;100
1;Tesla;203;pair;ActionExchange;77;0;77;0;100
1;Tesla;203;family-baseline;ActionExchange;77;0;0;77;0
1;Tesla;203;state;StateMissing;29;0;29;0;100
1;Tesla;203;transition;StateMissing;29;0;29;0;100
1;Tesla;203;pair;StateMissing;29;0;29;0;100
1;Tesla;203;family-baseline;StateMissing;29;0;0;29;0
1;Tesla;203;state;TransitionDestinationExchange;77;11;38;28;57,58
1;Tesla;203;transition;TransitionDestinationExchange;77;11;63;3;95,45
1;Tesla;203;pair;TransitionDestinationExchange;77;11;66;0;100
1;Tesla;203;family-baseline;TransitionDestinationExchange;77;11;0;66;0
1;Tesla;204;state;TransitionMissing;34;0;28;6;82,35
1;Tesla;204;transition;TransitionMissing;34;0;34;0;100
1;Tesla;204;pair;TransitionMissing;34;0;34;0;100
1;Tesla;204;family-baseline;TransitionMissing;34;0;0;34;0
1;Tesla;204;state;ActionExchange;51;0;39;12;76,47
1;Tesla;204;transition;ActionExchange;51;0;51;0;100
1;Tesla;204;pair;ActionExchange;51;0;51;0;100
1;Tesla;204;family-baseline;ActionExchange;51;0;0;51;0
1;Tesla;204;state;StateMissing;27;0;27;0;100
1;Tesla;204;transition;StateMissing;27;0;27;0;100
1;Tesla;204;pair;StateMissing;27;0;27;0;100
1;Tesla;204;family-baseline;StateMissing;27;0;0;27;0
1;Tesla;204;state;TransitionDestinationExchange;51;5;30;16;65,22
1;Tesla;204;transition;TransitionDestinationExchange;51;5;45;1;97,83
1;Tesla;204;pair;TransitionDestinationExchange;51;5;46;0;100
1;Tesla;204;family-baseline;TransitionDestinationExchange;51;5;0;46;0
1;Tesla;205;state;TransitionMissing;47;0;33;14;70,21
1;Tesla;205;transition;TransitionMissing;47;0;47;0;100
1;Tesla;205;pair;TransitionMissing;47;0;47;0;100
1;Tesla;205;family-baseline;TransitionMissing;47;0;0;47;0
1;Tesla;205;state;ActionExchange;109;0;68;41;62,39
1;Tesla;205;transition;ActionExchange;109;0;109;0;100
1;Tesla;205;pair;ActionExchange;109;0;109;0;100
1;Tesla;205;family-baseline;ActionExchange;109;0;0;109;0
1;Tesla;205;state;StateMissing;30;0;30;0;100
1;Tesla;205;transition;StateMissing;30;0;30;0;100
1;Tesla;205;pair;StateMissing;30;0;30;0;100
1;Tesla;205;family-baseline;StateMissing;30;0;0;30;0
1;Tesla;205;state;TransitionDestinationExchange;109;21;43;45;48,86
1;Tesla;205;transition;TransitionDestinationExchange;109;21;81;7;92,05
1;Tesla;205;pair;TransitionDestinationExchange;109;21;88;0;100
1;Tesla;205;family-baseline;TransitionDestinationExchange;109;21;0;88;0
1;Tesla;206;state;TransitionMissing;41;0;32;9;78,05
1;Tesla;206;transition;TransitionMissing;41;0;41;0;100
1;Tesla;206;pair;TransitionMissing;41;0;41;0;100
1;Tesla;206;family-baseline;TransitionMissing;41;0;0;41;0
1;Tesla;206;state;ActionExchange;77;0;55;22;71,43
1;Tesla;206;transition;ActionExchange;77;0;77;0;100
1;Tesla;206;pair;ActionExchange;77;0;77;0;100
1;Tesla;206;family-baseline;ActionExchange;77;0;0;77;0
1;Tesla;206;state;StateMissing;29;0;29;0;100
1;Tesla;206;transition;StateMissing;29;0;29;0;100
1;Tesla;206;pair;StateMissing;29;0;29;0;100
1;Tesla;206;family-baseline;StateMissing;29;0;0;29;0
1;Tesla;206;state;TransitionDestinationExchange;77;11;39;27;59,09
1;Tesla;206;transition;TransitionDestinationExchange;77;11;63;3;95,45
1;Tesla;206;pair;TransitionDestinationExchange;77;11;66;0;100
1;Tesla;206;family-baseline;TransitionDestinationExchange;77;11;0;66;0
1;Tesla;207;state;TransitionMissing;34;0;29;5;85,29
1;Tesla;207;transition;TransitionMissing;34;0;34;0;100
