RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
5;Tesla;state;1;27;29;2;37;100;23,26;10,73;0;4,87;15,35;15,35;42,58;38,85
5;Tesla;transition;1;27;29;3;29;100;5,06;16,18;0;1,34;17,35;17,35;24,81;22,57
5;Tesla;pair;1;27;29;3;53;100;2,86;4,37;3,41;9,93;17,35;20,25;27,54;20,57
5;Tesla;state;2;31;43;3;66;100;2,14;2,11;0;0,87;6,25;6,25;6,56;5,11
5;Tesla;transition;2;31;43;9;43;100;1,6;9,11;0;3,7;7,25;8,25;16,75;14,41
5;Tesla;pair;2;31;43;15;379;100;1,86;0,62;11,8;3,69;9,25;10,25;23,51;17,96
5;Tesla;state;3;27;29;2;34;100;1,41;1,55;0;0,35;11,25;11,25;5;3,31
5;Tesla;transition;3;27;29;3;29;100;1,38;3,19;0;0,59;12,25;12,25;6,86;5,17
5;Tesla;pair;3;27;29;4;78;100;1,33;0,37;2,35;0,48;13,25;13,25;7,43;4,52
5;Tesla;state;4;30;41;2;40;100;1,59;1,71;0;0,3;13,25;13,25;4,8;3,6
5;Tesla;transition;4;30;41;9;41;100;1,48;5,72;0;1,47;15,25;15,25;10,12;8,68
5;Tesla;pair;4;30;41;15;378;100;1,37;0,46;7,25;1,24;16,25;17,25;13,99;10,33
5;Tesla;state;5;29;36;3;64;100;1,35;1,62;0;0,34;18,25;18,25;4,16;3,31
5;Tesla;transition;5;29;36;7;36;100;1,32;4,35;0;1,01;19,25;19,25;7,88;6,67
5;Tesla;pair;5;29;36;9;214;100;1,52;0,48;3,65;1,31;20,25;20,25;10,25;6,96
5;Tesla;state;6;28;34;4;88;100;1,19;1,49;0;0,38;21,25;21,25;3,91;3,06
5;Tesla;transition;6;28;34;6;34;100;1,42;3,6;0;0,63;22,25;22,25;6,76;5,66
5;Tesla;pair;6;28;34;9;213;100;1,25;0,45;3,27;0,91;23,25;24,25;9,13;5,88
5;Tesla;state;7;27;29;2;37;100;1,17;1,35;0;0,19;24,25;24,25;3,37;2,71
5;Tesla;transition;7;27;29;3;29;100;1,16;2,49;0;0,35;25,25;25,25;4,76;4
5;Tesla;pair;7;27;29;3;53;100;1,03;0,3;1,1;0,25;26,25;26,25;5,04;2,68
5;Tesla;state;8;29;36;3;64;100;1,28;1,5;0;0,23;27,25;27,25;3,61;3
5;Tesla;transition;8;29;36;7;36;100;1,23;4,05;0;0,75;28,25;28,25;6,93;6,03
5;Tesla;pair;8;29;36;9;214;100;1,24;0,46;3,75;1,05;29,25;29,25;9,49;6,5
5;Tesla;state;9;29;39;3;64;100;1,32;1,41;0;0,27;30,25;30,25;3,73;3
5;Tesla;transition;9;29;39;9;39;100;1,23;5,43;0;0,8;31,25;31,25;8,66;7,46
5;Tesla;pair;9;29;39;15;377;100;1,53;0,6;6,66;1,56;33,25;34,25;14,36;10,35
5;Tesla;state;10;29;34;3;64;100;1,67;1,54;0;0,26;34,25;34,25;4,29;3,48
5;Tesla;transition;10;29;34;5;34;100;0,93;3,19;0;0,54;35,25;35,25;5,7;4,66
5;Tesla;pair;10;29;34;5;107;100;1,22;0,36;1,71;0,43;36,25;36,25;6,46;3,71
5;Tesla;state;11;29;36;3;64;100;1,51;1,6;0;0,29;37,25;37,25;4,94;3,4
5;Tesla;transition;11;29;36;7;36;100;1,2;3,88;0;0,75;38,25;38,25;7,08;5,83
5;Tesla;pair;11;29;36;9;214;100;1,31;0,49;3,09;0,89;39,25;40,25;9,07;5,78
5;Tesla;state;12;29;36;3;64;100;1,29;1,49;0;0,26;40,25;40,25;3,77;3,05
5;Tesla;transition;12;29;36;7;36;100;16,29;3,64;0;0,89;41,25;42,25;21,98;20,83
5;Tesla;pair;12;29;36;9;214;100;1,35;0,51;4,52;0,91;43,25;43,25;11,45;7,29
5;Tesla;state;13;31;43;3;66;100;1,79;2,11;0;0,32;44,25;44,25;5,16;4,23
5;Tesla;transition;13;31;43;10;43;100;1,74;6,65;0;1,23;45,25;45,25;11;9,62
5;Tesla;pair;13;31;43;15;379;100;1,77;0,66;8,25;1,56;47,25;47,25;17,7;12,24
5;Tesla;state;14;30;41;3;65;100;1,68;1,94;0;0,36;48,25;48,25;4,95;3,98
5;Tesla;transition;14;30;41;9;41;100;1,33;4,46;0;0,76;49,25;49,25;7,62;6,56
5;Tesla;pair;14;30;41;15;378;100;1,43;0,44;18,53;1,02;51,48;7,48;25,77;21,41
5;Tesla;state;15;27;30;3;62;100;1,09;1,34;0;0,2;7,48;7,48;3,72;2,63
5;Tesla;transition;15;27;30;4;30;100;0,93;1,91;0;0,27;8,48;8,48;3,91;3,11
5;Tesla;pair;15;27;30;5;105;100;0,8;0,19;1,54;0,27;9,48;9,48;5,2;2,8
5;Tesla;state;16;30;41;3;65;100;0,99;1,13;0;0,14;10,48;10,48;2,85;2,26
5;Tesla;transition;16;30;41;10;41;100;1,07;3,99;0;0,65;11,48;11,48;6,91;5,71
5;Tesla;pair;16;30;41;15;378;100;1,07;0,38;5,16;0,83;12,48;13,48;10,87;7,43
5;Tesla;state;17;29;34;2;39;100;0,86;1,03;0;0,12;14,48;14,48;2,6;2,01
5;Tesla;transition;17;29;34;4;34;100;0,76;1,55;0;0,31;15,48;15,48;3,69;2,63
5;Tesla;pair;17;29;34;5;107;100;0,89;0,31;1,38;0,21;16,48;16,48;4,95;2,79
5;Tesla;state;18;33;56;4;93;100;1,02;1,2;0;0,23;16,48;17,48;3,09;2,45
5;Tesla;transition;18;33;56;16;56;100;0,95;5,36;0;1;18,48;18,48;8,44;7,31
5;Tesla;pair;18;33;56;36;960;100;1,32;0,5;14,88;1,99;21,48;23,48;22,52;18,69
5;Tesla;state;19;31;48;4;91;100;1,06;1,07;0;0,22;24,48;24,48;2,97;2,35
5;Tesla;transition;19;31;48;12;48;100;0,76;4,63;0;0,77;25,48;25,48;7,21;6,16
5;Tesla;pair;19;31;48;26;685;100;0,76;0,41;8,98;1,35;27,48;29,48;14,58;11,5
5;Tesla;state;20;28;32;2;35;100;0,64;0,62;0;0,1;29,48;29,48;1,87;1,36
5;Tesla;transition;20;28;32;5;32;100;0,61;1,92;0;0,27;30,48;30,48;3,44;2,8
5;Tesla;pair;20;28;32;5;106;100;0,63;0,2;1,02;0,21;31,48;31,48;3,64;2,06
5;Tesla;state;21;28;32;2;38;100;0,56;0,67;0;0,1;32,48;32,48;1,77;1,33
5;Tesla;transition;21;28;32;4;32;100;0,48;1,58;0;0,28;33,48;33,48;2,91;2,34
5;Tesla;pair;21;28;32;5;106;100;0,56;0,21;0,99;0,25;33,48;34,48;3,38;2
5;Tesla;state;22;29;36;2;39;100;0,59;0,75;0;0,11;34,48;34,48;2,19;1,45
5;Tesla;transition;22;29;36;7;36;100;0,67;2,21;0;0,39;35,48;35,48;3,94;3,27
5;Tesla;pair;22;29;36;9;214;100;0,64;0,23;2,05;0,43;37,48;37,48;5,1;3,35
5;Tesla;state;23;28;32;2;38;100;0,53;0,56;0;0,17;37,48;37,48;1,65;1,26
5;Tesla;transition;23;28;32;4;32;100;0,55;1,64;0;0,23;38,48;38,48;2,9;2,42
5;Tesla;pair;23;28;32;5;106;100;0,55;0,29;1,5;0,19;39,48;39,48;5,6;2,53
5;Tesla;state;24;33;62;3;68;100;0,95;1,03;0;0,2;40,48;40,48;2,88;2,18
5;Tesla;transition;24;33;62;20;62;100;0,97;6,81;0;1,06;42,48;42,48;9,68;8,84
5;Tesla;pair;24;33;62;52;1405;100;0,68;0,43;29,35;2,79;46,48;49,48;37,97;33,25
5;Tesla;state;25;30;38;2;40;100;0,73;0,72;0;0,2;49,48;49,48;2,18;1,65
5;Tesla;transition;25;30;38;8;38;100;0,55;2,58;0;0,43;50,48;50,48;4,28;3,57
5;Tesla;pair;25;30;38;9;215;100;0,66;0,22;2,22;0,32;51,48;52,48;5,69;3,41
5;Tesla;state;26;28;32;2;38;100;0,6;0,77;0;0,09;52,48;52,48;2,12;1,45
5;Tesla;transition;26;28;32;4;32;100;0,84;2,5;0;0,31;53,48;53,48;4,43;3,64
5;Tesla;pair;26;28;32;5;106;100;0,94;0,3;1,43;0,32;54,48;54,48;5,22;2,98
5;Tesla;state;27;30;38;2;40;100;1,28;1,12;0;0,14;55,48;55,48;3,27;2,53
5;Tesla;transition;27;30;38;6;38;100;0,87;2,72;0;0,51;56,48;56,48;4,83;4,09
5;Tesla;pair;27;30;38;10;240;100;0,96;0,43;3,67;0,69;57,48;58,48;8,72;5,75
5;Tesla;state;28;32;49;3;67;100;1,1;1,4;0;0,24;58,48;58,48;3,43;2,74
5;Tesla;transition;28;32;49;12;49;100;0,95;4,89;0;1,1;59,48;60,48;8,18;6,94
5;Tesla;pair;28;32;49;24;627;100;1;0,59;9,51;1,43;62,48;63,48;16,71;12,53
5;Tesla;state;29;29;39;3;64;100;0,96;1,25;0;0,14;63,48;63,48;2,91;2,35
5;Tesla;transition;29;29;39;9;39;100;0,85;4,13;0;0,56;64,48;65,48;6,52;5,54
5;Tesla;pair;29;29;39;15;377;100;0,86;0,42;6,12;0,94;66,48;67,48;11,14;8,33
5;Tesla;state;30;29;36;2;39;100;0,92;1,06;0;0,37;67,48;67,48;3,1;2,35
5;Tesla;transition;30;29;36;7;36;100;1;3,8;0;0,53;68,48;68,48;6,23;5,33
5;Tesla;pair;30;29;36;10;239;100;0,92;0,38;3,55;0,49;69,48;70,48;8,07;5,34
5;Tesla;state;31;29;34;3;64;100;1,03;1,38;0;0,18;70,48;70,48;3,24;2,59
5;Tesla;transition;31;29;34;5;34;100;0,85;2,66;0;0,35;71,48;71,48;4,56;3,86
5;Tesla;pair;31;29;34;5;107;100;0,88;0,37;1,54;0,28;72,48;73,48;5,16;3,07
5;Tesla;state;32;34;64;4;94;100;1,01;1,52;0;0,27;73,48;73,48;3,38;2,8
