RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;121;state;TransitionMissing;226;0;82;144;36,28
1;Syngovia;121;transition;TransitionMissing;226;0;226;0;100
1;Syngovia;121;pair;TransitionMissing;226;0;226;0;100
1;Syngovia;121;family-baseline;TransitionMissing;226;0;0;226;0
1;Syngovia;121;state;ActionExchange;1660;0;731;929;44,04
1;Syngovia;121;transition;ActionExchange;1660;0;1660;0;100
1;Syngovia;121;pair;ActionExchange;1660;0;1660;0;100
1;Syngovia;121;family-baseline;ActionExchange;1660;0;0;1660;0
1;Syngovia;121;state;StateMissing;58;0;58;0;100
1;Syngovia;121;transition;StateMissing;58;0;58;0;100
1;Syngovia;121;pair;StateMissing;58;0;58;0;100
1;Syngovia;121;family-baseline;StateMissing;58;0;0;58;0
1;Syngovia;121;state;TransitionDestinationExchange;1050;440;246;364;40,33
1;Syngovia;121;transition;TransitionDestinationExchange;1050;440;557;53;91,31
1;Syngovia;121;pair;TransitionDestinationExchange;1050;440;610;0;100
1;Syngovia;121;family-baseline;TransitionDestinationExchange;1050;440;0;610;0
1;Syngovia;122;state;TransitionMissing;230;0;86;144;37,39
1;Syngovia;122;transition;TransitionMissing;230;0;230;0;100
1;Syngovia;122;pair;TransitionMissing;230;0;230;0;100
1;Syngovia;122;family-baseline;TransitionMissing;230;0;0;230;0
1;Syngovia;122;state;ActionExchange;1659;0;730;929;44
1;Syngovia;122;transition;ActionExchange;1659;0;1659;0;100
1;Syngovia;122;pair;ActionExchange;1659;0;1659;0;100
1;Syngovia;122;family-baseline;ActionExchange;1659;0;0;1659;0
1;Syngovia;122;state;StateMissing;62;0;62;0;100
1;Syngovia;122;transition;StateMissing;62;0;62;0;100
1;Syngovia;122;pair;StateMissing;62;0;62;0;100
1;Syngovia;122;family-baseline;StateMissing;62;0;0;62;0
1;Syngovia;122;state;TransitionDestinationExchange;1049;440;246;363;40,39
1;Syngovia;122;transition;TransitionDestinationExchange;1049;440;555;54;91,13
1;Syngovia;122;pair;TransitionDestinationExchange;1049;440;609;0;100
1;Syngovia;122;family-baseline;TransitionDestinationExchange;1049;440;0;609;0
1;Syngovia;123;state;TransitionMissing;282;0;100;182;35,46
1;Syngovia;123;transition;TransitionMissing;282;0;282;0;100
1;Syngovia;123;pair;TransitionMissing;282;0;282;0;100
1;Syngovia;123;family-baseline;TransitionMissing;282;0;0;282;0
1;Syngovia;123;state;ActionExchange;2036;0;896;1140;44,01
1;Syngovia;123;transition;ActionExchange;2036;0;2036;0;100
1;Syngovia;123;pair;ActionExchange;2036;0;2036;0;100
1;Syngovia;123;family-baseline;ActionExchange;2036;0;0;2036;0
1;Syngovia;123;state;StateMissing;73;0;73;0;100
1;Syngovia;123;transition;StateMissing;73;0;73;0;100
1;Syngovia;123;pair;StateMissing;73;0;73;0;100
1;Syngovia;123;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;123;state;TransitionDestinationExchange;1313;570;306;437;41,18
1;Syngovia;123;transition;TransitionDestinationExchange;1313;570;691;52;93
1;Syngovia;123;pair;TransitionDestinationExchange;1313;570;743;0;100
1;Syngovia;123;family-baseline;TransitionDestinationExchange;1313;570;0;743;0
1;Syngovia;124;state;TransitionMissing;270;0;100;170;37,04
1;Syngovia;124;transition;TransitionMissing;270;0;270;0;100
1;Syngovia;124;pair;TransitionMissing;270;0;270;0;100
