RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%);Executed Transitions Total;Efficiency (killed/transition)
1;Syngovia;261;state;TransitionMissing;282;0;100;182;35,46;184;0,54
1;Syngovia;261;transition;TransitionMissing;282;0;282;0;100;1388;0,2
1;Syngovia;261;pair;TransitionMissing;282;0;282;0;100;4481;0,06
1;Syngovia;261;family-baseline;TransitionMissing;282;0;0;282;0;0;0
1;Syngovia;261;state;ActionExchange;2036;0;896;1140;44,01;184;4,87
1;Syngovia;261;transition;ActionExchange;2036;0;2036;0;100;1388;1,47
1;Syngovia;261;pair;ActionExchange;2036;0;2036;0;100;4481;0,45
1;Syngovia;261;family-baseline;ActionExchange;2036;0;0;2036;0;0;0
1;Syngovia;261;state;StateMissing;73;0;73;0;100;184;0,4
1;Syngovia;261;transition;StateMissing;73;0;73;0;100;1388;0,05
1;Syngovia;261;pair;StateMissing;73;0;73;0;100;4481;0,02
1;Syngovia;261;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;261;state;TransitionDestinationExchange;1313;570;306;437;41,18;184;1,66
1;Syngovia;261;transition;TransitionDestinationExchange;1313;570;691;52;93;1388;0,5
1;Syngovia;261;pair;TransitionDestinationExchange;1313;570;743;0;100;4481;0,17
1;Syngovia;261;family-baseline;TransitionDestinationExchange;1313;570;0;743;0;0;0
1;Syngovia;262;state;TransitionMissing;274;0;95;179;34,67;180;0,53
1;Syngovia;262;transition;TransitionMissing;274;0;274;0;100;1371;0,2
1;Syngovia;262;pair;TransitionMissing;274;0;274;0;100;3820;0,07
1;Syngovia;262;family-baseline;TransitionMissing;274;0;0;274;0;0;0
1;Syngovia;262;state;ActionExchange;1951;0;865;1086;44,34;180;4,81
1;Syngovia;262;transition;ActionExchange;1951;0;1951;0;100;1371;1,42
1;Syngovia;262;pair;ActionExchange;1951;0;1951;0;100;3820;0,51
1;Syngovia;262;family-baseline;ActionExchange;1951;0;0;1951;0;0;0
1;Syngovia;262;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;262;transition;StateMissing;69;0;69;0;100;1371;0,05
1;Syngovia;262;pair;StateMissing;69;0;69;0;100;3820;0,02
1;Syngovia;262;family-baseline;StateMissing;69;0;0;69;0;0;0
1;Syngovia;262;state;TransitionDestinationExchange;1231;509;293;429;40,58;180;1,63
1;Syngovia;262;transition;TransitionDestinationExchange;1231;509;669;53;92,66;1371;0,49
1;Syngovia;262;pair;TransitionDestinationExchange;1231;509;722;0;100;3820;0,19
1;Syngovia;262;family-baseline;TransitionDestinationExchange;1231;509;0;722;0;0;0
1;Syngovia;263;state;TransitionMissing;226;0;82;144;36,28;155;0,53
1;Syngovia;263;transition;TransitionMissing;226;0;226;0;100;1045;0,22
1;Syngovia;263;pair;TransitionMissing;226;0;226;0;100;2939;0,08
1;Syngovia;263;family-baseline;TransitionMissing;226;0;0;226;0;0;0
1;Syngovia;263;state;ActionExchange;1660;0;731;929;44,04;155;4,72
1;Syngovia;263;transition;ActionExchange;1660;0;1660;0;100;1045;1,59
1;Syngovia;263;pair;ActionExchange;1660;0;1660;0;100;2939;0,56
1;Syngovia;263;family-baseline;ActionExchange;1660;0;0;1660;0;0;0
1;Syngovia;263;state;StateMissing;58;0;58;0;100;155;0,37
1;Syngovia;263;transition;StateMissing;58;0;58;0;100;1045;0,06
1;Syngovia;263;pair;StateMissing;58;0;58;0;100;2939;0,02
1;Syngovia;263;family-baseline;StateMissing;58;0;0;58;0;0;0
1;Syngovia;263;state;TransitionDestinationExchange;1050;440;246;364;40,33;155;1,59
1;Syngovia;263;transition;TransitionDestinationExchange;1050;440;557;53;91,31;1045;0,53
1;Syngovia;263;pair;TransitionDestinationExchange;1050;440;610;0;100;2939;0,21
1;Syngovia;263;family-baseline;TransitionDestinationExchange;1050;440;0;610;0;0;0
1;Syngovia;264;state;TransitionMissing;275;0;95;180;34,55;180;0,53
1;Syngovia;264;transition;TransitionMissing;275;0;275;0;100;1380;0,2
1;Syngovia;264;pair;TransitionMissing;275;0;275;0;100;3842;0,07
1;Syngovia;264;family-baseline;TransitionMissing;275;0;0;275;0;0;0
1;Syngovia;264;state;ActionExchange;1957;0;867;1090;44,3;180;4,82
1;Syngovia;264;transition;ActionExchange;1957;0;1957;0;100;1380;1,42
1;Syngovia;264;pair;ActionExchange;1957;0;1957;0;100;3842;0,51
1;Syngovia;264;family-baseline;ActionExchange;1957;0;0;1957;0;0;0
1;Syngovia;264;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;264;transition;StateMissing;69;0;69;0;100;1380;0,05
1;Syngovia;264;pair;StateMissing;69;0;69;0;100;3842;0,02
