RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;146;state;TransitionMissing;276;0;252;554;100;0;47;61;65;69;77;17,03;22,1;23,55;25;27,9
1;Syngovia;146;state;ActionExchange;1938;0;252;554;100;0;201;306;339;365;453;10,37;15,79;17,49;18,83;23,37
1;Syngovia;146;state;StateMissing;73;0;252;554;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;146;state;TransitionDestinationExchange;1224;507;252;554;100;0;122;173;188;198;238;17,02;24,13;26,22;27,62;33,19
1;Syngovia;146;transition;TransitionMissing;276;0;1998;554;100;0;96;110;115;120;130;34,78;39,86;41,67;43,48;47,1
1;Syngovia;146;transition;ActionExchange;1938;0;1998;554;100;0;554;628;677;704;797;28,59;32,4;34,93;36,33;41,12
1;Syngovia;146;transition;StateMissing;73;0;1998;554;100;0;41;50;52;55;60;56,16;68,49;71,23;75,34;82,19
1;Syngovia;146;transition;TransitionDestinationExchange;1224;507;1998;554;100;0;265;313;331;342;366;36,96;43,65;46,16;47,7;51,05
1;Syngovia;146;pair;TransitionMissing;276;0;5360;554;100;0;124;134;138;142;151;44,93;48,55;50;51,45;54,71
1;Syngovia;146;pair;ActionExchange;1938;0;5360;554;100;0;700;785;822;866;952;36,12;40,51;42,41;44,69;49,12
1;Syngovia;146;pair;StateMissing;73;0;5360;554;100;0;51;57;60;61;64;69,86;78,08;82,19;83,56;87,67
1;Syngovia;146;pair;TransitionDestinationExchange;1224;507;5360;554;100;0;346;371;383;392;421;48,26;51,74;53,42;54,67;58,72
1;Syngovia;147;state;TransitionMissing;230;0;219;462;100;0;46;58;61;64;73;20;25,22;26,52;27,83;31,74
1;Syngovia;147;state;ActionExchange;1659;0;219;462;100;0;201;282;306;338;439;12,12;17;18,44;20,37;26,46
1;Syngovia;147;state;StateMissing;62;0;219;462;100;0;23;32;34;36;40;37,1;51,61;54,84;58,06;64,52
1;Syngovia;147;state;TransitionDestinationExchange;1049;440;219;462;100;0;115;156;170;183;212;18,88;25,62;27,91;30,05;34,81
1;Syngovia;147;transition;TransitionMissing;230;0;1549;462;100;0;90;98;103;107;119;39,13;42,61;44,78;46,52;51,74
1;Syngovia;147;transition;ActionExchange;1659;0;1549;462;100;0;499;559;586;624;728;30,08;33,69;35,32;37,61;43,88
1;Syngovia;147;transition;StateMissing;62;0;1549;462;100;0;38;43;46;48;54;61,29;69,35;74,19;77,42;87,1
1;Syngovia;147;transition;TransitionDestinationExchange;1049;440;1549;462;100;0;255;275;289;303;335;41,87;45,16;47,45;49,75;55,01
1;Syngovia;147;pair;TransitionMissing;230;0;4142;462;100;0;107;120;124;128;135;46,52;52,17;53,91;55,65;58,7
1;Syngovia;147;pair;ActionExchange;1659;0;4142;462;100;0;568;683;729;749;838;34,24;41,17;43,94;45,15;50,51
1;Syngovia;147;pair;StateMissing;62;0;4142;462;100;0;45;50;52;54;57;72,58;80,65;83,87;87,1;91,94
1;Syngovia;147;pair;TransitionDestinationExchange;1049;440;4142;462;100;0;287;325;336;344;371;47,13;53,37;55,17;56,49;60,92
1;Syngovia;148;state;TransitionMissing;271;0;184;544;100;0;47;61;66;69;77;17,34;22,51;24,35;25,46;28,41
1;Syngovia;148;state;ActionExchange;1970;0;184;544;100;0;232;321;356;381;471;11,78;16,29;18,07;19,34;23,91
1;Syngovia;148;state;StateMissing;73;0;184;544;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;148;state;TransitionDestinationExchange;1280;559;184;544;100;0;138;180;194;208;238;19,14;24,97;26,91;28,85;33,01
1;Syngovia;148;transition;TransitionMissing;271;0;1286;544;100;0;97;109;114;118;127;35,79;40,22;42,07;43,54;46,86
1;Syngovia;148;transition;ActionExchange;1970;0;1286;544;100;0;563;659;692;719;802;28,58;33,45;35,13;36,5;40,71
1;Syngovia;148;transition;StateMissing;73;0;1286;544;100;0;41;48;51;53;59;56,16;65,75;69,86;72,6;80,82
1;Syngovia;148;transition;TransitionDestinationExchange;1280;559;1286;544;100;0;286;322;336;352;369;39,67;44,66;46,6;48,82;51,18
1;Syngovia;148;pair;TransitionMissing;271;0;4173;544;100;0;124;139;142;146;156;45,76;51,29;52,4;53,87;57,56
1;Syngovia;148;pair;ActionExchange;1970;0;4173;544;100;0;712;854;896;921;1039;36,14;43,35;45,48;46,75;52,74
1;Syngovia;148;pair;StateMissing;73;0;4173;544;100;0;52;57;60;62;67;71,23;78,08;82,19;84,93;91,78
1;Syngovia;148;pair;TransitionDestinationExchange;1280;559;4173;544;100;0;338;396;406;414;440;46,88;54,92;56,31;57,42;61,03
1;Syngovia;149;state;TransitionMissing;272;0;252;546;100;0;47;61;65;69;77;17,28;22,43;23,9;25,37;28,31
1;Syngovia;149;state;ActionExchange;1914;0;252;546;100;0;201;306;339;365;453;10,5;15,99;17,71;19,07;23,67
1;Syngovia;149;state;StateMissing;73;0;252;546;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;149;state;TransitionDestinationExchange;1212;503;252;546;100;0;122;173;188;198;238;17,21;24,4;26,52;27,93;33,57
1;Syngovia;149;transition;TransitionMissing;272;0;1946;546;100;0;95;110;114;118;130;34,93;40,44;41,91;43,38;47,79
1;Syngovia;149;transition;ActionExchange;1914;0;1946;546;100;0;546;625;671;696;786;28,53;32,65;35,06;36,36;41,07
1;Syngovia;149;transition;StateMissing;73;0;1946;546;100;0;41;50;52;54;60;56,16;68,49;71,23;73,97;82,19
1;Syngovia;149;transition;TransitionDestinationExchange;1212;503;1946;546;100;0;260;312;327;340;364;36,67;44,01;46,12;47,95;51,34
1;Syngovia;149;pair;TransitionMissing;272;0;5202;546;100;0;124;133;137;141;150;45,59;48,9;50,37;51,84;55,15
1;Syngovia;149;pair;ActionExchange;1914;0;5202;546;100;0;700;782;819;865;947;36,57;40,86;42,79;45,19;49,48
1;Syngovia;149;pair;StateMissing;73;0;5202;546;100;0;51;57;59;61;64;69,86;78,08;80,82;83,56;87,67
1;Syngovia;149;pair;TransitionDestinationExchange;1212;503;5202;546;100;0;344;370;378;390;420;48,52;52,19;53,31;55,01;59,24
1;Syngovia;150;state;TransitionMissing;274;0;184;550;100;0;47;61;66;69;77;17,15;22,26;24,09;25,18;28,1
1;Syngovia;150;state;ActionExchange;1988;0;184;550;100;0;232;321;356;381;471;11,67;16,15;17,91;19,16;23,69
1;Syngovia;150;state;StateMissing;73;0;184;550;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;150;state;TransitionDestinationExchange;1289;562;184;550;100;0;138;180;194;208;238;18,98;24,76;26,69;28,61;32,74
1;Syngovia;150;transition;TransitionMissing;274;0;1315;550;100;0;97;109;115;119;128;35,4;39,78;41,97;43,43;46,72
1;Syngovia;150;transition;ActionExchange;1988;0;1315;550;100;0;583;661;698;723;808;29,33;33,25;35,11;36,37;40,64
