RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;41;state;TransitionMissing;263;0;95;168;36,12
1;Syngovia;41;transition;TransitionMissing;263;0;263;0;100
1;Syngovia;41;pair;TransitionMissing;263;0;263;0;100
1;Syngovia;41;family-baseline;TransitionMissing;263;0;0;263;0
1;Syngovia;41;state;ActionExchange;1885;0;848;1037;44,99
1;Syngovia;41;transition;ActionExchange;1885;0;1885;0;100
1;Syngovia;41;pair;ActionExchange;1885;0;1885;0;100
1;Syngovia;41;family-baseline;ActionExchange;1885;0;0;1885;0
1;Syngovia;41;state;StateMissing;69;0;69;0;100
1;Syngovia;41;transition;StateMissing;69;0;69;0;100
1;Syngovia;41;pair;StateMissing;69;0;69;0;100
1;Syngovia;41;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;41;state;TransitionDestinationExchange;1198;498;293;407;41,86
1;Syngovia;41;transition;TransitionDestinationExchange;1198;498;648;52;92,57
1;Syngovia;41;pair;TransitionDestinationExchange;1198;498;700;0;100
1;Syngovia;41;family-baseline;TransitionDestinationExchange;1198;498;0;700;0
1;Syngovia;42;state;TransitionMissing;265;0;95;170;35,85
1;Syngovia;42;transition;TransitionMissing;265;0;265;0;100
1;Syngovia;42;pair;TransitionMissing;265;0;265;0;100
1;Syngovia;42;family-baseline;TransitionMissing;265;0;0;265;0
1;Syngovia;42;state;ActionExchange;1897;0;854;1043;45,02
1;Syngovia;42;transition;ActionExchange;1897;0;1897;0;100
1;Syngovia;42;pair;ActionExchange;1897;0;1897;0;100
1;Syngovia;42;family-baseline;ActionExchange;1897;0;0;1897;0
1;Syngovia;42;state;StateMissing;69;0;69;0;100
1;Syngovia;42;transition;StateMissing;69;0;69;0;100
1;Syngovia;42;pair;StateMissing;69;0;69;0;100
1;Syngovia;42;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;42;state;TransitionDestinationExchange;1204;500;293;411;41,62
1;Syngovia;42;transition;TransitionDestinationExchange;1204;500;651;53;92,47
1;Syngovia;42;pair;TransitionDestinationExchange;1204;500;704;0;100
1;Syngovia;42;family-baseline;TransitionDestinationExchange;1204;500;0;704;0
1;Syngovia;43;state;TransitionMissing;278;0;99;179;35,61
1;Syngovia;43;transition;TransitionMissing;278;0;278;0;100
1;Syngovia;43;pair;TransitionMissing;278;0;278;0;100
1;Syngovia;43;family-baseline;TransitionMissing;278;0;0;278;0
1;Syngovia;43;state;ActionExchange;1950;0;864;1086;44,31
1;Syngovia;43;transition;ActionExchange;1950;0;1950;0;100
1;Syngovia;43;pair;ActionExchange;1950;0;1950;0;100
1;Syngovia;43;family-baseline;ActionExchange;1950;0;0;1950;0
1;Syngovia;43;state;StateMissing;73;0;73;0;100
1;Syngovia;43;transition;StateMissing;73;0;73;0;100
1;Syngovia;43;pair;StateMissing;73;0;73;0;100
1;Syngovia;43;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;43;state;TransitionDestinationExchange;1230;509;293;428;40,64
1;Syngovia;43;transition;TransitionDestinationExchange;1230;509;669;52;92,79
1;Syngovia;43;pair;TransitionDestinationExchange;1230;509;721;0;100
1;Syngovia;43;family-baseline;TransitionDestinationExchange;1230;509;0;721;0
1;Syngovia;44;state;TransitionMissing;274;0;95;179;34,67
1;Syngovia;44;transition;TransitionMissing;274;0;274;0;100
1;Syngovia;44;pair;TransitionMissing;274;0;274;0;100
1;Syngovia;44;family-baseline;TransitionMissing;274;0;0;274;0
1;Syngovia;44;state;ActionExchange;1951;0;865;1086;44,34
1;Syngovia;44;transition;ActionExchange;1951;0;1951;0;100
1;Syngovia;44;pair;ActionExchange;1951;0;1951;0;100
1;Syngovia;44;family-baseline;ActionExchange;1951;0;0;1951;0
1;Syngovia;44;state;StateMissing;69;0;69;0;100
1;Syngovia;44;transition;StateMissing;69;0;69;0;100
1;Syngovia;44;pair;StateMissing;69;0;69;0;100
1;Syngovia;44;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;44;state;TransitionDestinationExchange;1231;509;293;429;40,58
1;Syngovia;44;transition;TransitionDestinationExchange;1231;509;669;53;92,66
1;Syngovia;44;pair;TransitionDestinationExchange;1231;509;722;0;100
1;Syngovia;44;family-baseline;TransitionDestinationExchange;1231;509;0;722;0
1;Syngovia;45;state;TransitionMissing;268;0;99;169;36,94
1;Syngovia;45;transition;TransitionMissing;268;0;268;0;100
1;Syngovia;45;pair;TransitionMissing;268;0;268;0;100
1;Syngovia;45;family-baseline;TransitionMissing;268;0;0;268;0
1;Syngovia;45;state;ActionExchange;1890;0;850;1040;44,97
1;Syngovia;45;transition;ActionExchange;1890;0;1890;0;100
1;Syngovia;45;pair;ActionExchange;1890;0;1890;0;100
1;Syngovia;45;family-baseline;ActionExchange;1890;0;0;1890;0
1;Syngovia;45;state;StateMissing;73;0;73;0;100
1;Syngovia;45;transition;StateMissing;73;0;73;0;100
1;Syngovia;45;pair;StateMissing;73;0;73;0;100
1;Syngovia;45;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;45;state;TransitionDestinationExchange;1200;499;293;408;41,8
1;Syngovia;45;transition;TransitionDestinationExchange;1200;499;649;52;92,58
1;Syngovia;45;pair;TransitionDestinationExchange;1200;499;701;0;100
1;Syngovia;45;family-baseline;TransitionDestinationExchange;1200;499;0;701;0
1;Syngovia;46;state;TransitionMissing;281;0;100;181;35,59
1;Syngovia;46;transition;TransitionMissing;281;0;281;0;100
1;Syngovia;46;pair;TransitionMissing;281;0;281;0;100
1;Syngovia;46;family-baseline;TransitionMissing;281;0;0;281;0
1;Syngovia;46;state;ActionExchange;2030;0;894;1136;44,04
1;Syngovia;46;transition;ActionExchange;2030;0;2030;0;100
1;Syngovia;46;pair;ActionExchange;2030;0;2030;0;100
1;Syngovia;46;family-baseline;ActionExchange;2030;0;0;2030;0
1;Syngovia;46;state;StateMissing;73;0;73;0;100
1;Syngovia;46;transition;StateMissing;73;0;73;0;100
1;Syngovia;46;pair;StateMissing;73;0;73;0;100
1;Syngovia;46;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;46;state;TransitionDestinationExchange;1310;569;306;435;41,3
1;Syngovia;46;transition;TransitionDestinationExchange;1310;569;688;53;92,85
1;Syngovia;46;pair;TransitionDestinationExchange;1310;569;741;0;100
1;Syngovia;46;family-baseline;TransitionDestinationExchange;1310;569;0;741;0
1;Syngovia;47;state;TransitionMissing;282;0;100;182;35,46
1;Syngovia;47;transition;TransitionMissing;282;0;282;0;100
1;Syngovia;47;pair;TransitionMissing;282;0;282;0;100
1;Syngovia;47;family-baseline;TransitionMissing;282;0;0;282;0
1;Syngovia;47;state;ActionExchange;2036;0;896;1140;44,01
1;Syngovia;47;transition;ActionExchange;2036;0;2036;0;100
1;Syngovia;47;pair;ActionExchange;2036;0;2036;0;100
