RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;101;state;TransitionMissing;226;0;155;454;100;0;44;53;57;60;68;19,47;23,45;25,22;26,55;30,09
1;Syngovia;101;state;ActionExchange;1660;0;155;454;100;0;194;279;303;330;430;11,69;16,81;18,25;19,88;25,9
1;Syngovia;101;state;StateMissing;58;0;155;454;100;0;22;27;29;31;36;37,93;46,55;50;53,45;62,07
1;Syngovia;101;state;TransitionDestinationExchange;1050;440;155;454;100;0;119;156;170;182;212;19,51;25,57;27,87;29,84;34,75
1;Syngovia;101;transition;TransitionMissing;226;0;1045;454;100;0;82;94;98;102;112;36,28;41,59;43,36;45,13;49,56
1;Syngovia;101;transition;ActionExchange;1660;0;1045;454;100;0;463;553;586;625;701;27,89;33,31;35,3;37,65;42,23
1;Syngovia;101;transition;StateMissing;58;0;1045;454;100;0;35;39;41;44;49;60,34;67,24;70,69;75,86;84,48
1;Syngovia;101;transition;TransitionDestinationExchange;1050;440;1045;454;100;0;233;277;290;301;331;38,2;45,41;47,54;49,34;54,26
1;Syngovia;101;pair;TransitionMissing;226;0;2939;454;100;0;103;117;121;125;130;45,58;51,77;53,54;55,31;57,52
1;Syngovia;101;pair;ActionExchange;1660;0;2939;454;100;0;630;710;731;760;833;37,95;42,77;44,04;45,78;50,18
1;Syngovia;101;pair;StateMissing;58;0;2939;454;100;0;41;47;49;51;53;70,69;81,03;84,48;87,93;91,38
1;Syngovia;101;pair;TransitionDestinationExchange;1050;440;2939;454;100;0;309;330;339;348;364;50,66;54,1;55,57;57,05;59,67
1;Syngovia;102;state;TransitionMissing;272;0;184;546;100;0;47;61;66;69;77;17,28;22,43;24,26;25,37;28,31
1;Syngovia;102;state;ActionExchange;1976;0;184;546;100;0;232;321;356;381;471;11,74;16,24;18,02;19,28;23,84
1;Syngovia;102;state;StateMissing;73;0;184;546;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;102;state;TransitionDestinationExchange;1283;560;184;546;100;0;138;180;194;208;238;19,09;24,9;26,83;28,77;32,92
1;Syngovia;102;transition;TransitionMissing;272;0;1297;546;100;0;97;109;115;119;128;35,66;40,07;42,28;43,75;47,06
1;Syngovia;102;transition;ActionExchange;1976;0;1297;546;100;0;583;661;695;723;802;29,5;33,45;35,17;36,59;40,59
1;Syngovia;102;transition;StateMissing;73;0;1297;546;100;0;41;48;51;53;59;56,16;65,75;69,86;72,6;80,82
1;Syngovia;102;transition;TransitionDestinationExchange;1283;560;1297;546;100;0;293;323;337;352;369;40,53;44,67;46,61;48,69;51,04
1;Syngovia;102;pair;TransitionMissing;272;0;4205;546;100;0;124;139;142;146;156;45,59;51,1;52,21;53,68;57,35
