RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;61;state;TransitionMissing;230;0;219;462;100;0;46;56;61;64;71;20;24,35;26,52;27,83;30,87
1;Syngovia;61;state;ActionExchange;1659;0;219;462;100;0;201;271;307;343;440;12,12;16,34;18,51;20,68;26,52
1;Syngovia;61;state;StateMissing;62;0;219;462;100;0;23;31;34;36;41;37,1;50;54,84;58,06;66,13
1;Syngovia;61;state;TransitionDestinationExchange;1049;440;219;462;100;0;115;149;168;186;219;18,88;24,47;27,59;30,54;35,96
1;Syngovia;61;transition;TransitionMissing;230;0;1549;462;100;0;88;100;104;109;120;38,26;43,48;45,22;47,39;52,17
1;Syngovia;61;transition;ActionExchange;1659;0;1549;462;100;0;485;563;603;635;758;29,23;33,94;36,35;38,28;45,69
1;Syngovia;61;transition;StateMissing;62;0;1549;462;100;0;35;44;46;49;56;56,45;70,97;74,19;79,03;90,32
1;Syngovia;61;transition;TransitionDestinationExchange;1049;440;1549;462;100;0;239;283;293;309;340;39,24;46,47;48,11;50,74;55,83
1;Syngovia;61;pair;TransitionMissing;230;0;4142;462;100;0;108;122;126;129;137;46,96;53,04;54,78;56,09;59,57
1;Syngovia;61;pair;ActionExchange;1659;0;4142;462;100;0;603;699;740;772;895;36,35;42,13;44,61;46,53;53,95
1;Syngovia;61;pair;StateMissing;62;0;4142;462;100;0;45;51;52;54;58;72,58;82,26;83,87;87,1;93,55
1;Syngovia;61;pair;TransitionDestinationExchange;1049;440;4142;462;100;0;302;331;341;348;371;49,59;54,35;55,99;57,14;60,92
1;Syngovia;62;state;TransitionMissing;269;0;180;540;100;0;49;57;61;64;73;18,22;21,19;22,68;23,79;27,14
1;Syngovia;62;state;ActionExchange;1921;0;180;540;100;0;227;301;332;372;471;11,82;15,67;17,28;19,36;24,52
1;Syngovia;62;state;StateMissing;69;0;180;540;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;62;state;TransitionDestinationExchange;1216;504;180;540;100;0;129;173;186;201;244;18,12;24,3;26,12;28,23;34,27
1;Syngovia;62;transition;TransitionMissing;269;0;1325;540;100;0;91;103;109;113;123;33,83;38,29;40,52;42,01;45,72
1;Syngovia;62;transition;ActionExchange;1921;0;1325;540;100;0;543;622;660;690;794;28,27;32,38;34,36;35,92;41,33
1;Syngovia;62;transition;StateMissing;69;0;1325;540;100;0;36;44;48;50;57;52,17;63,77;69,57;72,46;82,61
1;Syngovia;62;transition;TransitionDestinationExchange;1216;504;1325;540;100;0;261;309;324;337;361;36,66;43,4;45,51;47,33;50,7
1;Syngovia;62;pair;TransitionMissing;269;0;3678;540;100;0;117;129;132;135;141;43,49;47,96;49,07;50,19;52,42
1;Syngovia;62;pair;ActionExchange;1921;0;3678;540;100;0;692;784;822;849;922;36,02;40,81;42,79;44,2;48
1;Syngovia;62;pair;StateMissing;69;0;3678;540;100;0;47;54;56;57;60;68,12;78,26;81,16;82,61;86,96
1;Syngovia;62;pair;TransitionDestinationExchange;1216;504;3678;540;100;0;338;371;379;390;415;47,47;52,11;53,23;54,78;58,29
1;Syngovia;63;state;TransitionMissing;234;0;159;470;100;0;44;57;61;65;75;18,8;24,36;26,07;27,78;32,05
1;Syngovia;63;state;ActionExchange;1739;0;159;470;100;0;205;291;323;357;468;11,79;16,73;18,57;20,53;26,91
1;Syngovia;63;state;StateMissing;62;0;159;470;100;0;25;31;33;35;42;40,32;50;53,23;56,45;67,74
1;Syngovia;63;state;TransitionDestinationExchange;1126;495;159;470;100;0;119;167;184;197;238;18,86;26,47;29,16;31,22;37,72
1;Syngovia;63;transition;TransitionMissing;234;0;1068;470;100;0;91;100;105;108;117;38,89;42,74;44,87;46,15;50
