RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;321;state;TransitionMissing;268;0;95;173;35,45
1;Syngovia;321;transition;TransitionMissing;268;0;268;0;100
1;Syngovia;321;pair;TransitionMissing;268;0;268;0;100
1;Syngovia;321;family-baseline;TransitionMissing;268;0;0;268;0
1;Syngovia;321;state;ActionExchange;1915;0;863;1052;45,07
1;Syngovia;321;transition;ActionExchange;1915;0;1915;0;100
1;Syngovia;321;pair;ActionExchange;1915;0;1915;0;100
1;Syngovia;321;family-baseline;ActionExchange;1915;0;0;1915;0
1;Syngovia;321;state;StateMissing;69;0;69;0;100
1;Syngovia;321;transition;StateMissing;69;0;69;0;100
1;Syngovia;321;pair;StateMissing;69;0;69;0;100
1;Syngovia;321;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;321;state;TransitionDestinationExchange;1213;503;293;417;41,27
1;Syngovia;321;transition;TransitionDestinationExchange;1213;503;657;53;92,54
1;Syngovia;321;pair;TransitionDestinationExchange;1213;503;710;0;100
1;Syngovia;321;family-baseline;TransitionDestinationExchange;1213;503;0;710;0
1;Syngovia;322;state;TransitionMissing;270;0;99;171;36,67
1;Syngovia;322;transition;TransitionMissing;270;0;270;0;100
1;Syngovia;322;pair;TransitionMissing;270;0;270;0;100
1;Syngovia;322;family-baseline;TransitionMissing;270;0;0;270;0
1;Syngovia;322;state;ActionExchange;1902;0;856;1046;45,01
1;Syngovia;322;transition;ActionExchange;1902;0;1902;0;100
1;Syngovia;322;pair;ActionExchange;1902;0;1902;0;100
1;Syngovia;322;family-baseline;ActionExchange;1902;0;0;1902;0
1;Syngovia;322;state;StateMissing;73;0;73;0;100
1;Syngovia;322;transition;StateMissing;73;0;73;0;100
1;Syngovia;322;pair;StateMissing;73;0;73;0;100
1;Syngovia;322;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;322;state;TransitionDestinationExchange;1206;501;293;412;41,56
1;Syngovia;322;transition;TransitionDestinationExchange;1206;501;653;52;92,62
1;Syngovia;322;pair;TransitionDestinationExchange;1206;501;705;0;100
1;Syngovia;322;family-baseline;TransitionDestinationExchange;1206;501;0;705;0
1;Syngovia;323;state;TransitionMissing;280;0;100;180;35,71
1;Syngovia;323;transition;TransitionMissing;280;0;280;0;100
1;Syngovia;323;pair;TransitionMissing;280;0;280;0;100
1;Syngovia;323;family-baseline;TransitionMissing;280;0;0;280;0
1;Syngovia;323;state;ActionExchange;2024;0;892;1132;44,07
1;Syngovia;323;transition;ActionExchange;2024;0;2024;0;100
1;Syngovia;323;pair;ActionExchange;2024;0;2024;0;100
1;Syngovia;323;family-baseline;ActionExchange;2024;0;0;2024;0
1;Syngovia;323;state;StateMissing;73;0;73;0;100
1;Syngovia;323;transition;StateMissing;73;0;73;0;100
1;Syngovia;323;pair;StateMissing;73;0;73;0;100
1;Syngovia;323;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;323;state;TransitionDestinationExchange;1307;568;306;433;41,41
1;Syngovia;323;transition;TransitionDestinationExchange;1307;568;687;52;92,96
1;Syngovia;323;pair;TransitionDestinationExchange;1307;568;739;0;100
1;Syngovia;323;family-baseline;TransitionDestinationExchange;1307;568;0;739;0
1;Syngovia;324;state;TransitionMissing;280;0;99;181;35,36
1;Syngovia;324;transition;TransitionMissing;280;0;280;0;100
1;Syngovia;324;pair;TransitionMissing;280;0;280;0;100
1;Syngovia;324;family-baseline;TransitionMissing;280;0;0;280;0
1;Syngovia;324;state;ActionExchange;1962;0;868;1094;44,24
1;Syngovia;324;transition;ActionExchange;1962;0;1962;0;100
1;Syngovia;324;pair;ActionExchange;1962;0;1962;0;100
1;Syngovia;324;family-baseline;ActionExchange;1962;0;0;1962;0
1;Syngovia;324;state;StateMissing;73;0;73;0;100
1;Syngovia;324;transition;StateMissing;73;0;73;0;100
1;Syngovia;324;pair;StateMissing;73;0;73;0;100
1;Syngovia;324;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;324;state;TransitionDestinationExchange;1236;511;293;432;40,41
1;Syngovia;324;transition;TransitionDestinationExchange;1236;511;674;51;92,97
1;Syngovia;324;pair;TransitionDestinationExchange;1236;511;725;0;100
1;Syngovia;324;family-baseline;TransitionDestinationExchange;1236;511;0;725;0
1;Syngovia;325;state;TransitionMissing;226;0;82;144;36,28
1;Syngovia;325;transition;TransitionMissing;226;0;226;0;100
1;Syngovia;325;pair;TransitionMissing;226;0;226;0;100
1;Syngovia;325;family-baseline;TransitionMissing;226;0;0;226;0
1;Syngovia;325;state;ActionExchange;1660;0;731;929;44,04
1;Syngovia;325;transition;ActionExchange;1660;0;1660;0;100
1;Syngovia;325;pair;ActionExchange;1660;0;1660;0;100
1;Syngovia;325;family-baseline;ActionExchange;1660;0;0;1660;0
1;Syngovia;325;state;StateMissing;58;0;58;0;100
1;Syngovia;325;transition;StateMissing;58;0;58;0;100
1;Syngovia;325;pair;StateMissing;58;0;58;0;100
1;Syngovia;325;family-baseline;StateMissing;58;0;0;58;0
1;Syngovia;325;state;TransitionDestinationExchange;1050;440;246;364;40,33
1;Syngovia;325;transition;TransitionDestinationExchange;1050;440;557;53;91,31
1;Syngovia;325;pair;TransitionDestinationExchange;1050;440;610;0;100
1;Syngovia;325;family-baseline;TransitionDestinationExchange;1050;440;0;610;0
1;Syngovia;326;state;TransitionMissing;274;0;100;174;36,5
1;Syngovia;326;transition;TransitionMissing;274;0;274;0;100
1;Syngovia;326;pair;TransitionMissing;274;0;274;0;100
1;Syngovia;326;family-baseline;TransitionMissing;274;0;0;274;0
1;Syngovia;326;state;ActionExchange;1988;0;888;1100;44,67
1;Syngovia;326;transition;ActionExchange;1988;0;1988;0;100
1;Syngovia;326;pair;ActionExchange;1988;0;1988;0;100
1;Syngovia;326;family-baseline;ActionExchange;1988;0;0;1988;0
1;Syngovia;326;state;StateMissing;73;0;73;0;100
1;Syngovia;326;transition;StateMissing;73;0;73;0;100
1;Syngovia;326;pair;StateMissing;73;0;73;0;100
1;Syngovia;326;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;326;state;TransitionDestinationExchange;1289;562;306;421;42,09
1;Syngovia;326;transition;TransitionDestinationExchange;1289;562;674;53;92,71
1;Syngovia;326;pair;TransitionDestinationExchange;1289;562;727;0;100
1;Syngovia;326;family-baseline;TransitionDestinationExchange;1289;562;0;727;0
1;Syngovia;327;state;TransitionMissing;275;0;100;175;36,36
1;Syngovia;327;transition;TransitionMissing;275;0;275;0;100
1;Syngovia;327;pair;TransitionMissing;275;0;275;0;100
1;Syngovia;327;family-baseline;TransitionMissing;275;0;0;275;0
1;Syngovia;327;state;ActionExchange;1994;0;891;1103;44,68
1;Syngovia;327;transition;ActionExchange;1994;0;1994;0;100
1;Syngovia;327;pair;ActionExchange;1994;0;1994;0;100
1;Syngovia;327;family-baseline;ActionExchange;1994;0;0;1994;0
1;Syngovia;327;state;StateMissing;73;0;73;0;100
1;Syngovia;327;transition;StateMissing;73;0;73;0;100
1;Syngovia;327;pair;StateMissing;73;0;73;0;100
1;Syngovia;327;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;327;state;TransitionDestinationExchange;1292;563;306;423;41,98
1;Syngovia;327;transition;TransitionDestinationExchange;1292;563;677;52;92,87
1;Syngovia;327;pair;TransitionDestinationExchange;1292;563;729;0;100
1;Syngovia;327;family-baseline;TransitionDestinationExchange;1292;563;0;729;0
1;Syngovia;328;state;TransitionMissing;271;0;99;172;36,53
1;Syngovia;328;transition;TransitionMissing;271;0;271;0;100
1;Syngovia;328;pair;TransitionMissing;271;0;271;0;100
1;Syngovia;328;family-baseline;TransitionMissing;271;0;0;271;0
1;Syngovia;328;state;ActionExchange;1908;0;859;1049;45,02
1;Syngovia;328;transition;ActionExchange;1908;0;1908;0;100
1;Syngovia;328;pair;ActionExchange;1908;0;1908;0;100
1;Syngovia;328;family-baseline;ActionExchange;1908;0;0;1908;0
1;Syngovia;328;state;StateMissing;73;0;73;0;100
1;Syngovia;328;transition;StateMissing;73;0;73;0;100
1;Syngovia;328;pair;StateMissing;73;0;73;0;100
1;Syngovia;328;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;328;state;TransitionDestinationExchange;1209;502;293;414;41,44
1;Syngovia;328;transition;TransitionDestinationExchange;1209;502;655;52;92,64
1;Syngovia;328;pair;TransitionDestinationExchange;1209;502;707;0;100
1;Syngovia;328;family-baseline;TransitionDestinationExchange;1209;502;0;707;0
1;Syngovia;329;state;TransitionMissing;230;0;86;144;37,39
1;Syngovia;329;transition;TransitionMissing;230;0;230;0;100
1;Syngovia;329;pair;TransitionMissing;230;0;230;0;100
1;Syngovia;329;family-baseline;TransitionMissing;230;0;0;230;0
1;Syngovia;329;state;ActionExchange;1659;0;730;929;44
1;Syngovia;329;transition;ActionExchange;1659;0;1659;0;100
1;Syngovia;329;pair;ActionExchange;1659;0;1659;0;100
1;Syngovia;329;family-baseline;ActionExchange;1659;0;0;1659;0
1;Syngovia;329;state;StateMissing;62;0;62;0;100
1;Syngovia;329;transition;StateMissing;62;0;62;0;100
1;Syngovia;329;pair;StateMissing;62;0;62;0;100
1;Syngovia;329;family-baseline;StateMissing;62;0;0;62;0
1;Syngovia;329;state;TransitionDestinationExchange;1049;440;246;363;40,39
1;Syngovia;329;transition;TransitionDestinationExchange;1049;440;555;54;91,13
1;Syngovia;329;pair;TransitionDestinationExchange;1049;440;609;0;100
1;Syngovia;329;family-baseline;TransitionDestinationExchange;1049;440;0;609;0
1;Syngovia;330;state;TransitionMissing;269;0;99;170;36,8
1;Syngovia;330;transition;TransitionMissing;269;0;269;0;100
1;Syngovia;330;pair;TransitionMissing;269;0;269;0;100
1;Syngovia;330;family-baseline;TransitionMissing;269;0;0;269;0
1;Syngovia;330;state;ActionExchange;1896;0;853;1043;44,99
1;Syngovia;330;transition;ActionExchange;1896;0;1896;0;100
1;Syngovia;330;pair;ActionExchange;1896;0;1896;0;100
1;Syngovia;330;family-baseline;ActionExchange;1896;0;0;1896;0
1;Syngovia;330;state;StateMissing;73;0;73;0;100
1;Syngovia;330;transition;StateMissing;73;0;73;0;100
1;Syngovia;330;pair;StateMissing;73;0;73;0;100
1;Syngovia;330;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;330;state;TransitionDestinationExchange;1203;500;293;410;41,68
1;Syngovia;330;transition;TransitionDestinationExchange;1203;500;652;51;92,75
1;Syngovia;330;pair;TransitionDestinationExchange;1203;500;703;0;100
1;Syngovia;330;family-baseline;TransitionDestinationExchange;1203;500;0;703;0
1;Syngovia;331;state;TransitionMissing;263;0;95;168;36,12
1;Syngovia;331;transition;TransitionMissing;263;0;263;0;100
1;Syngovia;331;pair;TransitionMissing;263;0;263;0;100
1;Syngovia;331;family-baseline;TransitionMissing;263;0;0;263;0
1;Syngovia;331;state;ActionExchange;1885;0;848;1037;44,99
1;Syngovia;331;transition;ActionExchange;1885;0;1885;0;100
1;Syngovia;331;pair;ActionExchange;1885;0;1885;0;100
1;Syngovia;331;family-baseline;ActionExchange;1885;0;0;1885;0
1;Syngovia;331;state;StateMissing;69;0;69;0;100
1;Syngovia;331;transition;StateMissing;69;0;69;0;100
1;Syngovia;331;pair;StateMissing;69;0;69;0;100
1;Syngovia;331;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;331;state;TransitionDestinationExchange;1198;498;293;407;41,86
1;Syngovia;331;transition;TransitionDestinationExchange;1198;498;648;52;92,57
1;Syngovia;331;pair;TransitionDestinationExchange;1198;498;700;0;100
1;Syngovia;331;family-baseline;TransitionDestinationExchange;1198;498;0;700;0
1;Syngovia;332;state;TransitionMissing;276;0;95;181;34,42
1;Syngovia;332;transition;TransitionMissing;276;0;276;0;100
1;Syngovia;332;pair;TransitionMissing;276;0;276;0;100
1;Syngovia;332;family-baseline;TransitionMissing;276;0;0;276;0
1;Syngovia;332;state;ActionExchange;1963;0;869;1094;44,27
1;Syngovia;332;transition;ActionExchange;1963;0;1963;0;100
1;Syngovia;332;pair;ActionExchange;1963;0;1963;0;100
1;Syngovia;332;family-baseline;ActionExchange;1963;0;0;1963;0
1;Syngovia;332;state;StateMissing;69;0;69;0;100
1;Syngovia;332;transition;StateMissing;69;0;69;0;100
1;Syngovia;332;pair;StateMissing;69;0;69;0;100
1;Syngovia;332;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;332;state;TransitionDestinationExchange;1237;511;293;433;40,36
1;Syngovia;332;transition;TransitionDestinationExchange;1237;511;673;53;92,7
1;Syngovia;332;pair;TransitionDestinationExchange;1237;511;726;0;100
1;Syngovia;332;family-baseline;TransitionDestinationExchange;1237;511;0;726;0
1;Syngovia;333;state;TransitionMissing;234;0;87;147;37,18
1;Syngovia;333;transition;TransitionMissing;234;0;234;0;100
1;Syngovia;333;pair;TransitionMissing;234;0;234;0;100
1;Syngovia;333;family-baseline;TransitionMissing;234;0;0;234;0
1;Syngovia;333;state;ActionExchange;1739;0;762;977;43,82
1;Syngovia;333;transition;ActionExchange;1739;0;1739;0;100
1;Syngovia;333;pair;ActionExchange;1739;0;1739;0;100
1;Syngovia;333;family-baseline;ActionExchange;1739;0;0;1739;0
1;Syngovia;333;state;StateMissing;62;0;62;0;100
1;Syngovia;333;transition;StateMissing;62;0;62;0;100
1;Syngovia;333;pair;StateMissing;62;0;62;0;100
1;Syngovia;333;family-baseline;StateMissing;62;0;0;62;0
1;Syngovia;333;state;TransitionDestinationExchange;1126;495;259;372;41,05
1;Syngovia;333;transition;TransitionDestinationExchange;1126;495;578;53;91,6
1;Syngovia;333;pair;TransitionDestinationExchange;1126;495;631;0;100
1;Syngovia;333;family-baseline;TransitionDestinationExchange;1126;495;0;631;0
1;Syngovia;334;state;TransitionMissing;268;0;95;173;35,45
1;Syngovia;334;transition;TransitionMissing;268;0;268;0;100
1;Syngovia;334;pair;TransitionMissing;268;0;268;0;100
1;Syngovia;334;family-baseline;TransitionMissing;268;0;0;268;0
1;Syngovia;334;state;ActionExchange;1915;0;863;1052;45,07
1;Syngovia;334;transition;ActionExchange;1915;0;1915;0;100
1;Syngovia;334;pair;ActionExchange;1915;0;1915;0;100
1;Syngovia;334;family-baseline;ActionExchange;1915;0;0;1915;0
1;Syngovia;334;state;StateMissing;69;0;69;0;100
1;Syngovia;334;transition;StateMissing;69;0;69;0;100
1;Syngovia;334;pair;StateMissing;69;0;69;0;100
1;Syngovia;334;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;334;state;TransitionDestinationExchange;1213;503;293;417;41,27
1;Syngovia;334;transition;TransitionDestinationExchange;1213;503;657;53;92,54
1;Syngovia;334;pair;TransitionDestinationExchange;1213;503;710;0;100
1;Syngovia;334;family-baseline;TransitionDestinationExchange;1213;503;0;710;0
1;Syngovia;335;state;TransitionMissing;274;0;95;179;34,67
1;Syngovia;335;transition;TransitionMissing;274;0;274;0;100
1;Syngovia;335;pair;TransitionMissing;274;0;274;0;100
1;Syngovia;335;family-baseline;TransitionMissing;274;0;0;274;0
1;Syngovia;335;state;ActionExchange;1951;0;865;1086;44,34
1;Syngovia;335;transition;ActionExchange;1951;0;1951;0;100
1;Syngovia;335;pair;ActionExchange;1951;0;1951;0;100
1;Syngovia;335;family-baseline;ActionExchange;1951;0;0;1951;0
1;Syngovia;335;state;StateMissing;69;0;69;0;100
1;Syngovia;335;transition;StateMissing;69;0;69;0;100
1;Syngovia;335;pair;StateMissing;69;0;69;0;100
1;Syngovia;335;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;335;state;TransitionDestinationExchange;1231;509;293;429;40,58
1;Syngovia;335;transition;TransitionDestinationExchange;1231;509;669;53;92,66
1;Syngovia;335;pair;TransitionDestinationExchange;1231;509;722;0;100
1;Syngovia;335;family-baseline;TransitionDestinationExchange;1231;509;0;722;0
1;Syngovia;336;state;TransitionMissing;265;0;95;170;35,85
1;Syngovia;336;transition;TransitionMissing;265;0;265;0;100
1;Syngovia;336;pair;TransitionMissing;265;0;265;0;100
1;Syngovia;336;family-baseline;TransitionMissing;265;0;0;265;0
1;Syngovia;336;state;ActionExchange;1897;0;854;1043;45,02
1;Syngovia;336;transition;ActionExchange;1897;0;1897;0;100
1;Syngovia;336;pair;ActionExchange;1897;0;1897;0;100
1;Syngovia;336;family-baseline;ActionExchange;1897;0;0;1897;0
1;Syngovia;336;state;StateMissing;69;0;69;0;100
1;Syngovia;336;transition;StateMissing;69;0;69;0;100
1;Syngovia;336;pair;StateMissing;69;0;69;0;100
1;Syngovia;336;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;336;state;TransitionDestinationExchange;1204;500;293;411;41,62
1;Syngovia;336;transition;TransitionDestinationExchange;1204;500;651;53;92,47
1;Syngovia;336;pair;TransitionDestinationExchange;1204;500;704;0;100
1;Syngovia;336;family-baseline;TransitionDestinationExchange;1204;500;0;704;0
1;Syngovia;337;state;TransitionMissing;268;0;99;169;36,94
