RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;281;state;TransitionMissing;282;0;184;566;100;0;47;61;66;69;77;16,67;21,63;23,4;24,47;27,3
1;Syngovia;281;state;ActionExchange;2036;0;184;566;100;0;232;321;356;381;471;11,39;15,77;17,49;18,71;23,13
1;Syngovia;281;state;StateMissing;73;0;184;566;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;281;state;TransitionDestinationExchange;1313;570;184;566;100;0;138;180;194;208;238;18,57;24,23;26,11;27,99;32,03
1;Syngovia;281;transition;TransitionMissing;282;0;1387;566;100;0;100;111;117;121;130;35,46;39,36;41,49;42,91;46,1
1;Syngovia;281;transition;ActionExchange;2036;0;1387;566;100;0;594;671;709;737;839;29,17;32,96;34,82;36,2;41,21
1;Syngovia;281;transition;StateMissing;73;0;1387;566;100;0;43;49;52;54;60;58,9;67,12;71,23;73,97;82,19
1;Syngovia;281;transition;TransitionDestinationExchange;1313;570;1387;566;100;0;305;332;343;356;377;41,05;44,68;46,16;47,91;50,74
1;Syngovia;281;pair;TransitionMissing;282;0;4483;566;100;0;126;140;143;147;157;44,68;49,65;50,71;52,13;55,67
1;Syngovia;281;pair;ActionExchange;2036;0;4483;566;100;0;730;869;906;926;1052;35,85;42,68;44,5;45,48;51,67
1;Syngovia;281;pair;StateMissing;73;0;4483;566;100;0;52;58;60;62;66;71,23;79,45;82,19;84,93;90,41
1;Syngovia;281;pair;TransitionDestinationExchange;1313;570;4483;566;100;0;343;400;411;417;443;46,16;53,84;55,32;56,12;59,62
1;Syngovia;282;state;TransitionMissing;265;0;180;532;100;0;49;57;61;64;73;18,49;21,51;23,02;24,15;27,55
1;Syngovia;282;state;ActionExchange;1897;0;180;532;100;0;227;301;332;372;471;11,97;15,87;17,5;19,61;24,83
1;Syngovia;282;state;StateMissing;69;0;180;532;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;282;state;TransitionDestinationExchange;1204;500;180;532;100;0;129;173;186;201;244;18,32;24,57;26,42;28,55;34,66
1;Syngovia;282;transition;TransitionMissing;265;0;1289;532;100;0;91;103;108;112;123;34,34;38,87;40,75;42,26;46,42
1;Syngovia;282;transition;ActionExchange;1897;0;1289;532;100;0;543;616;655;689;794;28,62;32,47;34,53;36,32;41,86
1;Syngovia;282;transition;StateMissing;69;0;1289;532;100;0;36;44;48;50;57;52,17;63,77;69,57;72,46;82,61
1;Syngovia;282;transition;TransitionDestinationExchange;1204;500;1289;532;100;0;261;308;323;336;361;37,07;43,75;45,88;47,73;51,28
1;Syngovia;282;pair;TransitionMissing;265;0;3566;532;100;0;113;129;132;134;141;42,64;48,68;49,81;50,57;53,21
1;Syngovia;282;pair;ActionExchange;1897;0;3566;532;100;0;666;782;817;846;922;35,11;41,22;43,07;44,6;48,6
1;Syngovia;282;pair;StateMissing;69;0;3566;532;100;0;47;53;55;57;60;68,12;76,81;79,71;82,61;86,96
1;Syngovia;282;pair;TransitionDestinationExchange;1204;500;3566;532;100;0;333;371;379;388;416;47,3;52,7;53,84;55,11;59,09
1;Syngovia;283;state;TransitionMissing;266;0;180;534;100;0;49;57;61;64;73;18,42;21,43;22,93;24,06;27,44
