RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%);Executed Transitions Total;Efficiency (killed/transition)
1;Syngovia;101;state;TransitionMissing;226;0;82;144;36,28;155;0,53
1;Syngovia;101;transition;TransitionMissing;226;0;226;0;100;1045;0,22
1;Syngovia;101;pair;TransitionMissing;226;0;226;0;100;2939;0,08
1;Syngovia;101;family-baseline;TransitionMissing;226;0;0;226;0;0;0
1;Syngovia;101;state;ActionExchange;1660;0;731;929;44,04;155;4,72
1;Syngovia;101;transition;ActionExchange;1660;0;1660;0;100;1045;1,59
1;Syngovia;101;pair;ActionExchange;1660;0;1660;0;100;2939;0,56
1;Syngovia;101;family-baseline;ActionExchange;1660;0;0;1660;0;0;0
1;Syngovia;101;state;StateMissing;58;0;58;0;100;155;0,37
1;Syngovia;101;transition;StateMissing;58;0;58;0;100;1045;0,06
1;Syngovia;101;pair;StateMissing;58;0;58;0;100;2939;0,02
1;Syngovia;101;family-baseline;StateMissing;58;0;0;58;0;0;0
1;Syngovia;101;state;TransitionDestinationExchange;1050;440;246;364;40,33;155;1,59
1;Syngovia;101;transition;TransitionDestinationExchange;1050;440;557;53;91,31;1045;0,53
1;Syngovia;101;pair;TransitionDestinationExchange;1050;440;610;0;100;2939;0,21
1;Syngovia;101;family-baseline;TransitionDestinationExchange;1050;440;0;610;0;0;0
1;Syngovia;102;state;TransitionMissing;272;0;100;172;36,76;184;0,54
1;Syngovia;102;transition;TransitionMissing;272;0;272;0;100;1298;0,21
1;Syngovia;102;pair;TransitionMissing;272;0;272;0;100;4205;0,06
1;Syngovia;102;family-baseline;TransitionMissing;272;0;0;272;0;0;0
1;Syngovia;102;state;ActionExchange;1976;0;882;1094;44,64;184;4,79
1;Syngovia;102;transition;ActionExchange;1976;0;1976;0;100;1298;1,52
1;Syngovia;102;pair;ActionExchange;1976;0;1976;0;100;4205;0,47
1;Syngovia;102;family-baseline;ActionExchange;1976;0;0;1976;0;0;0
1;Syngovia;102;state;StateMissing;73;0;73;0;100;184;0,4
1;Syngovia;102;transition;StateMissing;73;0;73;0;100;1298;0,06
1;Syngovia;102;pair;StateMissing;73;0;73;0;100;4205;0,02
1;Syngovia;102;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;102;state;TransitionDestinationExchange;1283;560;306;417;42,32;184;1,66
1;Syngovia;102;transition;TransitionDestinationExchange;1283;560;670;53;92,67;1298;0,52
1;Syngovia;102;pair;TransitionDestinationExchange;1283;560;723;0;100;4205;0,17
1;Syngovia;102;family-baseline;TransitionDestinationExchange;1283;560;0;723;0;0;0
1;Syngovia;103;state;TransitionMissing;230;0;86;144;37,39;219;0,39
1;Syngovia;103;transition;TransitionMissing;230;0;230;0;100;1549;0,15
1;Syngovia;103;pair;TransitionMissing;230;0;230;0;100;4142;0,06
1;Syngovia;103;family-baseline;TransitionMissing;230;0;0;230;0;0;0
1;Syngovia;103;state;ActionExchange;1659;0;730;929;44;219;3,33
1;Syngovia;103;transition;ActionExchange;1659;0;1659;0;100;1549;1,07
