RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;381;state;TransitionMissing;272;0;180;546;100;0;49;57;61;64;73;18,01;20,96;22,43;23,53;26,84
1;Syngovia;381;state;ActionExchange;1939;0;180;546;100;0;227;301;332;372;471;11,71;15,52;17,12;19,19;24,29
1;Syngovia;381;state;StateMissing;69;0;180;546;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;381;state;TransitionDestinationExchange;1225;507;180;546;100;0;129;173;186;201;244;17,97;24,09;25,91;27,99;33,98
1;Syngovia;381;transition;TransitionMissing;272;0;1352;546;100;0;91;104;109;113;123;33,46;38,24;40,07;41,54;45,22
1;Syngovia;381;transition;ActionExchange;1939;0;1352;546;100;0;543;625;665;694;794;28;32,23;34,3;35,79;40,95
1;Syngovia;381;transition;StateMissing;69;0;1352;546;100;0;36;45;48;50;57;52,17;65,22;69,57;72,46;82,61
1;Syngovia;381;transition;TransitionDestinationExchange;1225;507;1352;546;100;0;261;311;325;338;362;36,35;43,31;45,26;47,08;50,42
1;Syngovia;381;pair;TransitionMissing;272;0;3768;546;100;0;120;130;133;136;143;44,12;47,79;48,9;50;52,57
1;Syngovia;381;pair;ActionExchange;1939;0;3768;546;100;0;712;786;822;851;922;36,72;40,54;42,39;43,89;47,55
1;Syngovia;381;pair;StateMissing;69;0;3768;546;100;0;47;54;56;57;60;68,12;78,26;81,16;82,61;86,96
1;Syngovia;381;pair;TransitionDestinationExchange;1225;507;3768;546;100;0;344;373;381;390;415;47,91;51,95;53,06;54,32;57,8
1;Syngovia;382;state;TransitionMissing;275;0;184;552;100;0;47;61;66;69;77;17,09;22,18;24;25,09;28
1;Syngovia;382;state;ActionExchange;1994;0;184;552;100;0;232;321;356;381;471;11,63;16,1;17,85;19,11;23,62
1;Syngovia;382;state;StateMissing;73;0;184;552;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;382;state;TransitionDestinationExchange;1292;563;184;552;100;0;138;180;194;208;238;18,93;24,69;26,61;28,53;32,65
1;Syngovia;382;transition;TransitionMissing;275;0;1324;552;100;0;97;109;115;119;128;35,27;39,64;41,82;43,27;46,55
1;Syngovia;382;transition;ActionExchange;1994;0;1324;552;100;0;583;664;698;725;808;29,24;33,3;35,01;36,36;40,52
1;Syngovia;382;transition;StateMissing;73;0;1324;552;100;0;43;49;51;54;59;58,9;67,12;69,86;73,97;80,82
1;Syngovia;382;transition;TransitionDestinationExchange;1292;563;1324;552;100;0;301;325;341;353;373;41,29;44,58;46,78;48,42;51,17
1;Syngovia;382;pair;TransitionMissing;275;0;4291;552;100;0;126;140;143;146;157;45,82;50,91;52;53,09;57,09
1;Syngovia;382;pair;ActionExchange;1994;0;4291;552;100;0;725;858;898;921;1052;36,36;43,03;45,04;46,19;52,76
1;Syngovia;382;pair;StateMissing;73;0;4291;552;100;0;52;58;60;62;66;71,23;79,45;82,19;84,93;90,41
1;Syngovia;382;pair;TransitionDestinationExchange;1292;563;4291;552;100;0;343;399;408;415;443;47,05;54,73;55,97;56,93;60,77
1;Syngovia;383;state;TransitionMissing;270;0;252;542;100;0;47;61;65;69;77;17,41;22,59;24,07;25,56;28,52
1;Syngovia;383;state;ActionExchange;1902;0;252;542;100;0;201;306;339;365;453;10,57;16,09;17,82;19,19;23,82
1;Syngovia;383;state;StateMissing;73;0;252;542;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;383;state;TransitionDestinationExchange;1206;501;252;542;100;0;122;173;188;198;238;17,3;24,54;26,67;28,09;33,76
1;Syngovia;383;transition;TransitionMissing;270;0;1920;542;100;0;95;110;114;118;129;35,19;40,74;42,22;43,7;47,78
1;Syngovia;383;transition;ActionExchange;1902;0;1920;542;100;0;546;625;671;696;784;28,71;32,86;35,28;36,59;41,22
1;Syngovia;383;transition;StateMissing;73;0;1920;542;100;0;41;50;52;54;60;56,16;68,49;71,23;73,97;82,19
1;Syngovia;383;transition;TransitionDestinationExchange;1206;501;1920;542;100;0;260;312;327;340;364;36,88;44,26;46,38;48,23;51,63
1;Syngovia;383;pair;TransitionMissing;270;0;5108;542;100;0;124;133;136;140;148;45,93;49,26;50,37;51,85;54,81
1;Syngovia;383;pair;ActionExchange;1902;0;5108;542;100;0;700;780;819;861;941;36,8;41,01;43,06;45,27;49,47
1;Syngovia;383;pair;StateMissing;73;0;5108;542;100;0;51;57;59;61;64;69,86;78,08;80,82;83,56;87,67
1;Syngovia;383;pair;TransitionDestinationExchange;1206;501;5108;542;100;0;344;370;378;390;412;48,79;52,48;53,62;55,32;58,44
1;Syngovia;384;state;TransitionMissing;230;0;219;462;100;0;46;56;61;64;71;20;24,35;26,52;27,83;30,87
1;Syngovia;384;state;ActionExchange;1659;0;219;462;100;0;201;271;307;343;440;12,12;16,34;18,51;20,68;26,52
1;Syngovia;384;state;StateMissing;62;0;219;462;100;0;23;31;34;36;41;37,1;50;54,84;58,06;66,13
1;Syngovia;384;state;TransitionDestinationExchange;1049;440;219;462;100;0;115;149;168;186;219;18,88;24,47;27,59;30,54;35,96
1;Syngovia;384;transition;TransitionMissing;230;0;1549;462;100;0;88;100;104;109;120;38,26;43,48;45,22;47,39;52,17
1;Syngovia;384;transition;ActionExchange;1659;0;1549;462;100;0;485;563;603;635;758;29,23;33,94;36,35;38,28;45,69
1;Syngovia;384;transition;StateMissing;62;0;1549;462;100;0;35;44;46;49;56;56,45;70,97;74,19;79,03;90,32
1;Syngovia;384;transition;TransitionDestinationExchange;1049;440;1549;462;100;0;239;283;293;309;340;39,24;46,47;48,11;50,74;55,83
1;Syngovia;384;pair;TransitionMissing;230;0;4142;462;100;0;108;122;126;129;137;46,96;53,04;54,78;56,09;59,57
1;Syngovia;384;pair;ActionExchange;1659;0;4142;462;100;0;603;699;740;772;895;36,35;42,13;44,61;46,53;53,95
1;Syngovia;384;pair;StateMissing;62;0;4142;462;100;0;45;51;52;54;58;72,58;82,26;83,87;87,1;93,55
1;Syngovia;384;pair;TransitionDestinationExchange;1049;440;4142;462;100;0;302;331;341;348;371;49,59;54,35;55,99;57,14;60,92
1;Syngovia;385;state;TransitionMissing;234;0;159;470;100;0;44;57;61;65;76;18,8;24,36;26,07;27,78;32,48
1;Syngovia;385;state;ActionExchange;1739;0;159;470;100;0;205;292;325;363;448;11,79;16,79;18,69;20,87;25,76
1;Syngovia;385;state;StateMissing;62;0;159;470;100;0;26;30;33;35;42;41,94;48,39;53,23;56,45;67,74
1;Syngovia;385;state;TransitionDestinationExchange;1126;495;159;470;100;0;119;166;180;196;244;18,86;26,31;28,53;31,06;38,67
1;Syngovia;385;transition;TransitionMissing;234;0;1068;470;100;0;92;101;105;109;116;39,32;43,16;44,87;46,58;49,57
1;Syngovia;385;transition;ActionExchange;1739;0;1068;470;100;0;519;598;621;661;724;29,84;34,39;35,71;38,01;41,63
1;Syngovia;385;transition;StateMissing;62;0;1068;470;100;0;38;44;46;48;52;61,29;70,97;74,19;77,42;83,87
1;Syngovia;385;transition;TransitionDestinationExchange;1126;495;1068;470;100;0;271;297;307;318;347;42,95;47,07;48,65;50,4;54,99
1;Syngovia;385;pair;TransitionMissing;234;0;3509;470;100;0;115;127;130;134;141;49,15;54,27;55,56;57,26;60,26
1;Syngovia;385;pair;ActionExchange;1739;0;3509;470;100;0;660;757;801;832;915;37,95;43,53;46,06;47,84;52,62
1;Syngovia;385;pair;StateMissing;62;0;3509;470;100;0;47;51;53;55;57;75,81;82,26;85,48;88,71;91,94
1;Syngovia;385;pair;TransitionDestinationExchange;1126;495;3509;470;100;0;312;356;362;372;390;49,45;56,42;57,37;58,95;61,81
1;Syngovia;386;state;TransitionMissing;269;0;252;540;100;0;47;61;65;69;77;17,47;22,68;24,16;25,65;28,62
1;Syngovia;386;state;ActionExchange;1896;0;252;540;100;0;201;306;339;365;453;10,6;16,14;17,88;19,25;23,89
1;Syngovia;386;state;StateMissing;73;0;252;540;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;386;state;TransitionDestinationExchange;1203;500;252;540;100;0;122;173;188;198;238;17,35;24,61;26,74;28,17;33,85
1;Syngovia;386;transition;TransitionMissing;269;0;1907;540;100;0;95;110;113;118;129;35,32;40,89;42,01;43,87;47,96
1;Syngovia;386;transition;ActionExchange;1896;0;1907;540;100;0;546;625;667;694;784;28,8;32,96;35,18;36,6;41,35
1;Syngovia;386;transition;StateMissing;73;0;1907;540;100;0;41;50;52;54;60;56,16;68,49;71,23;73,97;82,19
1;Syngovia;386;transition;TransitionDestinationExchange;1203;500;1907;540;100;0;260;312;326;340;364;36,98;44,38;46,37;48,36;51,78
1;Syngovia;386;pair;TransitionMissing;269;0;5071;540;100;0;122;133;136;140;148;45,35;49,44;50,56;52,04;55,02
1;Syngovia;386;pair;ActionExchange;1896;0;5071;540;100;0;700;778;814;861;940;36,92;41,03;42,93;45,41;49,58
1;Syngovia;386;pair;StateMissing;73;0;5071;540;100;0;51;57;59;61;64;69,86;78,08;80,82;83,56;87,67
1;Syngovia;386;pair;TransitionDestinationExchange;1203;500;5071;540;100;0;344;368;378;389;412;48,93;52,35;53,77;55,33;58,61
1;Syngovia;387;state;TransitionMissing;226;0;155;454;100;0;44;53;57;60;68;19,47;23,45;25,22;26,55;30,09
1;Syngovia;387;state;ActionExchange;1660;0;155;454;100;0;194;279;303;330;430;11,69;16,81;18,25;19,88;25,9
1;Syngovia;387;state;StateMissing;58;0;155;454;100;0;22;27;29;31;36;37,93;46,55;50;53,45;62,07
1;Syngovia;387;state;TransitionDestinationExchange;1050;440;155;454;100;0;119;156;170;182;212;19,51;25,57;27,87;29,84;34,75
1;Syngovia;387;transition;TransitionMissing;226;0;1045;454;100;0;82;94;98;102;112;36,28;41,59;43,36;45,13;49,56
1;Syngovia;387;transition;ActionExchange;1660;0;1045;454;100;0;463;553;586;625;701;27,89;33,31;35,3;37,65;42,23
1;Syngovia;387;transition;StateMissing;58;0;1045;454;100;0;35;39;41;44;49;60,34;67,24;70,69;75,86;84,48
1;Syngovia;387;transition;TransitionDestinationExchange;1050;440;1045;454;100;0;233;277;290;301;331;38,2;45,41;47,54;49,34;54,26
