RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;21;state;TransitionMissing;274;0;95;179;34,67
1;Syngovia;21;transition;TransitionMissing;274;0;274;0;100
1;Syngovia;21;pair;TransitionMissing;274;0;274;0;100
1;Syngovia;21;family-baseline;TransitionMissing;274;0;0;274;0
1;Syngovia;21;state;ActionExchange;1951;0;865;1086;44,34
1;Syngovia;21;transition;ActionExchange;1951;0;1951;0;100
1;Syngovia;21;pair;ActionExchange;1951;0;1951;0;100
1;Syngovia;21;family-baseline;ActionExchange;1951;0;0;1951;0
1;Syngovia;21;state;StateMissing;69;0;69;0;100
1;Syngovia;21;transition;StateMissing;69;0;69;0;100
1;Syngovia;21;pair;StateMissing;69;0;69;0;100
1;Syngovia;21;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;21;state;TransitionDestinationExchange;1231;509;293;429;40,58
1;Syngovia;21;transition;TransitionDestinationExchange;1231;509;669;53;92,66
1;Syngovia;21;pair;TransitionDestinationExchange;1231;509;722;0;100
1;Syngovia;21;family-baseline;TransitionDestinationExchange;1231;509;0;722;0
1;Syngovia;22;state;TransitionMissing;234;0;87;147;37,18
1;Syngovia;22;transition;TransitionMissing;234;0;234;0;100
1;Syngovia;22;pair;TransitionMissing;234;0;234;0;100
1;Syngovia;22;family-baseline;TransitionMissing;234;0;0;234;0
1;Syngovia;22;state;ActionExchange;1739;0;762;977;43,82
1;Syngovia;22;transition;ActionExchange;1739;0;1739;0;100
1;Syngovia;22;pair;ActionExchange;1739;0;1739;0;100
1;Syngovia;22;family-baseline;ActionExchange;1739;0;0;1739;0
1;Syngovia;22;state;StateMissing;62;0;62;0;100
1;Syngovia;22;transition;StateMissing;62;0;62;0;100
1;Syngovia;22;pair;StateMissing;62;0;62;0;100
1;Syngovia;22;family-baseline;StateMissing;62;0;0;62;0
1;Syngovia;22;state;TransitionDestinationExchange;1126;495;259;372;41,05
1;Syngovia;22;transition;TransitionDestinationExchange;1126;495;578;53;91,6
1;Syngovia;22;pair;TransitionDestinationExchange;1126;495;631;0;100
1;Syngovia;22;family-baseline;TransitionDestinationExchange;1126;495;0;631;0
1;Syngovia;23;state;TransitionMissing;230;0;86;144;37,39
