RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;381;state;TransitionMissing;272;0;95;177;34,93
1;Syngovia;381;transition;TransitionMissing;272;0;272;0;100
1;Syngovia;381;pair;TransitionMissing;272;0;272;0;100
1;Syngovia;381;family-baseline;TransitionMissing;272;0;0;272;0
1;Syngovia;381;state;ActionExchange;1939;0;861;1078;44,4
1;Syngovia;381;transition;ActionExchange;1939;0;1939;0;100
1;Syngovia;381;pair;ActionExchange;1939;0;1939;0;100
1;Syngovia;381;family-baseline;ActionExchange;1939;0;0;1939;0
1;Syngovia;381;state;StateMissing;69;0;69;0;100
1;Syngovia;381;transition;StateMissing;69;0;69;0;100
1;Syngovia;381;pair;StateMissing;69;0;69;0;100
1;Syngovia;381;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;381;state;TransitionDestinationExchange;1225;507;293;425;40,81
1;Syngovia;381;transition;TransitionDestinationExchange;1225;507;665;53;92,62
1;Syngovia;381;pair;TransitionDestinationExchange;1225;507;718;0;100
1;Syngovia;381;family-baseline;TransitionDestinationExchange;1225;507;0;718;0
1;Syngovia;382;state;TransitionMissing;275;0;100;175;36,36
1;Syngovia;382;transition;TransitionMissing;275;0;275;0;100
1;Syngovia;382;pair;TransitionMissing;275;0;275;0;100
1;Syngovia;382;family-baseline;TransitionMissing;275;0;0;275;0
1;Syngovia;382;state;ActionExchange;1994;0;891;1103;44,68
1;Syngovia;382;transition;ActionExchange;1994;0;1994;0;100
1;Syngovia;382;pair;ActionExchange;1994;0;1994;0;100
1;Syngovia;382;family-baseline;ActionExchange;1994;0;0;1994;0
1;Syngovia;382;state;StateMissing;73;0;73;0;100
1;Syngovia;382;transition;StateMissing;73;0;73;0;100
1;Syngovia;382;pair;StateMissing;73;0;73;0;100
1;Syngovia;382;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;382;state;TransitionDestinationExchange;1292;563;306;423;41,98
1;Syngovia;382;transition;TransitionDestinationExchange;1292;563;677;52;92,87
1;Syngovia;382;pair;TransitionDestinationExchange;1292;563;729;0;100
1;Syngovia;382;family-baseline;TransitionDestinationExchange;1292;563;0;729;0
1;Syngovia;383;state;TransitionMissing;270;0;99;171;36,67
1;Syngovia;383;transition;TransitionMissing;270;0;270;0;100
1;Syngovia;383;pair;TransitionMissing;270;0;270;0;100
