RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;241;state;TransitionMissing;272;0;184;546;100;0;47;61;66;69;77;17,28;22,43;24,26;25,37;28,31
1;Syngovia;241;state;ActionExchange;1976;0;184;546;100;0;232;321;356;381;471;11,74;16,24;18,02;19,28;23,84
1;Syngovia;241;state;StateMissing;73;0;184;546;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;241;state;TransitionDestinationExchange;1283;560;184;546;100;0;138;180;194;208;238;19,09;24,9;26,83;28,77;32,92
1;Syngovia;241;transition;TransitionMissing;272;0;1297;546;100;0;97;109;115;119;128;35,66;40,07;42,28;43,75;47,06
1;Syngovia;241;transition;ActionExchange;1976;0;1297;546;100;0;583;661;695;723;802;29,5;33,45;35,17;36,59;40,59
1;Syngovia;241;transition;StateMissing;73;0;1297;546;100;0;41;48;51;53;59;56,16;65,75;69,86;72,6;80,82
1;Syngovia;241;transition;TransitionDestinationExchange;1283;560;1297;546;100;0;293;323;337;352;369;40,53;44,67;46,61;48,69;51,04
1;Syngovia;241;pair;TransitionMissing;272;0;4205;546;100;0;124;139;142;146;156;45,59;51,1;52,21;53,68;57,35
1;Syngovia;241;pair;ActionExchange;1976;0;4205;546;100;0;712;854;897;921;1039;36,03;43,22;45,39;46,61;52,58
1;Syngovia;241;pair;StateMissing;73;0;4205;546;100;0;52;57;60;62;66;71,23;78,08;82,19;84,93;90,41
1;Syngovia;241;pair;TransitionDestinationExchange;1283;560;4205;546;100;0;338;397;407;414;440;46,75;54,91;56,29;57,26;60,86
1;Syngovia;242;state;TransitionMissing;273;0;184;548;100;0;47;61;66;69;77;17,22;22,34;24,18;25,27;28,21
1;Syngovia;242;state;ActionExchange;1982;0;184;548;100;0;232;321;356;381;471;11,71;16,2;17,96;19,22;23,76
1;Syngovia;242;state;StateMissing;73;0;184;548;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;242;state;TransitionDestinationExchange;1286;561;184;548;100;0;138;180;194;208;238;19,03;24,83;26,76;28,69;32,83
1;Syngovia;242;transition;TransitionMissing;273;0;1306;548;100;0;97;109;115;119;128;35,53;39,93;42,12;43,59;46,89
1;Syngovia;242;transition;ActionExchange;1982;0;1306;548;100;0;583;661;695;723;808;29,41;33,35;35,07;36,48;40,77
1;Syngovia;242;transition;StateMissing;73;0;1306;548;100;0;41;48;51;53;59;56,16;65,75;69,86;72,6;80,82
1;Syngovia;242;transition;TransitionDestinationExchange;1286;561;1306;548;100;0;293;324;338;353;373;40,41;44,69;46,62;48,69;51,45
1;Syngovia;242;pair;TransitionMissing;273;0;4230;548;100;0;124;139;143;146;157;45,42;50,92;52,38;53,48;57,51
1;Syngovia;242;pair;ActionExchange;1982;0;4230;548;100;0;712;855;897;922;1052;35,92;43,14;45,26;46,52;53,08
1;Syngovia;242;pair;StateMissing;73;0;4230;548;100;0;52;57;60;62;66;71,23;78,08;82,19;84,93;90,41
1;Syngovia;242;pair;TransitionDestinationExchange;1286;561;4230;548;100;0;338;398;407;414;443;46,62;54,9;56,14;57,1;61,1
1;Syngovia;243;state;TransitionMissing;265;0;180;532;100;0;49;57;61;64;73;18,49;21,51;23,02;24,15;27,55
1;Syngovia;243;state;ActionExchange;1897;0;180;532;100;0;227;301;332;372;471;11,97;15,87;17,5;19,61;24,83
1;Syngovia;243;state;StateMissing;69;0;180;532;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;243;state;TransitionDestinationExchange;1204;500;180;532;100;0;129;173;186;201;244;18,32;24,57;26,42;28,55;34,66
1;Syngovia;243;transition;TransitionMissing;265;0;1289;532;100;0;91;103;108;112;123;34,34;38,87;40,75;42,26;46,42
1;Syngovia;243;transition;ActionExchange;1897;0;1289;532;100;0;543;616;655;689;794;28,62;32,47;34,53;36,32;41,86
1;Syngovia;243;transition;StateMissing;69;0;1289;532;100;0;36;44;48;50;57;52,17;63,77;69,57;72,46;82,61
1;Syngovia;243;transition;TransitionDestinationExchange;1204;500;1289;532;100;0;261;308;323;336;361;37,07;43,75;45,88;47,73;51,28
1;Syngovia;243;pair;TransitionMissing;265;0;3570;532;100;0;113;129;132;134;141;42,64;48,68;49,81;50,57;53,21
1;Syngovia;243;pair;ActionExchange;1897;0;3570;532;100;0;666;782;817;846;922;35,11;41,22;43,07;44,6;48,6
1;Syngovia;243;pair;StateMissing;69;0;3570;532;100;0;47;53;55;57;60;68,12;76,81;79,71;82,61;86,96
1;Syngovia;243;pair;TransitionDestinationExchange;1204;500;3570;532;100;0;333;371;379;388;416;47,3;52,7;53,84;55,11;59,09
1;Syngovia;244;state;TransitionMissing;284;0;184;570;100;0;47;61;66;69;77;16,55;21,48;23,24;24,3;27,11
1;Syngovia;244;state;ActionExchange;2048;0;184;570;100;0;232;321;356;381;471;11,33;15,67;17,38;18,6;23
1;Syngovia;244;state;StateMissing;73;0;184;570;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;244;state;TransitionDestinationExchange;1319;572;184;570;100;0;138;180;194;208;238;18,47;24,1;25,97;27,84;31,86
1;Syngovia;244;transition;TransitionMissing;284;0;1405;570;100;0;100;112;117;121;133;35,21;39,44;41,2;42,61;46,83
1;Syngovia;244;transition;ActionExchange;2048;0;1405;570;100;0;594;674;713;741;842;29;32,91;34,81;36,18;41,11
1;Syngovia;244;transition;StateMissing;73;0;1405;570;100;0;43;49;52;54;61;58,9;67,12;71,23;73,97;83,56
1;Syngovia;244;transition;TransitionDestinationExchange;1319;572;1405;570;100;0;305;332;344;357;380;40,83;44,44;46,05;47,79;50,87
1;Syngovia;244;pair;TransitionMissing;284;0;4543;570;100;0;126;140;143;147;157;44,37;49,3;50,35;51,76;55,28
1;Syngovia;244;pair;ActionExchange;2048;0;4543;570;100;0;730;865;907;928;1052;35,64;42,24;44,29;45,31;51,37
1;Syngovia;244;pair;StateMissing;73;0;4543;570;100;0;52;58;60;62;66;71,23;79,45;82,19;84,93;90,41
1;Syngovia;244;pair;TransitionDestinationExchange;1319;572;4543;570;100;0;343;400;411;417;443;45,92;53,55;55,02;55,82;59,3
1;Syngovia;245;state;TransitionMissing;264;0;180;530;100;0;49;57;61;64;73;18,56;21,59;23,11;24,24;27,65
1;Syngovia;245;state;ActionExchange;1891;0;180;530;100;0;227;301;332;372;471;12;15,92;17,56;19,67;24,91
1;Syngovia;245;state;StateMissing;69;0;180;530;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;245;state;TransitionDestinationExchange;1201;499;180;530;100;0;129;173;186;201;244;18,38;24,64;26,5;28,63;34,76
1;Syngovia;245;transition;TransitionMissing;264;0;1280;530;100;0;91;103;108;112;123;34,47;39,02;40,91;42,42;46,59
1;Syngovia;245;transition;ActionExchange;1891;0;1280;530;100;0;543;616;652;689;794;28,71;32,58;34,48;36,44;41,99
1;Syngovia;245;transition;StateMissing;69;0;1280;530;100;0;36;44;48;50;57;52,17;63,77;69,57;72,46;82,61
1;Syngovia;245;transition;TransitionDestinationExchange;1201;499;1280;530;100;0;261;308;323;335;361;37,18;43,87;46,01;47,72;51,42
1;Syngovia;245;pair;TransitionMissing;264;0;3542;530;100;0;112;129;132;135;141;42,42;48,86;50;51,14;53,41
1;Syngovia;245;pair;ActionExchange;1891;0;3542;530;100;0;664;778;818;846;922;35,11;41,14;43,26;44,74;48,76
1;Syngovia;245;pair;StateMissing;69;0;3542;530;100;0;47;53;55;57;60;68,12;76,81;79,71;82,61;86,96
1;Syngovia;245;pair;TransitionDestinationExchange;1201;499;3542;530;100;0;333;370;379;388;415;47,44;52,71;53,99;55,27;59,12
1;Syngovia;246;state;TransitionMissing;274;0;180;550;100;0;49;57;61;64;73;17,88;20,8;22,26;23,36;26,64
1;Syngovia;246;state;ActionExchange;1951;0;180;550;100;0;227;301;332;372;471;11,64;15,43;17,02;19,07;24,14
1;Syngovia;246;state;StateMissing;69;0;180;550;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;246;state;TransitionDestinationExchange;1231;509;180;550;100;0;129;173;186;201;244;17,87;23,96;25,76;27,84;33,8
1;Syngovia;246;transition;TransitionMissing;274;0;1370;550;100;0;91;104;110;113;124;33,21;37,96;40,15;41,24;45,26
1;Syngovia;246;transition;ActionExchange;1951;0;1370;550;100;0;543;626;665;695;794;27,83;32,09;34,09;35,62;40,7
1;Syngovia;246;transition;StateMissing;69;0;1370;550;100;0;36;45;48;51;57;52,17;65,22;69,57;73,91;82,61
1;Syngovia;246;transition;TransitionDestinationExchange;1231;509;1370;550;100;0;261;311;326;339;366;36,15;43,07;45,15;46,95;50,69
1;Syngovia;246;pair;TransitionMissing;274;0;3824;550;100;0;120;130;133;136;143;43,8;47,45;48,54;49,64;52,19
1;Syngovia;246;pair;ActionExchange;1951;0;3824;550;100;0;712;787;826;853;922;36,49;40,34;42,34;43,72;47,26
1;Syngovia;246;pair;StateMissing;69;0;3824;550;100;0;47;54;56;57;60;68,12;78,26;81,16;82,61;86,96
1;Syngovia;246;pair;TransitionDestinationExchange;1231;509;3824;550;100;0;344;373;382;390;415;47,65;51,66;52,91;54,02;57,48
1;Syngovia;247;state;TransitionMissing;226;0;155;454;100;0;44;53;57;60;68;19,47;23,45;25,22;26,55;30,09
1;Syngovia;247;state;ActionExchange;1660;0;155;454;100;0;194;279;303;330;430;11,69;16,81;18,25;19,88;25,9
1;Syngovia;247;state;StateMissing;58;0;155;454;100;0;22;27;29;31;36;37,93;46,55;50;53,45;62,07
1;Syngovia;247;state;TransitionDestinationExchange;1050;440;155;454;100;0;119;156;170;182;212;19,51;25,57;27,87;29,84;34,75
1;Syngovia;247;transition;TransitionMissing;226;0;1045;454;100;0;82;94;98;102;112;36,28;41,59;43,36;45,13;49,56
1;Syngovia;247;transition;ActionExchange;1660;0;1045;454;100;0;463;553;586;625;701;27,89;33,31;35,3;37,65;42,23
1;Syngovia;247;transition;StateMissing;58;0;1045;454;100;0;35;39;41;44;49;60,34;67,24;70,69;75,86;84,48
1;Syngovia;247;transition;TransitionDestinationExchange;1050;440;1045;454;100;0;233;277;290;301;331;38,2;45,41;47,54;49,34;54,26
1;Syngovia;247;pair;TransitionMissing;226;0;2939;454;100;0;103;117;121;125;130;45,58;51,77;53,54;55,31;57,52
1;Syngovia;247;pair;ActionExchange;1660;0;2939;454;100;0;630;710;731;760;833;37,95;42,77;44,04;45,78;50,18
1;Syngovia;247;pair;StateMissing;58;0;2939;454;100;0;41;47;49;51;53;70,69;81,03;84,48;87,93;91,38
1;Syngovia;247;pair;TransitionDestinationExchange;1050;440;2939;454;100;0;309;330;339;348;364;50,66;54,1;55,57;57,05;59,67
1;Syngovia;248;state;TransitionMissing;283;0;184;568;100;0;47;61;66;69;77;16,61;21,55;23,32;24,38;27,21
1;Syngovia;248;state;ActionExchange;2042;0;184;568;100;0;232;321;356;381;471;11,36;15,72;17,43;18,66;23,07
1;Syngovia;248;state;StateMissing;73;0;184;568;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;248;state;TransitionDestinationExchange;1316;571;184;568;100;0;138;180;194;208;238;18,52;24,16;26,04;27,92;31,95
1;Syngovia;248;transition;TransitionMissing;283;0;1396;568;100;0;100;112;117;121;130;35,34;39,58;41,34;42,76;45,94
1;Syngovia;248;transition;ActionExchange;2042;0;1396;568;100;0;594;674;713;738;839;29,09;33,01;34,92;36,14;41,09
1;Syngovia;248;transition;StateMissing;73;0;1396;568;100;0;43;49;52;54;60;58,9;67,12;71,23;73,97;82,19
1;Syngovia;248;transition;TransitionDestinationExchange;1316;571;1396;568;100;0;305;332;344;356;377;40,94;44,56;46,17;47,79;50,6
1;Syngovia;248;pair;TransitionMissing;283;0;4508;568;100;0;126;140;143;147;157;44,52;49,47;50,53;51,94;55,48
1;Syngovia;248;pair;ActionExchange;2042;0;4508;568;100;0;730;865;906;927;1052;35,75;42,36;44,37;45,4;51,52
1;Syngovia;248;pair;StateMissing;73;0;4508;568;100;0;52;58;60;62;66;71,23;79,45;82,19;84,93;90,41
1;Syngovia;248;pair;TransitionDestinationExchange;1316;571;4508;568;100;0;343;400;411;417;443;46,04;53,69;55,17;55,97;59,46
1;Syngovia;249;state;TransitionMissing;263;0;180;528;100;0;49;57;61;64;73;18,63;21,67;23,19;24,33;27,76
1;Syngovia;249;state;ActionExchange;1885;0;180;528;100;0;227;301;332;372;471;12,04;15,97;17,61;19,73;24,99
1;Syngovia;249;state;StateMissing;69;0;180;528;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;249;state;TransitionDestinationExchange;1198;498;180;528;100;0;129;173;186;201;244;18,43;24,71;26,57;28,71;34,86
