RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;181;state;TransitionMissing;230;0;219;462;100;0;46;56;61;64;71;20;24,35;26,52;27,83;30,87
1;Syngovia;181;state;ActionExchange;1659;0;219;462;100;0;201;271;307;343;440;12,12;16,34;18,51;20,68;26,52
1;Syngovia;181;state;StateMissing;62;0;219;462;100;0;23;31;34;36;41;37,1;50;54,84;58,06;66,13
1;Syngovia;181;state;TransitionDestinationExchange;1049;440;219;462;100;0;115;149;168;186;219;18,88;24,47;27,59;30,54;35,96
1;Syngovia;181;transition;TransitionMissing;230;0;1549;462;100;0;88;100;104;109;120;38,26;43,48;45,22;47,39;52,17
1;Syngovia;181;transition;ActionExchange;1659;0;1549;462;100;0;485;563;603;635;758;29,23;33,94;36,35;38,28;45,69
1;Syngovia;181;transition;StateMissing;62;0;1549;462;100;0;35;44;46;49;56;56,45;70,97;74,19;79,03;90,32
1;Syngovia;181;transition;TransitionDestinationExchange;1049;440;1549;462;100;0;239;283;293;309;340;39,24;46,47;48,11;50,74;55,83
1;Syngovia;181;pair;TransitionMissing;230;0;4142;462;100;0;108;122;126;129;137;46,96;53,04;54,78;56,09;59,57
1;Syngovia;181;pair;ActionExchange;1659;0;4142;462;100;0;603;699;740;772;895;36,35;42,13;44,61;46,53;53,95
1;Syngovia;181;pair;StateMissing;62;0;4142;462;100;0;45;51;52;54;58;72,58;82,26;83,87;87,1;93,55
1;Syngovia;181;pair;TransitionDestinationExchange;1049;440;4142;462;100;0;302;331;341;348;371;49,59;54,35;55,99;57,14;60,92
1;Syngovia;182;state;TransitionMissing;283;0;184;568;100;0;47;61;66;69;77;16,61;21,55;23,32;24,38;27,21
1;Syngovia;182;state;ActionExchange;2042;0;184;568;100;0;232;321;356;381;471;11,36;15,72;17,43;18,66;23,07
1;Syngovia;182;state;StateMissing;73;0;184;568;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;182;state;TransitionDestinationExchange;1316;571;184;568;100;0;138;180;194;208;238;18,52;24,16;26,04;27,92;31,95
1;Syngovia;182;transition;TransitionMissing;283;0;1396;568;100;0;100;112;117;121;130;35,34;39,58;41,34;42,76;45,94
1;Syngovia;182;transition;ActionExchange;2042;0;1396;568;100;0;594;674;713;738;839;29,09;33,01;34,92;36,14;41,09
1;Syngovia;182;transition;StateMissing;73;0;1396;568;100;0;43;49;52;54;60;58,9;67,12;71,23;73,97;82,19
1;Syngovia;182;transition;TransitionDestinationExchange;1316;571;1396;568;100;0;305;332;344;356;377;40,94;44,56;46,17;47,79;50,6
1;Syngovia;182;pair;TransitionMissing;283;0;4508;568;100;0;126;140;143;147;157;44,52;49,47;50,53;51,94;55,48
1;Syngovia;182;pair;ActionExchange;2042;0;4508;568;100;0;730;865;906;927;1052;35,75;42,36;44,37;45,4;51,52
1;Syngovia;182;pair;StateMissing;73;0;4508;568;100;0;52;58;60;62;66;71,23;79,45;82,19;84,93;90,41
1;Syngovia;182;pair;TransitionDestinationExchange;1316;571;4508;568;100;0;343;400;411;417;443;46,04;53,69;55,17;55,97;59,46
1;Syngovia;183;state;TransitionMissing;263;0;180;528;100;0;49;57;61;64;73;18,63;21,67;23,19;24,33;27,76
1;Syngovia;183;state;ActionExchange;1885;0;180;528;100;0;227;301;332;372;471;12,04;15,97;17,61;19,73;24,99
1;Syngovia;183;state;StateMissing;69;0;180;528;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;183;state;TransitionDestinationExchange;1198;498;180;528;100;0;129;173;186;201;244;18,43;24,71;26,57;28,71;34,86
1;Syngovia;183;transition;TransitionMissing;263;0;1271;528;100;0;91;103;107;112;123;34,6;39,16;40,68;42,59;46,77
1;Syngovia;183;transition;ActionExchange;1885;0;1271;528;100;0;543;615;652;689;794;28,81;32,63;34,59;36,55;42,12
1;Syngovia;183;transition;StateMissing;69;0;1271;528;100;0;36;44;47;50;57;52,17;63,77;68,12;72,46;82,61
1;Syngovia;183;transition;TransitionDestinationExchange;1198;498;1271;528;100;0;261;307;322;335;361;37,29;43,86;46;47,86;51,57
1;Syngovia;183;pair;TransitionMissing;263;0;3517;528;100;0;112;129;131;134;141;42,59;49,05;49,81;50,95;53,61
1;Syngovia;183;pair;ActionExchange;1885;0;3517;528;100;0;664;777;816;844;922;35,23;41,22;43,29;44,77;48,91
1;Syngovia;183;pair;StateMissing;69;0;3517;528;100;0;47;53;55;57;60;68,12;76,81;79,71;82,61;86,96
1;Syngovia;183;pair;TransitionDestinationExchange;1198;498;3517;528;100;0;333;370;379;388;416;47,57;52,86;54,14;55,43;59,43
1;Syngovia;184;state;TransitionMissing;226;0;155;454;100;0;43;53;58;61;69;19,03;23,45;25,66;26,99;30,53
