RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
2;Syngovia;state;1;74;271;18;184;100;34,68;20,63;0;6,58;20,29;21,29;65,74;61,89
2;Syngovia;transition;1;74;271;154;270;100;7,09;95,89;0;9,02;28,84;11,84;116,37;112
2;Syngovia;pair;1;74;271;442;4159;100;3,84;12,73;299,64;26,37;42,84;50,84;379,16;342,58
2;Syngovia;state;2;70;274;18;180;100;6,05;7,13;0;1,14;52,84;53,84;16,02;14,32
2;Syngovia;transition;2;70;274;163;273;100;4,98;42,54;0;3,53;58,95;10,95;54,27;51,05
2;Syngovia;pair;2;70;274;416;3795;100;3,57;7,36;236,01;9,25;37,95;45,95;277,17;256,19
2;Syngovia;state;3;63;231;16;219;100;3,54;5,57;0;0,68;46,95;47,95;11,26;9,78
2;Syngovia;transition;3;63;231;126;230;100;3,32;38,24;0;3,99;52,95;54,95;47,92;45,55
2;Syngovia;pair;3;63;231;313;4142;100;4,12;6,65;285,19;13,91;74,95;81,95;327,06;309,86
2;Syngovia;state;4;74;283;18;184;100;5,65;38,37;0;0,61;82,95;9,48;45,94;44,63
2;Syngovia;transition;4;74;283;166;282;100;4,05;30,65;0;3,6;15,48;16,48;40,93;38,31
2;Syngovia;pair;4;74;283;477;4486;100;3,82;7,48;258,8;10,01;49,48;56,48;301,72;280,11
2;Syngovia;state;5;59;227;16;155;100;3,72;6,03;0;0,37;58,48;58,48;11,12;10,12
2;Syngovia;transition;5;59;227;126;226;100;3,23;24,22;0;3,42;62,48;63,48;33,1;30,88
2;Syngovia;pair;5;59;227;320;2939;100;3,56;6,09;136,31;7,44;83,48;87,48;162,85;153,39
2;Syngovia;state;6;63;235;16;159;100;4,25;5,15;0;0,56;89,48;89,48;11,18;9,97
2;Syngovia;transition;6;63;235;128;234;100;4,12;29,94;0;3,87;94,48;95,48;40,39;37,93
2;Syngovia;pair;6;63;235;372;3509;100;4,13;7,67;202,4;6,55;119,48;16,28;234,2;220,75
2;Syngovia;state;7;63;231;16;219;100;2,87;3,75;0;0,5;18,28;18,28;8,09;7,11
2;Syngovia;transition;7;63;231;126;230;100;2,68;29,05;0;2,52;24,28;25,28;36,66;34,25
