RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;41;state;TransitionMissing;263;0;180;528;100;0;49;57;61;64;73;18,63;21,67;23,19;24,33;27,76
1;Syngovia;41;state;ActionExchange;1885;0;180;528;100;0;227;301;332;372;471;12,04;15,97;17,61;19,73;24,99
1;Syngovia;41;state;StateMissing;69;0;180;528;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;41;state;TransitionDestinationExchange;1198;498;180;528;100;0;129;173;186;201;244;18,43;24,71;26,57;28,71;34,86
1;Syngovia;41;transition;TransitionMissing;263;0;1271;528;100;0;91;103;107;112;123;34,6;39,16;40,68;42,59;46,77
1;Syngovia;41;transition;ActionExchange;1885;0;1271;528;100;0;543;615;652;689;794;28,81;32,63;34,59;36,55;42,12
1;Syngovia;41;transition;StateMissing;69;0;1271;528;100;0;36;44;47;50;57;52,17;63,77;68,12;72,46;82,61
1;Syngovia;41;transition;TransitionDestinationExchange;1198;498;1271;528;100;0;261;307;322;335;361;37,29;43,86;46;47,86;51,57
1;Syngovia;41;pair;TransitionMissing;263;0;3517;528;100;0;112;129;131;134;141;42,59;49,05;49,81;50,95;53,61
1;Syngovia;41;pair;ActionExchange;1885;0;3517;528;100;0;664;777;816;844;922;35,23;41,22;43,29;44,77;48,91
1;Syngovia;41;pair;StateMissing;69;0;3517;528;100;0;47;53;55;57;60;68,12;76,81;79,71;82,61;86,96
1;Syngovia;41;pair;TransitionDestinationExchange;1198;498;3517;528;100;0;333;370;379;388;416;47,57;52,86;54,14;55,43;59,43
1;Syngovia;42;state;TransitionMissing;265;0;180;532;100;0;49;57;61;64;73;18,49;21,51;23,02;24,15;27,55
1;Syngovia;42;state;ActionExchange;1897;0;180;532;100;0;227;301;332;372;471;11,97;15,87;17,5;19,61;24,83
1;Syngovia;42;state;StateMissing;69;0;180;532;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;42;state;TransitionDestinationExchange;1204;500;180;532;100;0;129;173;186;201;244;18,32;24,57;26,42;28,55;34,66
1;Syngovia;42;transition;TransitionMissing;265;0;1289;532;100;0;91;103;108;112;123;34,34;38,87;40,75;42,26;46,42
1;Syngovia;42;transition;ActionExchange;1897;0;1289;532;100;0;543;616;655;689;794;28,62;32,47;34,53;36,32;41,86
1;Syngovia;42;transition;StateMissing;69;0;1289;532;100;0;36;44;48;50;57;52,17;63,77;69,57;72,46;82,61
1;Syngovia;42;transition;TransitionDestinationExchange;1204;500;1289;532;100;0;261;308;323;336;361;37,07;43,75;45,88;47,73;51,28
1;Syngovia;42;pair;TransitionMissing;265;0;3566;532;100;0;113;129;132;134;141;42,64;48,68;49,81;50,57;53,21
1;Syngovia;42;pair;ActionExchange;1897;0;3566;532;100;0;666;782;817;846;922;35,11;41,22;43,07;44,6;48,6
1;Syngovia;42;pair;StateMissing;69;0;3566;532;100;0;47;53;55;57;60;68,12;76,81;79,71;82,61;86,96
1;Syngovia;42;pair;TransitionDestinationExchange;1204;500;3566;532;100;0;333;371;379;388;416;47,3;52,7;53,84;55,11;59,09
1;Syngovia;43;state;TransitionMissing;278;0;252;558;100;0;47;61;65;69;77;16,91;21,94;23,38;24,82;27,7
1;Syngovia;43;state;ActionExchange;1950;0;252;558;100;0;201;306;339;365;453;10,31;15,69;17,38;18,72;23,23
1;Syngovia;43;state;StateMissing;73;0;252;558;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;43;state;TransitionDestinationExchange;1230;509;252;558;100;0;122;173;188;198;238;16,92;23,99;26,07;27,46;33,01
1;Syngovia;43;transition;TransitionMissing;278;0;2024;558;100;0;96;110;115;120;130;34,53;39,57;41,37;43,17;46,76
1;Syngovia;43;transition;ActionExchange;1950;0;2024;558;100;0;554;630;678;704;797;28,41;32,31;34,77;36,1;40,87
1;Syngovia;43;transition;StateMissing;73;0;2024;558;100;0;41;50;52;55;60;56,16;68,49;71,23;75,34;82,19
1;Syngovia;43;transition;TransitionDestinationExchange;1230;509;2024;558;100;0;265;313;331;342;366;36,75;43,41;45,91;47,43;50,76
1;Syngovia;43;pair;TransitionMissing;278;0;5440;558;100;0;124;134;138;142;151;44,6;48,2;49,64;51,08;54,32
1;Syngovia;43;pair;ActionExchange;1950;0;5440;558;100;0;700;787;830;868;954;35,9;40,36;42,56;44,51;48,92
1;Syngovia;43;pair;StateMissing;73;0;5440;558;100;0;53;58;60;62;64;72,6;79,45;82,19;84,93;87,67
1;Syngovia;43;pair;TransitionDestinationExchange;1230;509;5440;558;100;0;346;372;383;392;421;47,99;51,6;53,12;54,37;58,39
1;Syngovia;44;state;TransitionMissing;274;0;180;550;100;0;49;57;61;64;73;17,88;20,8;22,26;23,36;26,64
