RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;201;state;TransitionMissing;272;0;100;172;36,76
1;Syngovia;201;transition;TransitionMissing;272;0;272;0;100
1;Syngovia;201;pair;TransitionMissing;272;0;272;0;100
1;Syngovia;201;family-baseline;TransitionMissing;272;0;0;272;0
1;Syngovia;201;state;ActionExchange;1976;0;882;1094;44,64
1;Syngovia;201;transition;ActionExchange;1976;0;1976;0;100
1;Syngovia;201;pair;ActionExchange;1976;0;1976;0;100
1;Syngovia;201;family-baseline;ActionExchange;1976;0;0;1976;0
1;Syngovia;201;state;StateMissing;73;0;73;0;100
1;Syngovia;201;transition;StateMissing;73;0;73;0;100
1;Syngovia;201;pair;StateMissing;73;0;73;0;100
1;Syngovia;201;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;201;state;TransitionDestinationExchange;1283;560;306;417;42,32
1;Syngovia;201;transition;TransitionDestinationExchange;1283;560;670;53;92,67
1;Syngovia;201;pair;TransitionDestinationExchange;1283;560;723;0;100
1;Syngovia;201;family-baseline;TransitionDestinationExchange;1283;560;0;723;0
1;Syngovia;202;state;TransitionMissing;275;0;95;180;34,55
1;Syngovia;202;transition;TransitionMissing;275;0;275;0;100
1;Syngovia;202;pair;TransitionMissing;275;0;275;0;100
1;Syngovia;202;family-baseline;TransitionMissing;275;0;0;275;0
1;Syngovia;202;state;ActionExchange;1957;0;867;1090;44,3
1;Syngovia;202;transition;ActionExchange;1957;0;1957;0;100
1;Syngovia;202;pair;ActionExchange;1957;0;1957;0;100
1;Syngovia;202;family-baseline;ActionExchange;1957;0;0;1957;0
1;Syngovia;202;state;StateMissing;69;0;69;0;100
1;Syngovia;202;transition;StateMissing;69;0;69;0;100
1;Syngovia;202;pair;StateMissing;69;0;69;0;100
1;Syngovia;202;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;202;state;TransitionDestinationExchange;1234;510;293;431;40,47
1;Syngovia;202;transition;TransitionDestinationExchange;1234;510;671;53;92,68
1;Syngovia;202;pair;TransitionDestinationExchange;1234;510;724;0;100
1;Syngovia;202;family-baseline;TransitionDestinationExchange;1234;510;0;724;0
1;Syngovia;203;state;TransitionMissing;274;0;100;174;36,5
1;Syngovia;203;transition;TransitionMissing;274;0;274;0;100
1;Syngovia;203;pair;TransitionMissing;274;0;274;0;100
1;Syngovia;203;family-baseline;TransitionMissing;274;0;0;274;0
1;Syngovia;203;state;ActionExchange;1988;0;888;1100;44,67
1;Syngovia;203;transition;ActionExchange;1988;0;1988;0;100
1;Syngovia;203;pair;ActionExchange;1988;0;1988;0;100
1;Syngovia;203;family-baseline;ActionExchange;1988;0;0;1988;0
1;Syngovia;203;state;StateMissing;73;0;73;0;100
1;Syngovia;203;transition;StateMissing;73;0;73;0;100
1;Syngovia;203;pair;StateMissing;73;0;73;0;100
1;Syngovia;203;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;203;state;TransitionDestinationExchange;1289;562;306;421;42,09
1;Syngovia;203;transition;TransitionDestinationExchange;1289;562;674;53;92,71
1;Syngovia;203;pair;TransitionDestinationExchange;1289;562;727;0;100
1;Syngovia;203;family-baseline;TransitionDestinationExchange;1289;562;0;727;0
1;Syngovia;204;state;TransitionMissing;268;0;99;169;36,94
1;Syngovia;204;transition;TransitionMissing;268;0;268;0;100
1;Syngovia;204;pair;TransitionMissing;268;0;268;0;100
1;Syngovia;204;family-baseline;TransitionMissing;268;0;0;268;0
1;Syngovia;204;state;ActionExchange;1890;0;850;1040;44,97
1;Syngovia;204;transition;ActionExchange;1890;0;1890;0;100
1;Syngovia;204;pair;ActionExchange;1890;0;1890;0;100
1;Syngovia;204;family-baseline;ActionExchange;1890;0;0;1890;0
1;Syngovia;204;state;StateMissing;73;0;73;0;100
1;Syngovia;204;transition;StateMissing;73;0;73;0;100
1;Syngovia;204;pair;StateMissing;73;0;73;0;100
1;Syngovia;204;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;204;state;TransitionDestinationExchange;1200;499;293;408;41,8
1;Syngovia;204;transition;TransitionDestinationExchange;1200;499;649;52;92,58
1;Syngovia;204;pair;TransitionDestinationExchange;1200;499;701;0;100
1;Syngovia;204;family-baseline;TransitionDestinationExchange;1200;499;0;701;0
1;Syngovia;205;state;TransitionMissing;268;0;99;169;36,94
1;Syngovia;205;transition;TransitionMissing;268;0;268;0;100
1;Syngovia;205;pair;TransitionMissing;268;0;268;0;100
1;Syngovia;205;family-baseline;TransitionMissing;268;0;0;268;0
1;Syngovia;205;state;ActionExchange;1890;0;850;1040;44,97
1;Syngovia;205;transition;ActionExchange;1890;0;1890;0;100
1;Syngovia;205;pair;ActionExchange;1890;0;1890;0;100
1;Syngovia;205;family-baseline;ActionExchange;1890;0;0;1890;0
1;Syngovia;205;state;StateMissing;73;0;73;0;100
1;Syngovia;205;transition;StateMissing;73;0;73;0;100
1;Syngovia;205;pair;StateMissing;73;0;73;0;100
1;Syngovia;205;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;205;state;TransitionDestinationExchange;1200;499;293;408;41,8
1;Syngovia;205;transition;TransitionDestinationExchange;1200;499;649;52;92,58
1;Syngovia;205;pair;TransitionDestinationExchange;1200;499;701;0;100
1;Syngovia;205;family-baseline;TransitionDestinationExchange;1200;499;0;701;0
1;Syngovia;206;state;TransitionMissing;230;0;86;144;37,39
1;Syngovia;206;transition;TransitionMissing;230;0;230;0;100
1;Syngovia;206;pair;TransitionMissing;230;0;230;0;100
1;Syngovia;206;family-baseline;TransitionMissing;230;0;0;230;0
1;Syngovia;206;state;ActionExchange;1659;0;730;929;44
1;Syngovia;206;transition;ActionExchange;1659;0;1659;0;100
1;Syngovia;206;pair;ActionExchange;1659;0;1659;0;100
1;Syngovia;206;family-baseline;ActionExchange;1659;0;0;1659;0
1;Syngovia;206;state;StateMissing;62;0;62;0;100
1;Syngovia;206;transition;StateMissing;62;0;62;0;100
1;Syngovia;206;pair;StateMissing;62;0;62;0;100
1;Syngovia;206;family-baseline;StateMissing;62;0;0;62;0
1;Syngovia;206;state;TransitionDestinationExchange;1049;440;246;363;40,39
1;Syngovia;206;transition;TransitionDestinationExchange;1049;440;557;52;91,46
1;Syngovia;206;pair;TransitionDestinationExchange;1049;440;609;0;100
1;Syngovia;206;family-baseline;TransitionDestinationExchange;1049;440;0;609;0
1;Syngovia;207;state;TransitionMissing;234;0;87;147;37,18
1;Syngovia;207;transition;TransitionMissing;234;0;234;0;100
1;Syngovia;207;pair;TransitionMissing;234;0;234;0;100
1;Syngovia;207;family-baseline;TransitionMissing;234;0;0;234;0
1;Syngovia;207;state;ActionExchange;1739;0;762;977;43,82
1;Syngovia;207;transition;ActionExchange;1739;0;1739;0;100
1;Syngovia;207;pair;ActionExchange;1739;0;1739;0;100
1;Syngovia;207;family-baseline;ActionExchange;1739;0;0;1739;0
1;Syngovia;207;state;StateMissing;62;0;62;0;100
1;Syngovia;207;transition;StateMissing;62;0;62;0;100
1;Syngovia;207;pair;StateMissing;62;0;62;0;100
1;Syngovia;207;family-baseline;StateMissing;62;0;0;62;0
1;Syngovia;207;state;TransitionDestinationExchange;1126;495;259;372;41,05
1;Syngovia;207;transition;TransitionDestinationExchange;1126;495;578;53;91,6
1;Syngovia;207;pair;TransitionDestinationExchange;1126;495;631;0;100
1;Syngovia;207;family-baseline;TransitionDestinationExchange;1126;495;0;631;0
1;Syngovia;208;state;TransitionMissing;284;0;100;184;35,21
1;Syngovia;208;transition;TransitionMissing;284;0;284;0;100
1;Syngovia;208;pair;TransitionMissing;284;0;284;0;100
1;Syngovia;208;family-baseline;TransitionMissing;284;0;0;284;0
1;Syngovia;208;state;ActionExchange;2048;0;900;1148;43,95
1;Syngovia;208;transition;ActionExchange;2048;0;2048;0;100
1;Syngovia;208;pair;ActionExchange;2048;0;2048;0;100
1;Syngovia;208;family-baseline;ActionExchange;2048;0;0;2048;0
1;Syngovia;208;state;StateMissing;73;0;73;0;100
1;Syngovia;208;transition;StateMissing;73;0;73;0;100
1;Syngovia;208;pair;StateMissing;73;0;73;0;100
1;Syngovia;208;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;208;state;TransitionDestinationExchange;1319;572;306;441;40,96
1;Syngovia;208;transition;TransitionDestinationExchange;1319;572;695;52;93,04
1;Syngovia;208;pair;TransitionDestinationExchange;1319;572;747;0;100
1;Syngovia;208;family-baseline;TransitionDestinationExchange;1319;572;0;747;0
1;Syngovia;209;state;TransitionMissing;282;0;100;182;35,46
1;Syngovia;209;transition;TransitionMissing;282;0;282;0;100
1;Syngovia;209;pair;TransitionMissing;282;0;282;0;100
1;Syngovia;209;family-baseline;TransitionMissing;282;0;0;282;0
1;Syngovia;209;state;ActionExchange;2036;0;896;1140;44,01
1;Syngovia;209;transition;ActionExchange;2036;0;2036;0;100
1;Syngovia;209;pair;ActionExchange;2036;0;2036;0;100
1;Syngovia;209;family-baseline;ActionExchange;2036;0;0;2036;0
1;Syngovia;209;state;StateMissing;73;0;73;0;100
1;Syngovia;209;transition;StateMissing;73;0;73;0;100
1;Syngovia;209;pair;StateMissing;73;0;73;0;100
1;Syngovia;209;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;209;state;TransitionDestinationExchange;1313;570;306;437;41,18
1;Syngovia;209;transition;TransitionDestinationExchange;1313;570;691;52;93
1;Syngovia;209;pair;TransitionDestinationExchange;1313;570;743;0;100
1;Syngovia;209;family-baseline;TransitionDestinationExchange;1313;570;0;743;0
1;Syngovia;210;state;TransitionMissing;273;0;100;173;36,63
1;Syngovia;210;transition;TransitionMissing;273;0;273;0;100
1;Syngovia;210;pair;TransitionMissing;273;0;273;0;100
1;Syngovia;210;family-baseline;TransitionMissing;273;0;0;273;0
1;Syngovia;210;state;ActionExchange;1982;0;885;1097;44,65
1;Syngovia;210;transition;ActionExchange;1982;0;1982;0;100
1;Syngovia;210;pair;ActionExchange;1982;0;1982;0;100
1;Syngovia;210;family-baseline;ActionExchange;1982;0;0;1982;0
1;Syngovia;210;state;StateMissing;73;0;73;0;100
1;Syngovia;210;transition;StateMissing;73;0;73;0;100
1;Syngovia;210;pair;StateMissing;73;0;73;0;100
1;Syngovia;210;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;210;state;TransitionDestinationExchange;1286;561;306;419;42,21
1;Syngovia;210;transition;TransitionDestinationExchange;1286;561;673;52;92,83
1;Syngovia;210;pair;TransitionDestinationExchange;1286;561;725;0;100
1;Syngovia;210;family-baseline;TransitionDestinationExchange;1286;561;0;725;0
1;Syngovia;211;state;TransitionMissing;274;0;100;174;36,5
1;Syngovia;211;transition;TransitionMissing;274;0;274;0;100
1;Syngovia;211;pair;TransitionMissing;274;0;274;0;100
1;Syngovia;211;family-baseline;TransitionMissing;274;0;0;274;0
1;Syngovia;211;state;ActionExchange;1988;0;888;1100;44,67
1;Syngovia;211;transition;ActionExchange;1988;0;1988;0;100
1;Syngovia;211;pair;ActionExchange;1988;0;1988;0;100
1;Syngovia;211;family-baseline;ActionExchange;1988;0;0;1988;0
1;Syngovia;211;state;StateMissing;73;0;73;0;100
1;Syngovia;211;transition;StateMissing;73;0;73;0;100
1;Syngovia;211;pair;StateMissing;73;0;73;0;100
1;Syngovia;211;family-baseline;StateMissing;73;0;0;73;0
1;Syngovia;211;state;TransitionDestinationExchange;1289;562;306;421;42,09
1;Syngovia;211;transition;TransitionDestinationExchange;1289;562;674;53;92,71
1;Syngovia;211;pair;TransitionDestinationExchange;1289;562;727;0;100
1;Syngovia;211;family-baseline;TransitionDestinationExchange;1289;562;0;727;0
1;Syngovia;212;state;TransitionMissing;269;0;95;174;35,32
1;Syngovia;212;transition;TransitionMissing;269;0;269;0;100
1;Syngovia;212;pair;TransitionMissing;269;0;269;0;100
1;Syngovia;212;family-baseline;TransitionMissing;269;0;0;269;0
1;Syngovia;212;state;ActionExchange;1921;0;866;1055;45,08
1;Syngovia;212;transition;ActionExchange;1921;0;1921;0;100
1;Syngovia;212;pair;ActionExchange;1921;0;1921;0;100
1;Syngovia;212;family-baseline;ActionExchange;1921;0;0;1921;0
1;Syngovia;212;state;StateMissing;69;0;69;0;100
1;Syngovia;212;transition;StateMissing;69;0;69;0;100
1;Syngovia;212;pair;StateMissing;69;0;69;0;100
1;Syngovia;212;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;212;state;TransitionDestinationExchange;1216;504;293;419;41,15
1;Syngovia;212;transition;TransitionDestinationExchange;1216;504;659;53;92,56
1;Syngovia;212;pair;TransitionDestinationExchange;1216;504;712;0;100
1;Syngovia;212;family-baseline;TransitionDestinationExchange;1216;504;0;712;0
