RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;Syngovia;301;state;TransitionMissing;276;0;95;181;34,42
1;Syngovia;301;transition;TransitionMissing;276;0;276;0;100
1;Syngovia;301;pair;TransitionMissing;276;0;276;0;100
1;Syngovia;301;family-baseline;TransitionMissing;276;0;0;276;0
1;Syngovia;301;state;ActionExchange;1963;0;869;1094;44,27
1;Syngovia;301;transition;ActionExchange;1963;0;1963;0;100
1;Syngovia;301;pair;ActionExchange;1963;0;1963;0;100
1;Syngovia;301;family-baseline;ActionExchange;1963;0;0;1963;0
1;Syngovia;301;state;StateMissing;69;0;69;0;100
1;Syngovia;301;transition;StateMissing;69;0;69;0;100
1;Syngovia;301;pair;StateMissing;69;0;69;0;100
1;Syngovia;301;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;301;state;TransitionDestinationExchange;1237;511;293;433;40,36
1;Syngovia;301;transition;TransitionDestinationExchange;1237;511;673;53;92,7
1;Syngovia;301;pair;TransitionDestinationExchange;1237;511;726;0;100
1;Syngovia;301;family-baseline;TransitionDestinationExchange;1237;511;0;726;0
1;Syngovia;302;state;TransitionMissing;265;0;95;170;35,85
1;Syngovia;302;transition;TransitionMissing;265;0;265;0;100
1;Syngovia;302;pair;TransitionMissing;265;0;265;0;100
1;Syngovia;302;family-baseline;TransitionMissing;265;0;0;265;0
1;Syngovia;302;state;ActionExchange;1897;0;854;1043;45,02
1;Syngovia;302;transition;ActionExchange;1897;0;1897;0;100
1;Syngovia;302;pair;ActionExchange;1897;0;1897;0;100
1;Syngovia;302;family-baseline;ActionExchange;1897;0;0;1897;0
1;Syngovia;302;state;StateMissing;69;0;69;0;100
1;Syngovia;302;transition;StateMissing;69;0;69;0;100
1;Syngovia;302;pair;StateMissing;69;0;69;0;100
1;Syngovia;302;family-baseline;StateMissing;69;0;0;69;0
1;Syngovia;302;state;TransitionDestinationExchange;1204;500;293;411;41,62
1;Syngovia;302;transition;TransitionDestinationExchange;1204;500;651;53;92,47
1;Syngovia;302;pair;TransitionDestinationExchange;1204;500;704;0;100
1;Syngovia;302;family-baseline;TransitionDestinationExchange;1204;500;0;704;0
1;Syngovia;303;state;TransitionMissing;226;0;82;144;36,28
1;Syngovia;303;transition;TransitionMissing;226;0;226;0;100
1;Syngovia;303;pair;TransitionMissing;226;0;226;0;100
1;Syngovia;303;family-baseline;TransitionMissing;226;0;0;226;0
1;Syngovia;303;state;ActionExchange;1660;0;731;929;44,04
1;Syngovia;303;transition;ActionExchange;1660;0;1660;0;100
1;Syngovia;303;pair;ActionExchange;1660;0;1660;0;100
1;Syngovia;303;family-baseline;ActionExchange;1660;0;0;1660;0
1;Syngovia;303;state;StateMissing;58;0;58;0;100
1;Syngovia;303;transition;StateMissing;58;0;58;0;100
1;Syngovia;303;pair;StateMissing;58;0;58;0;100
1;Syngovia;303;family-baseline;StateMissing;58;0;0;58;0
1;Syngovia;303;state;TransitionDestinationExchange;1050;440;246;364;40,33
1;Syngovia;303;transition;TransitionDestinationExchange;1050;440;557;53;91,31
