RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
6;Syngovia;state;1;74;271;18;184;100;46,14;22,87;0;8,34;12,79;12,79;85,77;77,35
6;Syngovia;transition;1;74;271;154;270;100;8,05;88,64;0;14,57;18,79;20,79;116,41;111,26
6;Syngovia;pair;1;74;271;442;4159;100;5,54;13,92;361,97;18,39;50,79;14,85;440,3;399,83
6;Syngovia;state;2;70;274;18;180;100;6,01;6,76;0;0,94;16,85;16,85;15,77;13,71
6;Syngovia;transition;2;70;274;163;273;100;4,98;39,95;0;6,08;22,85;24,85;54,33;51,02
6;Syngovia;pair;2;70;274;416;3795;100;4,41;7,87;260,49;16,2;51,85;58,85;308,93;288,98
6;Syngovia;state;3;63;231;16;219;100;4,49;5,86;0;0,97;60,85;60,85;12,75;11,32
6;Syngovia;transition;3;63;231;126;230;100;4,1;41,3;0;5,79;66,85;67,85;54,27;51,19
6;Syngovia;pair;3;63;231;313;4142;100;4,02;5,9;228,8;10,31;79,97;26,97;264,55;249,03
6;Syngovia;state;4;74;283;18;184;100;4,01;5,5;0;0,55;28,97;28,97;11,19;10,06
6;Syngovia;transition;4;74;283;166;282;100;3,68;26,48;0;2,99;34,97;35,97;34,81;33,16
6;Syngovia;pair;4;74;283;477;4486;100;3,22;7,77;262,51;9,7;68,97;75,97;298,52;283,2
6;Syngovia;state;5;59;227;16;155;100;2,49;2,54;0;0,36;77,97;77,97;5,98;5,4
6;Syngovia;transition;5;59;227;126;226;100;3,48;20,87;0;4,9;82,97;83,97;31,85;29,25
6;Syngovia;pair;5;59;227;320;2939;100;3,85;4,63;132,29;9,07;102,97;106,97;161,71;149,83
