RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%);Executed Transitions Total;Efficiency (killed/transition)
1;Syngovia;64;transition;StateMissing;73;0;73;0;100;1287;0,06
1;Syngovia;64;pair;StateMissing;73;0;73;0;100;4176;0,02
1;Syngovia;64;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;64;state;TransitionDestinationExchange;1280;559;306;415;42,44;184;1,66
1;Syngovia;64;transition;TransitionDestinationExchange;1280;559;668;53;92,65;1287;0,52
1;Syngovia;64;pair;TransitionDestinationExchange;1280;559;721;0;100;4176;0,17
1;Syngovia;64;family-baseline;TransitionDestinationExchange;1280;559;0;721;0;0;0
1;Syngovia;65;state;TransitionMissing;270;0;100;170;37,04;184;0,54
1;Syngovia;65;transition;TransitionMissing;270;0;270;0;100;1276;0,21
1;Syngovia;65;pair;TransitionMissing;270;0;270;0;100;4159;0,06
1;Syngovia;65;family-baseline;TransitionMissing;270;0;0;270;0;0;0
1;Syngovia;65;state;ActionExchange;1964;0;876;1088;44,6;184;4,76
1;Syngovia;65;transition;ActionExchange;1964;0;1964;0;100;1276;1,54
1;Syngovia;65;pair;ActionExchange;1964;0;1964;0;100;4159;0,47
1;Syngovia;65;family-baseline;ActionExchange;1964;0;0;1964;0;0;0
1;Syngovia;65;state;StateMissing;73;0;73;0;100;184;0,4
1;Syngovia;65;transition;StateMissing;73;0;73;0;100;1276;0,06
1;Syngovia;65;pair;StateMissing;73;0;73;0;100;4159;0,02
1;Syngovia;65;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;65;state;TransitionDestinationExchange;1277;558;306;413;42,56;184;1,66
1;Syngovia;65;transition;TransitionDestinationExchange;1277;558;667;52;92,77;1276;0,52
1;Syngovia;65;pair;TransitionDestinationExchange;1277;558;719;0;100;4159;0,17
1;Syngovia;65;family-baseline;TransitionDestinationExchange;1277;558;0;719;0;0;0
1;Syngovia;66;state;TransitionMissing;266;0;99;167;37,22;252;0,39
1;Syngovia;66;transition;TransitionMissing;266;0;266;0;100;1865;0,14
1;Syngovia;66;pair;TransitionMissing;266;0;266;0;100;4948;0,05
1;Syngovia;66;family-baseline;TransitionMissing;266;0;0;266;0;0;0
1;Syngovia;66;state;ActionExchange;1878;0;844;1034;44,94;252;3,35
1;Syngovia;66;transition;ActionExchange;1878;0;1878;0;100;1865;1,01
1;Syngovia;66;pair;ActionExchange;1878;0;1878;0;100;4948;0,38
1;Syngovia;66;family-baseline;ActionExchange;1878;0;0;1878;0;0;0
1;Syngovia;66;state;StateMissing;73;0;73;0;100;252;0,29
1;Syngovia;66;transition;StateMissing;73;0;73;0;100;1865;0,04
1;Syngovia;66;pair;StateMissing;73;0;73;0;100;4948;0,01
1;Syngovia;66;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;66;state;TransitionDestinationExchange;1194;497;293;404;42,04;252;1,16
1;Syngovia;66;transition;TransitionDestinationExchange;1194;497;645;52;92,54;1865;0,35
1;Syngovia;66;pair;TransitionDestinationExchange;1194;497;697;0;100;4948;0,14
1;Syngovia;66;family-baseline;TransitionDestinationExchange;1194;497;0;697;0;0;0
1;Syngovia;67;state;TransitionMissing;268;0;99;169;36,94;252;0,39
1;Syngovia;67;transition;TransitionMissing;268;0;268;0;100;1895;0,14
1;Syngovia;67;pair;TransitionMissing;268;0;268;0;100;5028;0,05
1;Syngovia;67;family-baseline;TransitionMissing;268;0;0;268;0;0;0
1;Syngovia;67;state;ActionExchange;1890;0;850;1040;44,97;252;3,37
1;Syngovia;67;transition;ActionExchange;1890;0;1890;0;100;1895;1
1;Syngovia;67;pair;ActionExchange;1890;0;1890;0;100;5028;0,38
1;Syngovia;67;family-baseline;ActionExchange;1890;0;0;1890;0;0;0
1;Syngovia;67;state;StateMissing;73;0;73;0;100;252;0,29
1;Syngovia;67;transition;StateMissing;73;0;73;0;100;1895;0,04
1;Syngovia;67;pair;StateMissing;73;0;73;0;100;5028;0,01
1;Syngovia;67;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;67;state;TransitionDestinationExchange;1200;499;293;408;41,8;252;1,16
1;Syngovia;67;transition;TransitionDestinationExchange;1200;499;649;52;92,58;1895;0,34
1;Syngovia;67;pair;TransitionDestinationExchange;1200;499;701;0;100;5028;0,14
1;Syngovia;67;family-baseline;TransitionDestinationExchange;1200;499;0;701;0;0;0
1;Syngovia;68;state;TransitionMissing;266;0;95;171;35,71;180;0,53
1;Syngovia;68;transition;TransitionMissing;266;0;266;0;100;1299;0,2
1;Syngovia;68;pair;TransitionMissing;266;0;266;0;100;3598;0,07
1;Syngovia;68;family-baseline;TransitionMissing;266;0;0;266;0;0;0
1;Syngovia;68;state;ActionExchange;1903;0;857;1046;45,03;180;4,76
1;Syngovia;68;transition;ActionExchange;1903;0;1903;0;100;1299;1,46
1;Syngovia;68;pair;ActionExchange;1903;0;1903;0;100;3598;0,53
1;Syngovia;68;family-baseline;ActionExchange;1903;0;0;1903;0;0;0
1;Syngovia;68;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;68;transition;StateMissing;69;0;69;0;100;1299;0,05
1;Syngovia;68;pair;StateMissing;69;0;69;0;100;3598;0,02
1;Syngovia;68;family-baseline;StateMissing;69;0;0;69;0;0;0
1;Syngovia;68;state;TransitionDestinationExchange;1207;501;293;413;41,5;180;1,63
1;Syngovia;68;transition;TransitionDestinationExchange;1207;501;653;53;92,49;1299;0,5
1;Syngovia;68;pair;TransitionDestinationExchange;1207;501;706;0;100;3598;0,2
1;Syngovia;68;family-baseline;TransitionDestinationExchange;1207;501;0;706;0;0;0
1;Syngovia;69;state;TransitionMissing;226;0;82;144;36,28;155;0,53
1;Syngovia;69;transition;TransitionMissing;226;0;226;0;100;1045;0,22
1;Syngovia;69;pair;TransitionMissing;226;0;226;0;100;2939;0,08
1;Syngovia;69;family-baseline;TransitionMissing;226;0;0;226;0;0;0
1;Syngovia;69;state;ActionExchange;1660;0;731;929;44,04;155;4,72
1;Syngovia;69;transition;ActionExchange;1660;0;1660;0;100;1045;1,59
1;Syngovia;69;pair;ActionExchange;1660;0;1660;0;100;2939;0,56
1;Syngovia;69;family-baseline;ActionExchange;1660;0;0;1660;0;0;0
1;Syngovia;69;state;StateMissing;58;0;58;0;100;155;0,37
1;Syngovia;69;transition;StateMissing;58;0;58;0;100;1045;0,06
1;Syngovia;69;pair;StateMissing;58;0;58;0;100;2939;0,02
1;Syngovia;69;family-baseline;StateMissing;58;0;0;58;0;0;0
1;Syngovia;69;state;TransitionDestinationExchange;1050;440;246;364;40,33;155;1,59
1;Syngovia;69;transition;TransitionDestinationExchange;1050;440;557;53;91,31;1045;0,53
1;Syngovia;69;pair;TransitionDestinationExchange;1050;440;610;0;100;2939;0,21
1;Syngovia;69;family-baseline;TransitionDestinationExchange;1050;440;0;610;0;0;0
1;Syngovia;70;state;TransitionMissing;230;0;86;144;37,39;219;0,39
1;Syngovia;70;transition;TransitionMissing;230;0;230;0;100;1549;0,15
1;Syngovia;70;pair;TransitionMissing;230;0;230;0;100;4142;0,06
1;Syngovia;70;family-baseline;TransitionMissing;230;0;0;230;0;0;0
1;Syngovia;70;state;ActionExchange;1659;0;730;929;44;219;3,33
1;Syngovia;70;transition;ActionExchange;1659;0;1659;0;100;1549;1,07
1;Syngovia;70;pair;ActionExchange;1659;0;1659;0;100;4142;0,4
1;Syngovia;70;family-baseline;ActionExchange;1659;0;0;1659;0;0;0
1;Syngovia;70;state;StateMissing;62;0;62;0;100;219;0,28
1;Syngovia;70;transition;StateMissing;62;0;62;0;100;1549;0,04
1;Syngovia;70;pair;StateMissing;62;0;62;0;100;4142;0,01
1;Syngovia;70;family-baseline;StateMissing;62;0;0;62;0;0;0
1;Syngovia;70;state;TransitionDestinationExchange;1049;440;246;363;40,39;219;1,12
1;Syngovia;70;transition;TransitionDestinationExchange;1049;440;557;52;91,46;1549;0,36
1;Syngovia;70;pair;TransitionDestinationExchange;1049;440;609;0;100;4142;0,15
1;Syngovia;70;family-baseline;TransitionDestinationExchange;1049;440;0;609;0;0;0
1;Syngovia;71;state;TransitionMissing;230;0;86;144;37,39;219;0,39
1;Syngovia;71;transition;TransitionMissing;230;0;230;0;100;1549;0,15
1;Syngovia;71;pair;TransitionMissing;230;0;230;0;100;4142;0,06
1;Syngovia;71;family-baseline;TransitionMissing;230;0;0;230;0;0;0
1;Syngovia;71;state;ActionExchange;1659;0;730;929;44;219;3,33
1;Syngovia;71;transition;ActionExchange;1659;0;1659;0;100;1549;1,07
1;Syngovia;71;pair;ActionExchange;1659;0;1659;0;100;4142;0,4
1;Syngovia;71;family-baseline;ActionExchange;1659;0;0;1659;0;0;0
1;Syngovia;71;state;StateMissing;62;0;62;0;100;219;0,28
1;Syngovia;71;transition;StateMissing;62;0;62;0;100;1549;0,04
1;Syngovia;71;pair;StateMissing;62;0;62;0;100;4142;0,01
1;Syngovia;71;family-baseline;StateMissing;62;0;0;62;0;0;0
1;Syngovia;71;state;TransitionDestinationExchange;1049;440;246;363;40,39;219;1,12
1;Syngovia;71;transition;TransitionDestinationExchange;1049;440;557;52;91,46;1549;0,36
1;Syngovia;71;pair;TransitionDestinationExchange;1049;440;609;0;100;4142;0,15
1;Syngovia;71;family-baseline;TransitionDestinationExchange;1049;440;0;609;0;0;0
1;Syngovia;72;state;TransitionMissing;272;0;100;172;36,76;184;0,54
1;Syngovia;72;transition;TransitionMissing;272;0;272;0;100;1298;0,21
1;Syngovia;72;pair;TransitionMissing;272;0;272;0;100;4211;0,06
1;Syngovia;72;family-baseline;TransitionMissing;272;0;0;272;0;0;0
1;Syngovia;72;state;ActionExchange;1976;0;882;1094;44,64;184;4,79
1;Syngovia;72;transition;ActionExchange;1976;0;1976;0;100;1298;1,52
1;Syngovia;72;pair;ActionExchange;1976;0;1976;0;100;4211;0,47
1;Syngovia;72;family-baseline;ActionExchange;1976;0;0;1976;0;0;0
1;Syngovia;72;state;StateMissing;73;0;73;0;100;184;0,4
1;Syngovia;72;transition;StateMissing;73;0;73;0;100;1298;0,06
1;Syngovia;72;pair;StateMissing;73;0;73;0;100;4211;0,02
1;Syngovia;72;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;72;state;TransitionDestinationExchange;1283;560;306;417;42,32;184;1,66
1;Syngovia;72;transition;TransitionDestinationExchange;1283;560;670;53;92,67;1298;0,52
1;Syngovia;72;pair;TransitionDestinationExchange;1283;560;723;0;100;4211;0,17
1;Syngovia;72;family-baseline;TransitionDestinationExchange;1283;560;0;723;0;0;0
1;Syngovia;73;state;TransitionMissing;270;0;99;171;36,67;252;0,39
1;Syngovia;73;transition;TransitionMissing;270;0;270;0;100;1921;0,14
1;Syngovia;73;pair;TransitionMissing;270;0;270;0;100;5108;0,05
1;Syngovia;73;family-baseline;TransitionMissing;270;0;0;270;0;0;0
1;Syngovia;73;state;ActionExchange;1902;0;856;1046;45,01;252;3,4
1;Syngovia;73;transition;ActionExchange;1902;0;1902;0;100;1921;0,99
1;Syngovia;73;pair;ActionExchange;1902;0;1902;0;100;5108;0,37
1;Syngovia;73;family-baseline;ActionExchange;1902;0;0;1902;0;0;0
1;Syngovia;73;state;StateMissing;73;0;73;0;100;252;0,29
1;Syngovia;73;transition;StateMissing;73;0;73;0;100;1921;0,04
1;Syngovia;73;pair;StateMissing;73;0;73;0;100;5108;0,01
1;Syngovia;73;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;73;state;TransitionDestinationExchange;1206;501;293;412;41,56;252;1,16
1;Syngovia;73;transition;TransitionDestinationExchange;1206;501;653;52;92,62;1921;0,34
1;Syngovia;73;pair;TransitionDestinationExchange;1206;501;705;0;100;5108;0,14
1;Syngovia;73;family-baseline;TransitionDestinationExchange;1206;501;0;705;0;0;0
1;Syngovia;74;state;TransitionMissing;271;0;100;171;36,9;184;0,54
1;Syngovia;74;transition;TransitionMissing;271;0;271;0;100;1287;0,21
1;Syngovia;74;pair;TransitionMissing;271;0;271;0;100;4180;0,06
1;Syngovia;74;family-baseline;TransitionMissing;271;0;0;271;0;0;0
1;Syngovia;74;state;ActionExchange;1970;0;879;1091;44,62;184;4,78
1;Syngovia;74;transition;ActionExchange;1970;0;1970;0;100;1287;1,53
1;Syngovia;74;pair;ActionExchange;1970;0;1970;0;100;4180;0,47
1;Syngovia;74;family-baseline;ActionExchange;1970;0;0;1970;0;0;0
1;Syngovia;74;state;StateMissing;73;0;73;0;100;184;0,4
1;Syngovia;74;transition;StateMissing;73;0;73;0;100;1287;0,06
1;Syngovia;74;pair;StateMissing;73;0;73;0;100;4180;0,02
1;Syngovia;74;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;74;state;TransitionDestinationExchange;1280;559;306;415;42,44;184;1,66
1;Syngovia;74;transition;TransitionDestinationExchange;1280;559;668;53;92,65;1287;0,52
1;Syngovia;74;pair;TransitionDestinationExchange;1280;559;721;0;100;4180;0,17
1;Syngovia;74;family-baseline;TransitionDestinationExchange;1280;559;0;721;0;0;0
1;Syngovia;75;state;TransitionMissing;269;0;99;170;36,8;252;0,39
1;Syngovia;75;transition;TransitionMissing;269;0;269;0;100;1908;0,14
1;Syngovia;75;pair;TransitionMissing;269;0;269;0;100;5068;0,05
1;Syngovia;75;family-baseline;TransitionMissing;269;0;0;269;0;0;0
1;Syngovia;75;state;ActionExchange;1896;0;853;1043;44,99;252;3,38
1;Syngovia;75;transition;ActionExchange;1896;0;1896;0;100;1908;0,99
1;Syngovia;75;pair;ActionExchange;1896;0;1896;0;100;5068;0,37
1;Syngovia;75;family-baseline;ActionExchange;1896;0;0;1896;0;0;0
1;Syngovia;75;state;StateMissing;73;0;73;0;100;252;0,29
1;Syngovia;75;transition;StateMissing;73;0;73;0;100;1908;0,04
1;Syngovia;75;pair;StateMissing;73;0;73;0;100;5068;0,01
1;Syngovia;75;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;75;state;TransitionDestinationExchange;1203;500;293;410;41,68;252;1,16
1;Syngovia;75;transition;TransitionDestinationExchange;1203;500;652;51;92,75;1908;0,34
1;Syngovia;75;pair;TransitionDestinationExchange;1203;500;703;0;100;5068;0,14
1;Syngovia;75;family-baseline;TransitionDestinationExchange;1203;500;0;703;0;0;0
1;Syngovia;76;state;TransitionMissing;267;0;95;172;35,58;180;0,53
1;Syngovia;76;transition;TransitionMissing;267;0;267;0;100;1308;0,2
1;Syngovia;76;pair;TransitionMissing;267;0;267;0;100;3619;0,07
1;Syngovia;76;family-baseline;TransitionMissing;267;0;0;267;0;0;0
1;Syngovia;76;state;ActionExchange;1909;0;860;1049;45,05;180;4,78
1;Syngovia;76;transition;ActionExchange;1909;0;1909;0;100;1308;1,46
1;Syngovia;76;pair;ActionExchange;1909;0;1909;0;100;3619;0,53
1;Syngovia;76;family-baseline;ActionExchange;1909;0;0;1909;0;0;0
1;Syngovia;76;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;76;transition;StateMissing;69;0;69;0;100;1308;0,05
1;Syngovia;76;pair;StateMissing;69;0;69;0;100;3619;0,02
1;Syngovia;76;family-baseline;StateMissing;69;0;0;69;0;0;0
1;Syngovia;76;state;TransitionDestinationExchange;1210;502;293;415;41,38;180;1,63
1;Syngovia;76;transition;TransitionDestinationExchange;1210;502;655;53;92,51;1308;0,5
1;Syngovia;76;pair;TransitionDestinationExchange;1210;502;708;0;100;3619;0,2
1;Syngovia;76;family-baseline;TransitionDestinationExchange;1210;502;0;708;0;0;0
1;Syngovia;77;state;TransitionMissing;263;0;95;168;36,12;180;0,53
1;Syngovia;77;transition;TransitionMissing;263;0;263;0;100;1272;0,21
1;Syngovia;77;pair;TransitionMissing;263;0;263;0;100;3517;0,07
1;Syngovia;77;family-baseline;TransitionMissing;263;0;0;263;0;0;0
1;Syngovia;77;state;ActionExchange;1885;0;848;1037;44,99;180;4,71
1;Syngovia;77;transition;ActionExchange;1885;0;1885;0;100;1272;1,48
1;Syngovia;77;pair;ActionExchange;1885;0;1885;0;100;3517;0,54
1;Syngovia;77;family-baseline;ActionExchange;1885;0;0;1885;0;0;0
1;Syngovia;77;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;77;transition;StateMissing;69;0;69;0;100;1272;0,05
1;Syngovia;77;pair;StateMissing;69;0;69;0;100;3517;0,02
1;Syngovia;77;family-baseline;StateMissing;69;0;0;69;0;0;0
1;Syngovia;77;state;TransitionDestinationExchange;1198;498;293;407;41,86;180;1,63
1;Syngovia;77;transition;TransitionDestinationExchange;1198;498;648;52;92,57;1272;0,51
1;Syngovia;77;pair;TransitionDestinationExchange;1198;498;700;0;100;3517;0,2
1;Syngovia;77;family-baseline;TransitionDestinationExchange;1198;498;0;700;0;0;0
1;Syngovia;78;state;TransitionMissing;272;0;100;172;36,76;184;0,54
1;Syngovia;78;transition;TransitionMissing;272;0;272;0;100;1298;0,21
1;Syngovia;78;pair;TransitionMissing;272;0;272;0;100;4205;0,06
1;Syngovia;78;family-baseline;TransitionMissing;272;0;0;272;0;0;0
1;Syngovia;78;state;ActionExchange;1976;0;882;1094;44,64;184;4,79
1;Syngovia;78;transition;ActionExchange;1976;0;1976;0;100;1298;1,52
1;Syngovia;78;pair;ActionExchange;1976;0;1976;0;100;4205;0,47
1;Syngovia;78;family-baseline;ActionExchange;1976;0;0;1976;0;0;0
1;Syngovia;78;state;StateMissing;73;0;73;0;100;184;0,4
1;Syngovia;78;transition;StateMissing;73;0;73;0;100;1298;0,06
1;Syngovia;78;pair;StateMissing;73;0;73;0;100;4205;0,02
1;Syngovia;78;family-baseline;StateMissing;73;0;0;73;0;0;0
1;Syngovia;78;state;TransitionDestinationExchange;1283;560;306;417;42,32;184;1,66
1;Syngovia;78;transition;TransitionDestinationExchange;1283;560;670;53;92,67;1298;0,52
1;Syngovia;78;pair;TransitionDestinationExchange;1283;560;723;0;100;4205;0,17
1;Syngovia;78;family-baseline;TransitionDestinationExchange;1283;560;0;723;0;0;0
1;Syngovia;79;state;TransitionMissing;276;0;95;181;34,42;180;0,53
1;Syngovia;79;transition;TransitionMissing;276;0;276;0;100;1389;0,2
1;Syngovia;79;pair;TransitionMissing;276;0;276;0;100;3872;0,07
1;Syngovia;79;family-baseline;TransitionMissing;276;0;0;276;0;0;0
1;Syngovia;79;state;ActionExchange;1963;0;869;1094;44,27;180;4,83
1;Syngovia;79;transition;ActionExchange;1963;0;1963;0;100;1389;1,41
1;Syngovia;79;pair;ActionExchange;1963;0;1963;0;100;3872;0,51
1;Syngovia;79;family-baseline;ActionExchange;1963;0;0;1963;0;0;0
1;Syngovia;79;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;79;transition;StateMissing;69;0;69;0;100;1389;0,05
1;Syngovia;79;pair;StateMissing;69;0;69;0;100;3872;0,02
1;Syngovia;79;family-baseline;StateMissing;69;0;0;69;0;0;0
1;Syngovia;79;state;TransitionDestinationExchange;1237;511;293;433;40,36;180;1,63
1;Syngovia;79;transition;TransitionDestinationExchange;1237;511;673;53;92,7;1389;0,48
1;Syngovia;79;pair;TransitionDestinationExchange;1237;511;726;0;100;3872;0,19
1;Syngovia;79;family-baseline;TransitionDestinationExchange;1237;511;0;726;0;0;0
1;Syngovia;80;state;TransitionMissing;276;0;95;181;34,42;180;0,53
1;Syngovia;80;transition;TransitionMissing;276;0;276;0;100;1389;0,2
1;Syngovia;80;pair;TransitionMissing;276;0;276;0;100;3872;0,07
1;Syngovia;80;family-baseline;TransitionMissing;276;0;0;276;0;0;0
1;Syngovia;80;state;ActionExchange;1963;0;869;1094;44,27;180;4,83
1;Syngovia;80;transition;ActionExchange;1963;0;1963;0;100;1389;1,41
1;Syngovia;80;pair;ActionExchange;1963;0;1963;0;100;3872;0,51
1;Syngovia;80;family-baseline;ActionExchange;1963;0;0;1963;0;0;0
1;Syngovia;80;state;StateMissing;69;0;69;0;100;180;0,38
1;Syngovia;80;transition;StateMissing;69;0;69;0;100;1389;0,05
1;Syngovia;80;pair;StateMissing;69;0;69;0;100;3872;0,02
1;Syngovia;80;family-baseline;StateMissing;69;0;0;69;0;0;0
1;Syngovia;80;state;TransitionDestinationExchange;1237;511;293;433;40,36;180;1,63
1;Syngovia;80;transition;TransitionDestinationExchange;1237;511;673;53;92,7;1389;0,48
1;Syngovia;80;pair;TransitionDestinationExchange;1237;511;726;0;100;3872;0,19
1;Syngovia;80;family-baseline;TransitionDestinationExchange;1237;511;0;726;0;0;0
