RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;Syngovia;321;state;TransitionMissing;268;0;180;538;100;0;49;57;61;64;73;18,28;21,27;22,76;23,88;27,24
1;Syngovia;321;state;ActionExchange;1915;0;180;538;100;0;227;301;332;372;471;11,85;15,72;17,34;19,43;24,6
1;Syngovia;321;state;StateMissing;69;0;180;538;100;0;22;29;32;34;43;31,88;42,03;46,38;49,28;62,32
1;Syngovia;321;state;TransitionDestinationExchange;1213;503;180;538;100;0;129;173;186;201;244;18,17;24,37;26,2;28,31;34,37
1;Syngovia;321;transition;TransitionMissing;268;0;1316;538;100;0;91;103;108;113;123;33,96;38,43;40,3;42,16;45,9
1;Syngovia;321;transition;ActionExchange;1915;0;1316;538;100;0;543;620;659;690;794;28,36;32,38;34,41;36,03;41,46
1;Syngovia;321;transition;StateMissing;69;0;1316;538;100;0;36;44;48;50;57;52,17;63,77;69,57;72,46;82,61
1;Syngovia;321;transition;TransitionDestinationExchange;1213;503;1316;538;100;0;261;308;324;337;361;36,76;43,38;45,63;47,46;50,85
1;Syngovia;321;pair;TransitionMissing;268;0;3647;538;100;0;115;129;132;135;141;42,91;48,13;49,25;50,37;52,61
1;Syngovia;321;pair;ActionExchange;1915;0;3647;538;100;0;673;784;818;849;922;35,14;40,94;42,72;44,33;48,15
1;Syngovia;321;pair;StateMissing;69;0;3647;538;100;0;47;53;56;57;60;68,12;76,81;81,16;82,61;86,96
1;Syngovia;321;pair;TransitionDestinationExchange;1213;503;3647;538;100;0;335;371;379;389;415;47,18;52,25;53,38;54,79;58,45
1;Syngovia;322;state;TransitionMissing;270;0;252;542;100;0;47;61;65;69;77;17,41;22,59;24,07;25,56;28,52
1;Syngovia;322;state;ActionExchange;1902;0;252;542;100;0;201;306;339;365;453;10,57;16,09;17,82;19,19;23,82
1;Syngovia;322;state;StateMissing;73;0;252;542;100;0;23;33;36;39;43;31,51;45,21;49,32;53,42;58,9
1;Syngovia;322;state;TransitionDestinationExchange;1206;501;252;542;100;0;122;173;188;198;238;17,3;24,54;26,67;28,09;33,76
1;Syngovia;322;transition;TransitionMissing;270;0;1920;542;100;0;95;110;114;118;129;35,19;40,74;42,22;43,7;47,78
1;Syngovia;322;transition;ActionExchange;1902;0;1920;542;100;0;546;625;671;696;784;28,71;32,86;35,28;36,59;41,22
1;Syngovia;322;transition;StateMissing;73;0;1920;542;100;0;41;50;52;54;60;56,16;68,49;71,23;73,97;82,19
1;Syngovia;322;transition;TransitionDestinationExchange;1206;501;1920;542;100;0;260;312;327;340;364;36,88;44,26;46,38;48,23;51,63
1;Syngovia;322;pair;TransitionMissing;270;0;5114;542;100;0;124;133;136;141;148;45,93;49,26;50,37;52,22;54,81
1;Syngovia;322;pair;ActionExchange;1902;0;5114;542;100;0;700;780;819;861;941;36,8;41,01;43,06;45,27;49,47
1;Syngovia;322;pair;StateMissing;73;0;5114;542;100;0;51;57;59;61;64;69,86;78,08;80,82;83,56;87,67
1;Syngovia;322;pair;TransitionDestinationExchange;1206;501;5114;542;100;0;344;370;378;390;412;48,79;52,48;53,62;55,32;58,44
1;Syngovia;323;state;TransitionMissing;280;0;184;562;100;0;47;61;66;69;77;16,79;21,79;23,57;24,64;27,5
1;Syngovia;323;state;ActionExchange;2024;0;184;562;100;0;232;321;356;381;471;11,46;15,86;17,59;18,82;23,27
1;Syngovia;323;state;StateMissing;73;0;184;562;100;0;27;32;35;37;46;36,99;43,84;47,95;50,68;63,01
1;Syngovia;323;state;TransitionDestinationExchange;1307;568;184;562;100;0;138;180;194;208;238;18,67;24,36;26,25;28,15;32,21
