RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
5;StudentAttendanceSystem;state;1;21;39;8;42;100;8,08;6,28;0;2,73;15,11;15,11;19,55;17,09
5;StudentAttendanceSystem;transition;1;21;39;14;38;100;2,55;13,57;0;1,32;16,11;16,11;19,37;17,45
5;StudentAttendanceSystem;pair;1;21;39;36;194;100;2,69;3,37;8,37;2,01;17,11;18,11;23,25;16,43
5;StudentAttendanceSystem;state;2;26;48;11;58;100;1,44;1,63;0;0,61;18,11;18,11;4,93;3,68
5;StudentAttendanceSystem;transition;2;26;48;18;47;100;1,58;3,71;0;0,91;19,11;19,11;7,45;6,19
5;StudentAttendanceSystem;pair;2;26;48;40;212;100;1,1;0,45;4,58;1,16;21,11;21,11;10,53;7,29
5;StudentAttendanceSystem;state;3;31;62;14;76;100;1,16;1,71;0;0,48;22,11;22,11;4,44;3,35
5;StudentAttendanceSystem;transition;3;31;62;21;61;100;1,17;3,77;0;0,71;23,11;23,11;7,24;5,64
5;StudentAttendanceSystem;pair;3;31;62;50;293;100;0,86;0,68;6,16;1,18;24,11;25,11;12,67;8,87
5;StudentAttendanceSystem;state;4;22;40;9;49;100;0,81;1,23;0;0,25;26,11;26,11;3,41;2,28
5;StudentAttendanceSystem;transition;4;22;40;13;39;100;0,8;2,01;0;0,24;26,11;26,11;3,8;3,05
5;StudentAttendanceSystem;pair;4;22;40;38;214;100;0,6;0,35;3,26;0,56;28,11;28,11;6,82;4,77
5;StudentAttendanceSystem;state;5;30;60;13;73;100;0,99;1,3;0;0,39;29,11;29,11;3,32;2,67
5;StudentAttendanceSystem;transition;5;30;60;20;59;100;1,05;2,8;0;0,79;30,11;30,11;5,52;4,64
5;StudentAttendanceSystem;pair;5;30;60;52;300;100;1,34;1,01;5,68;1,41;31,11;32,11;13,1;9,44
5;StudentAttendanceSystem;state;6;25;51;11;60;100;1,24;1,69;0;0,32;33,11;33,11;4,13;3,25
5;StudentAttendanceSystem;transition;6;25;51;15;51;100;1,18;3,08;0;0,51;33,11;33,11;5,78;4,78
5;StudentAttendanceSystem;pair;6;25;51;48;280;100;1,24;0,88;5,1;1,45;35,11;35,11;12,63;8,66
5;StudentAttendanceSystem;state;7;11;17;4;17;100;1,05;0,85;0;0,19;36,11;36,11;2,79;2,1
5;StudentAttendanceSystem;transition;7;11;17;5;17;100;0,71;1,08;0;0,13;36,11;36,11;2,55;1,92
5;StudentAttendanceSystem;pair;7;11;17;16;66;100;0,65;0,18;0,94;0,17;37,11;37,11;3,53;1,94
5;StudentAttendanceSystem;state;8;30;60;13;70;100;1,03;1,6;0;0,25;38,11;38,11;3,52;2,88
5;StudentAttendanceSystem;transition;8;30;60;22;59;100;0,9;3,1;0;0,64;38,11;39,11;5,6;4,64
5;StudentAttendanceSystem;pair;8;30;60;54;306;100;1,36;0,97;6,32;1,32;40,11;41,11;14,19;9,96
5;StudentAttendanceSystem;state;9;18;33;7;36;100;0,99;1,08;0;0,16;41,11;41,11;2,9;2,23
5;StudentAttendanceSystem;transition;9;18;33;11;33;100;0,94;1,95;0;0,29;42,11;42,11;3,9;3,18
5;StudentAttendanceSystem;pair;9;18;33;29;159;100;0,89;0,51;2,68;0,62;43,11;43,11;7,11;4,7
5;StudentAttendanceSystem;state;10;13;21;6;25;100;0,76;0,84;0;0,11;44,11;44,11;2,25;1,71
5;StudentAttendanceSystem;transition;10;13;21;7;21;100;0,65;1,16;0;0,13;44,11;44,11;2,46;1,94
5;StudentAttendanceSystem;pair;10;13;21;18;77;100;0,62;0,24;1,11;0,27;45,11;45,11;3,8;2,25
5;StudentAttendanceSystem;state;11;22;38;9;50;100;0,94;1,14;0;0,24;45,11;45,11;3,02;2,32
5;StudentAttendanceSystem;transition;11;22;38;12;37;100;0,89;2,08;0;0,33;46,11;46,11;4,12;3,3
5;StudentAttendanceSystem;pair;11;22;38;31;168;100;0,88;0,42;2,51;0,62;47,11;48,11;6,78;4,43
5;StudentAttendanceSystem;state;12;24;44;10;56;100;1,13;1,2;0;0,23;48,11;48,11;3,14;2,57
5;StudentAttendanceSystem;transition;12;24;44;14;43;100;0,95;2,26;0;0,37;49,11;49,11;4,33;3,58
5;StudentAttendanceSystem;pair;12;24;44;37;211;100;0,95;0,65;3,39;0,78;50,11;50,11;8,47;5,77
5;StudentAttendanceSystem;state;13;22;42;10;50;100;0,89;1,2;0;0,23;51,11;51,11;2,89;2,32
5;StudentAttendanceSystem;transition;13;22;42;16;42;100;0,83;2,03;0;0,36;52,11;52,11;3,91;3,22
