RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
9;StudentAttendanceSystem;state;1;21;39;8;42;100;10,59;8,9;0;3,86;15,29;15,29;27,43;23,36
9;StudentAttendanceSystem;transition;1;21;39;14;38;100;3,34;16,33;0;1,95;16,29;16,29;24,35;21,62
9;StudentAttendanceSystem;pair;1;21;39;36;194;100;2,19;3,46;10,24;3,43;17,29;17,29;27,64;19,32
9;StudentAttendanceSystem;state;2;26;48;11;58;100;2,35;2,68;0;0,85;18,29;18,29;7,74;5,89
9;StudentAttendanceSystem;transition;2;26;48;18;47;100;2,14;6,43;0;1,01;19,29;19,29;11,48;9,58
9;StudentAttendanceSystem;pair;2;26;48;40;212;100;1,54;0,68;6,79;1,97;20,29;21,29;15,48;10,99
9;StudentAttendanceSystem;state;3;31;62;14;76;100;1,5;2,18;0;0,47;21,29;21,29;5,42;4,16
9;StudentAttendanceSystem;transition;3;31;62;21;61;100;1,1;2,81;0;0,76;22,29;22,29;5,85;4,67
9;StudentAttendanceSystem;pair;3;31;62;50;293;100;1,13;0,93;8,11;10,95;24,29;27,45;25,25;21,12
9;StudentAttendanceSystem;state;4;22;40;9;49;100;1,04;1,5;0;0,3;5,45;5,45;3,87;2,85
9;StudentAttendanceSystem;transition;4;22;40;13;39;100;1,14;2,65;0;0,54;6,45;6,45;5,32;4,33
9;StudentAttendanceSystem;pair;4;22;40;38;214;100;0,94;0,6;3,9;0,77;7,45;8,45;9,37;6,21
9;StudentAttendanceSystem;state;5;30;60;13;73;100;1,2;1,85;0;0,34;9,45;9,45;4,19;3,39
9;StudentAttendanceSystem;transition;5;30;60;20;59;100;1,05;2,84;0;0,34;10,45;10,45;4,95;4,23
9;StudentAttendanceSystem;pair;5;30;60;52;300;100;1,06;0,94;4,22;0,81;11,45;12,45;9,7;7,03
9;StudentAttendanceSystem;state;6;25;51;11;60;100;1,01;1,22;0;0,23;13,45;13,45;3,32;2,46
9;StudentAttendanceSystem;transition;6;25;51;15;51;100;0,73;1,7;0;0,33;13,45;13,45;3,74;2,76
9;StudentAttendanceSystem;pair;6;25;51;48;280;100;1,1;0,77;5,17;0,9;15,45;15,45;11,74;7,93
9;StudentAttendanceSystem;state;7;11;17;4;17;100;0,42;0,67;0;0,16;16,45;16,45;1,76;1,25
9;StudentAttendanceSystem;transition;7;11;17;5;17;100;0,66;1,21;0;0,08;16,45;16,45;2,57;1,95
9;StudentAttendanceSystem;pair;7;11;17;16;66;100;0,6;0,24;0,99;0,17;17,45;17,45;3,47;2
9;StudentAttendanceSystem;state;8;30;60;13;70;100;1,33;1,78;0;0,29;18,45;18,45;4,15;3,4
9;StudentAttendanceSystem;transition;8;30;60;22;59;100;1,08;3,18;0;0,38;18,45;19,45;5,64;4,64
9;StudentAttendanceSystem;pair;8;30;60;54;306;100;1,22;0,7;5,15;0,83;20,45;21,45;11,77;7,9
9;StudentAttendanceSystem;state;9;18;33;7;36;100;0,87;1,02;0;0,11;21,45;21,45;2,56;1,99
9;StudentAttendanceSystem;transition;9;18;33;11;33;100;0,77;1,88;0;0,2;22,45;22,45;3,58;2,85
9;StudentAttendanceSystem;pair;9;18;33;29;159;100;0,77;0,48;2,52;0,51;23,45;23,45;6,86;4,27
9;StudentAttendanceSystem;state;10;13;21;6;25;100;0,61;0,81;0;0,1;24,45;24,45;2,26;1,52
9;StudentAttendanceSystem;transition;10;13;21;7;21;100;0,57;1,06;0;0,11;24,45;24,45;2,37;1,75
9;StudentAttendanceSystem;pair;10;13;21;18;77;100;0,65;0,2;1,21;0,22;25,45;25,45;4,04;2,28
9;StudentAttendanceSystem;state;11;22;38;9;50;100;0,92;1,17;0;0,17;25,45;25,45;3,03;2,25
