RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
10;StudentAttendanceSystem;state;1;21;39;8;42;100;11,02;9,77;0;4,52;15,26;15,26;29,81;25,31
10;StudentAttendanceSystem;transition;1;21;39;14;38;100;4,31;16,49;0;1,39;16,26;16,26;24,53;22,19
10;StudentAttendanceSystem;pair;1;21;39;36;194;100;2,31;3,3;11,23;3,12;17,26;18,26;28,52;19,97
10;StudentAttendanceSystem;state;2;26;48;11;58;100;2,08;2,4;0;0,92;18,26;18,26;7,49;5,4
10;StudentAttendanceSystem;transition;2;26;48;18;47;100;1,7;5,55;0;1,06;19,26;19,26;10,1;8,31
10;StudentAttendanceSystem;pair;2;26;48;40;212;100;1,52;0,9;8,18;1,71;21,26;21,26;17,04;12,31
10;StudentAttendanceSystem;state;3;31;62;14;76;100;1,5;2,13;0;0,49;22,26;22,26;5,89;4,12
10;StudentAttendanceSystem;transition;3;31;62;21;61;100;1,52;4,58;0;0,71;23,26;23,26;8,53;6,81
10;StudentAttendanceSystem;pair;3;31;62;50;293;100;1,4;1,16;8,7;1,49;24,26;5,6;25,39;12,74
10;StudentAttendanceSystem;state;4;22;40;9;49;100;1,13;1,48;0;0,29;6,6;6,6;3,89;2,91
10;StudentAttendanceSystem;transition;4;22;40;13;39;100;1,08;2,84;0;0,5;6,6;7,6;5,4;4,42
10;StudentAttendanceSystem;pair;4;22;40;38;214;100;0,99;0,6;4,01;1,02;8,6;8,6;9,63;6,62
10;StudentAttendanceSystem;state;5;30;60;13;73;100;1,18;1,6;0;0,39;9,6;9,6;4,08;3,17
10;StudentAttendanceSystem;transition;5;30;60;20;59;100;1,28;3,16;0;0,54;10,6;10,6;6,23;4,98
10;StudentAttendanceSystem;pair;5;30;60;52;300;100;1,17;0,95;6,07;0,83;11,6;12,6;13,73;9,03
10;StudentAttendanceSystem;state;6;25;51;11;60;100;0,96;1,43;0;0,22;13,6;13,6;3,42;2,6
10;StudentAttendanceSystem;transition;6;25;51;15;51;100;1,07;2,74;0;0,33;13,6;13,6;5,1;4,14
10;StudentAttendanceSystem;pair;6;25;51;48;280;100;1,03;0,72;4,88;0,84;15,6;15,6;10,78;7,47
10;StudentAttendanceSystem;state;7;11;17;4;17;100;0,77;0,83;0;0,16;16,6;16,6;2,47;1,76
10;StudentAttendanceSystem;transition;7;11;17;5;17;100;0,67;1,21;0;0,08;16,6;16,6;2,65;1,97
10;StudentAttendanceSystem;pair;7;11;17;16;66;100;0,65;0,19;1,13;0,19;17,6;17,6;3,56;2,17
10;StudentAttendanceSystem;state;8;30;60;13;70;100;1;1,52;0;0,26;17,6;18,6;3,51;2,78
10;StudentAttendanceSystem;transition;8;30;60;22;59;100;1,24;3,34;0;0,4;18,6;19,6;6,14;4,98
10;StudentAttendanceSystem;pair;8;30;60;54;306;100;1,21;0,96;5,26;0,73;20,6;21,6;10,71;8,16
10;StudentAttendanceSystem;state;9;18;33;7;36;100;0,81;1;0;0,09;21,6;21,6;2,45;1,9
10;StudentAttendanceSystem;transition;9;18;33;11;33;100;0,77;1,65;0;0,17;22,6;22,6;3,25;2,58
10;StudentAttendanceSystem;pair;9;18;33;29;159;100;0,74;0,51;2,78;0,37;23,6;23,6;6,53;4,4
10;StudentAttendanceSystem;state;10;13;21;6;25;100;0,64;0,83;0;0,06;24,6;24,6;2,06;1,52
10;StudentAttendanceSystem;transition;10;13;21;7;21;100;0,3;0,7;0;0,06;24,6;24,6;1,41;1,06
10;StudentAttendanceSystem;pair;10;13;21;18;77;100;0,29;0,32;1,29;0,18;25,6;25,6;3,32;2,08
10;StudentAttendanceSystem;state;11;22;38;9;50;100;0,9;0,79;0;0,1;25,6;25,6;2,25;1,79
10;StudentAttendanceSystem;transition;11;22;38;12;37;100;0,82;1,65;0;0,15;26,6;26,6;3,13;2,63
10;StudentAttendanceSystem;pair;11;22;38;31;168;100;0,84;0,54;2,41;0,29;27,6;27,6;6,27;4,09
10;StudentAttendanceSystem;state;12;24;44;10;56;100;0,88;1,27;0;0,19;28,6;28,6;2,99;2,34
10;StudentAttendanceSystem;transition;12;24;44;14;43;100;0,86;2,25;0;0,25;29,6;29,6;4,13;3,37
10;StudentAttendanceSystem;pair;12;24;44;37;211;100;0,9;0,73;3,25;0,53;30,6;30,6;8,22;5,4
10;StudentAttendanceSystem;state;13;22;42;10;50;100;0,98;1,45;0;0,18;31,6;31,6;3,32;2,61
10;StudentAttendanceSystem;transition;13;22;42;16;42;100;0,68;2,37;0;0,43;32,6;32,6;4,31;3,48
10;StudentAttendanceSystem;pair;13;22;42;35;182;100;1,11;0,62;3,43;0,59;33,6;33,6;9,11;5,75
10;StudentAttendanceSystem;state;14;20;41;9;44;100;0,95;1,26;0;0,17;34,6;34,6;3,04;2,38
10;StudentAttendanceSystem;transition;14;20;41;15;41;100;1,07;2,1;0;0,28;34,6;34,6;4,34;3,44
10;StudentAttendanceSystem;pair;14;20;41;39;217;100;0,98;0,52;3,56;0,79;36,6;36,6;8,86;5,86
10;StudentAttendanceSystem;state;15;22;43;9;45;100;1,07;1,25;0;0,23;36,6;37,6;3,4;2,54
10;StudentAttendanceSystem;transition;15;22;43;16;43;100;0,92;2,21;0;0,28;37,6;37,6;4,14;3,42
10;StudentAttendanceSystem;pair;15;22;43;43;231;100;1,04;0,75;3,94;0,86;38,6;39,6;9,58;6,6
10;StudentAttendanceSystem;state;16;27;54;12;67;100;1,14;1,5;0;0,23;40,6;40,6;3,54;2,86
10;StudentAttendanceSystem;transition;16;27;54;17;54;100;1,05;2,86;0;0,37;40,6;41,6;5,18;4,27
10;StudentAttendanceSystem;pair;16;27;54;45;265;100;1,13;0,78;4,22;1,04;42,6;42,6;10,5;7,17
10;StudentAttendanceSystem;state;17;27;54;12;68;100;1,13;1,26;0;0,29;43,6;43,6;3,36;2,68
10;StudentAttendanceSystem;transition;17;27;54;17;53;100;0,92;2,53;0;0,5;44,6;44,6;4,76;3,95
10;StudentAttendanceSystem;pair;17;27;54;47;281;100;0,94;0,64;4,13;1,07;45,6;46,6;9,65;6,78
10;StudentAttendanceSystem;state;18;12;19;5;22;100;0,75;0,6;0;0,1;46,6;46,6;1,88;1,45
10;StudentAttendanceSystem;transition;18;12;19;6;19;100;0,62;0,95;0;0,18;47,6;47,6;2,37;1,75
10;StudentAttendanceSystem;pair;18;12;19;21;86;100;0,53;0,23;1,32;0,23;47,6;48,6;3,85;2,31
10;StudentAttendanceSystem;state;19;27;54;12;68;100;0,93;1,23;0;0,23;48,6;48,6;3,17;2,4
10;StudentAttendanceSystem;transition;19;27;54;17;53;100;0,87;2,69;0;0,33;49,6;49,6;4,59;3,89
10;StudentAttendanceSystem;pair;19;27;54;46;278;100;0,97;0,68;4,65;0,79;51,6;51,6;11,17;7,09
10;StudentAttendanceSystem;state;20;22;38;8;42;100;0,81;1,25;0;0,16;52,6;52,6;2,79;2,22
10;StudentAttendanceSystem;transition;20;22;38;14;37;100;0,63;1,85;0;0,3;52,6;52,6;3,58;2,78
10;StudentAttendanceSystem;pair;20;22;38;33;168;100;0,65;0,44;2,7;0,43;53,6;54,6;6,74;4,22
10;StudentAttendanceSystem;state;21;18;31;7;35;100;0,66;0,76;0;0,1;54,6;54,6;2,05;1,52
