RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
4;StudentAttendanceSystem;state;1;21;39;8;42;100;9,83;9,55;0;4,12;15,32;15,32;27,82;23,51
4;StudentAttendanceSystem;transition;1;21;39;14;38;100;4,55;18;0;1,77;16,32;16,32;27,33;24,32
4;StudentAttendanceSystem;pair;1;21;39;36;194;100;3,14;4,55;12,44;3,86;17,32;18,32;32,96;23,99
4;StudentAttendanceSystem;state;2;26;48;11;58;100;2,44;3,05;0;0,94;18,32;18,32;8,63;6,43
4;StudentAttendanceSystem;transition;2;26;48;18;47;100;1,81;5,71;0;1,17;19,32;19,32;10,73;8,68
4;StudentAttendanceSystem;pair;2;26;48;40;212;100;1,59;0,87;7,21;2,21;20,32;21,32;16,72;11,89
4;StudentAttendanceSystem;state;3;31;62;14;76;100;1,52;2,33;0;0,65;22,32;22,32;6,38;4,5
4;StudentAttendanceSystem;transition;3;31;62;21;61;100;1,67;4,38;0;0,72;23,32;23,32;8,87;6,76
4;StudentAttendanceSystem;pair;3;31;62;50;293;100;1,5;0,88;20,29;2,07;26,48;6,48;30,58;24,74
4;StudentAttendanceSystem;state;4;22;40;9;49;100;1,35;1,59;0;0,29;6,48;7,48;4,87;3,23
4;StudentAttendanceSystem;transition;4;22;40;13;39;100;1,2;3,1;0;0,39;7,48;7,48;5,84;4,69
4;StudentAttendanceSystem;pair;4;22;40;38;214;100;1,03;0,68;5,09;1,01;8,48;9,48;10,86;7,8
4;StudentAttendanceSystem;state;5;30;60;13;73;100;1,27;1,63;0;0,38;10,48;10,48;4,13;3,29
4;StudentAttendanceSystem;transition;5;30;60;20;59;100;1,57;3,47;0;0,58;11,48;11,48;6,84;5,62
4;StudentAttendanceSystem;pair;5;30;60;52;300;100;1,16;1,29;6,4;1,06;13,48;13,48;13,65;9,91
4;StudentAttendanceSystem;state;6;25;51;11;60;100;1,17;1,69;0;0,24;14,48;14,48;3,99;3,1
4;StudentAttendanceSystem;transition;6;25;51;15;51;100;1,14;2,7;0;0,37;14,48;15,48;5,28;4,21
4;StudentAttendanceSystem;pair;6;25;51;48;280;100;1,33;0,81;5,2;1,21;16,48;17,48;12,09;8,55
4;StudentAttendanceSystem;state;7;11;17;4;17;100;0,67;0,66;0;0,08;17,48;17,48;2,08;1,41
4;StudentAttendanceSystem;transition;7;11;17;5;17;100;0,71;1,04;0;0,09;17,48;17,48;2,59;1,84
4;StudentAttendanceSystem;pair;7;11;17;16;66;100;0,6;0,23;1,24;0,21;18,48;18,48;3,77;2,29
4;StudentAttendanceSystem;state;8;30;60;13;70;100;1,23;1,53;0;0,28;19,48;19,48;3,81;3,04
4;StudentAttendanceSystem;transition;8;30;60;22;59;100;1,19;3,1;0;0,5;20,48;20,48;5,82;4,79
4;StudentAttendanceSystem;pair;8;30;60;54;306;100;1,15;0,84;5,2;0,99;21,48;22,48;11,49;8,19
4;StudentAttendanceSystem;state;9;18;33;7;36;100;0,82;0,94;0;0,13;23,48;23,48;2,54;1,89
4;StudentAttendanceSystem;transition;9;18;33;11;33;100;0,78;1,9;0;0,2;23,48;23,48;3,59;2,88
4;StudentAttendanceSystem;pair;9;18;33;29;159;100;0,88;0,52;2,64;0,56;24,48;24,48;7,41;4,61
4;StudentAttendanceSystem;state;10;13;21;6;25;100;0,79;0,7;0;0,41;25,48;25,48;2,53;1,89
4;StudentAttendanceSystem;transition;10;13;21;7;21;100;0,73;1,22;0;0,1;25,48;25,48;2,63;2,05
4;StudentAttendanceSystem;pair;10;13;21;18;77;100;0,69;0,25;1,29;0,26;26,48;26,48;4,1;2,48
4;StudentAttendanceSystem;state;11;22;38;9;50;100;0,78;1,01;0;0,18;27,48;27,48;2,74;1,97
4;StudentAttendanceSystem;transition;11;22;38;12;37;100;0,75;1,79;0;0,35;27,48;27,48;3,66;2,89
4;StudentAttendanceSystem;pair;11;22;38;31;168;100;0,82;0,54;2,78;0,59;28,48;29,48;7,65;4,73
4;StudentAttendanceSystem;state;12;24;44;10;56;100;0,91;1,37;0;0,26;29,48;29,48;3,26;2,55
4;StudentAttendanceSystem;transition;12;24;44;14;43;100;0,98;2,41;0;0,3;30,48;30,48;4,5;3,69
4;StudentAttendanceSystem;pair;12;24;44;37;211;100;0,89;0,66;4,4;0,97;31,48;32,48;10,3;6,92
4;StudentAttendanceSystem;state;13;22;42;10;50;100;1,07;1,71;0;0,15;32,48;32,48;3,48;2,93
4;StudentAttendanceSystem;transition;13;22;42;16;42;100;1,06;2,74;0;0,42;33,48;33,48;5,25;4,22
4;StudentAttendanceSystem;pair;13;22;42;35;182;100;1,05;0,6;3,25;0,8;34,48;34,48;9,37;5,69
4;StudentAttendanceSystem;state;14;20;41;9;44;100;1,08;1,55;0;0,19;35,48;35,48;3,54;2,83
4;StudentAttendanceSystem;transition;14;20;41;15;41;100;1,08;2,68;0;0,43;36,48;36,48;5,08;4,19
4;StudentAttendanceSystem;pair;14;20;41;39;217;100;0,91;0,54;4,25;0,87;37,48;37,48;10,46;6,57
4;StudentAttendanceSystem;state;15;22;43;9;45;100;1,1;1,4;0;0,22;38,48;38,48;3,74;2,73
4;StudentAttendanceSystem;transition;15;22;43;16;43;100;1,14;2,89;0;0,41;38,48;39,48;5,6;4,45
4;StudentAttendanceSystem;pair;15;22;43;43;231;100;1,11;0,88;4,05;0,95;40,48;40,48;10,53;6,98
4;StudentAttendanceSystem;state;16;27;54;12;67;100;1,25;1,61;0;0,29;41,48;41,48;3,9;3,15
4;StudentAttendanceSystem;transition;16;27;54;17;54;100;1,14;3,26;0;0,52;42,48;42,48;6,04;4,93
4;StudentAttendanceSystem;pair;16;27;54;45;265;100;1,21;0,85;4,97;1,09;43,48;44,48;11,83;8,11
4;StudentAttendanceSystem;state;17;27;54;12;68;100;1,19;1,48;0;0,31;44,48;44,48;3,8;2,97
4;StudentAttendanceSystem;transition;17;27;54;17;53;100;1,32;3,65;0;0,49;45,48;45,48;6,46;5,46
4;StudentAttendanceSystem;pair;17;27;54;47;281;100;1,04;0,85;5,3;1,13;47,48;47,48;12,45;8,32
4;StudentAttendanceSystem;state;18;12;19;5;22;100;0,93;0,81;0;0,1;48,48;48,48;2,48;1,84
4;StudentAttendanceSystem;transition;18;12;19;6;19;100;0,75;1,32;0;0,18;48,48;48,48;2,98;2,24
4;StudentAttendanceSystem;pair;18;12;19;21;86;100;0,67;0,3;1,44;0,35;49,48;49,48;4,52;2,76
4;StudentAttendanceSystem;state;19;27;54;12;68;100;1,08;1,53;0;0,29;49,48;50,48;3,72;2,9
4;StudentAttendanceSystem;transition;19;27;54;17;53;100;1,09;3,18;0;0,57;50,48;51,48;5,92;4,84
4;StudentAttendanceSystem;pair;19;27;54;46;278;100;1,08;0,82;5,9;1,29;52,48;53,48;12,89;9,09
4;StudentAttendanceSystem;state;20;22;38;8;42;100;0,95;1,26;0;0,23;53,48;53,48;3,1;2,43
4;StudentAttendanceSystem;transition;20;22;38;14;37;100;0,75;2,3;0;0,32;54,48;54,48;4,09;3,37
4;StudentAttendanceSystem;pair;20;22;38;33;168;100;0,85;0,55;3,21;0,69;55,48;55,48;7,66;5,3
4;StudentAttendanceSystem;state;21;18;31;7;35;100;0,72;0,9;0;0,21;55,48;56,48;2,43;1,82
4;StudentAttendanceSystem;transition;21;18;31;11;31;100;0,66;1,81;0;0,3;56,48;56,48;3,53;2,77
4;StudentAttendanceSystem;pair;21;18;31;25;127;100;0,69;0,37;2,25;0,55;57,48;57,48;5,97;3,85
4;StudentAttendanceSystem;state;22;27;51;11;59;100;0,92;13,57;0;0,17;58,48;5,39;15,34;14,65
4;StudentAttendanceSystem;transition;22;27;51;18;50;100;0,59;1,68;0;0,32;6,39;6,39;3,12;2,59
4;StudentAttendanceSystem;pair;22;27;51;40;226;100;0,54;0,7;4,46;0,66;7,39;8,39;8,77;6,35
4;StudentAttendanceSystem;state;23;19;34;8;38;100;0,86;0,68;0;0,17;8,39;8,39;2,16;1,71
4;StudentAttendanceSystem;transition;23;19;34;13;34;100;0,47;1,54;0;0,23;9,39;9,39;2,77;2,24
4;StudentAttendanceSystem;pair;23;19;34;26;133;100;0,52;0,41;1,97;0,41;10,39;10,39;5,24;3,31
4;StudentAttendanceSystem;state;24;27;55;11;61;100;0,72;0,96;0;0,3;10,39;10,39;2,49;1,98
