RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
9;eMail;state;1;9;18;3;9;100;8,51;8,92;0;3,54;12,74;12,74;25,57;20,97
9;eMail;transition;1;9;18;6;17;100;3,64;15,96;0;1,15;13,74;13,74;23,83;20,74
9;eMail;pair;1;9;18;20;82;100;2,4;4,82;8,27;2,81;13,74;13,74;26,99;18,3
9;eMail;state;2;7;13;2;6;100;1,8;20,24;0;0,17;16,71;5,71;24,09;22,21
9;eMail;transition;2;7;13;3;12;100;1,19;2,16;0;0,32;5,71;5,71;6,3;3,67
9;eMail;pair;2;7;13;9;46;100;0,76;0,55;2,77;1,05;5,71;6,71;9,06;5,13
9;eMail;state;3;6;12;2;6;100;0,71;0,84;0;0,12;6,71;6,71;3,1;1,67
9;eMail;transition;3;6;12;4;11;100;0,77;1,38;0;0,28;6,71;6,71;3,85;2,43
9;eMail;pair;3;6;12;8;39;100;0,65;0,27;1,49;0,55;6,71;6,71;5,48;2,96
9;eMail;state;4;11;23;5;15;100;0,73;0,86;0;0,3;7,71;7,71;3,12;1,88
9;eMail;transition;4;11;23;8;21;100;0,56;1,79;0;0,39;7,71;7,71;4,05;2,74
9;eMail;pair;4;11;23;45;135;100;1,24;0,46;5,13;1,78;8,71;8,71;11,52;8,61
9;eMail;state;5;9;18;3;9;100;0,65;0,55;0;0,25;8,71;8,71;2,61;1,46
9;eMail;transition;5;9;18;5;16;100;0,65;1,25;0;0,28;8,71;8,71;3,64;2,18
9;eMail;pair;5;9;18;28;89;100;0,68;0,32;3,84;2,36;9,71;9,71;9,42;7,2
9;eMail;state;6;8;16;3;8;100;0,91;0,72;0;0,26;9,71;9,71;3,14;1,89
9;eMail;transition;6;8;16;5;15;100;0,51;1,08;0;0,17;10,71;10,71;3,09;1,77
9;eMail;pair;6;8;16;16;65;100;0,57;0,24;2,22;0,37;10,71;10,71;5,3;3,4
9;eMail;state;7;8;18;3;8;100;0,61;0,42;0;0,09;10,71;10,71;2,23;1,12
9;eMail;transition;7;8;18;7;16;100;0,42;1,01;0;0,22;11,71;11,71;2,75;1,64
9;eMail;pair;7;8;18;29;89;100;0,41;0,37;3,34;0,72;11,71;11,71;6,62;4,84
9;eMail;state;8;8;17;3;8;100;0,39;0,66;0;0,11;12,71;12,71;1,75;1,16
9;eMail;transition;8;8;17;5;15;100;0,36;0,87;0;0,13;12,71;12,71;2,01;1,36
9;eMail;pair;8;8;17;29;89;100;0,31;0,4;2,42;0,46;12,71;13,71;4,68;3,59
9;eMail;state;9;11;22;5;15;100;0,38;0,31;0;0,09;13,71;13,71;1,22;0,78
9;eMail;transition;9;11;22;7;20;100;0,25;0,7;0;0,17;13,71;13,71;1,62;1,12
9;eMail;pair;9;11;22;43;127;100;0,26;0,3;1,96;0,59;14,71;14,71;4,69;3,1
9;eMail;state;10;9;19;4;12;100;0,32;0,82;0;0,14;14,71;14,71;1,93;1,28
9;eMail;transition;10;9;19;6;17;100;0,29;0,87;0;0,35;14,71;15,71;2,33;1,51
9;eMail;pair;10;9;19;28;89;100;0,34;0,28;1,9;0,35;15,71;15,71;4,37;2,88
9;eMail;state;11;8;17;3;9;100;0,32;0,57;0;0,2;15,71;15,71;1,91;1,08
9;eMail;transition;11;8;17;6;15;100;0,31;1,29;0;0,69;16,71;16,71;4,35;2,29
9;eMail;pair;11;8;17;29;87;100;0,34;0,22;3,41;1,03;16,71;16,71;6,46;5
9;eMail;state;12;8;15;3;8;100;0,55;0,59;0;0,06;17,71;17,71;1,73;1,19
9;eMail;transition;12;8;15;4;14;100;0,55;1,28;0;0,09;17,71;17,71;2,83;1,91
9;eMail;pair;12;8;15;21;77;100;0,47;0,19;1,82;0,32;17,71;17,71;4,91;2,8
9;eMail;state;13;10;21;4;11;100;0,34;0,36;0;0,08;18,71;18,71;1,44;0,78
9;eMail;transition;13;10;21;8;19;100;0,34;3,32;0;0,2;18,71;18,71;7,11;3,86
9;eMail;pair;13;10;21;42;122;100;0,41;0,4;3,93;0,58;19,71;19,71;6,88;5,32
9;eMail;state;14;10;21;4;11;100;0,55;0,49;0;0,07;19,71;19,71;1,79;1,11
9;eMail;transition;14;10;21;7;19;100;0,39;0,81;0;0,15;19,71;19,71;1,97;1,34
9;eMail;pair;14;10;21;42;123;100;0,26;0,42;2,28;0,62;20,71;20,71;5,57;3,58
9;eMail;state;15;7;14;2;6;100;0,43;0,45;0;0,04;20,71;20,71;1,5;0,92
9;eMail;transition;15;7;14;4;13;100;0,46;0,62;0;0,17;21,71;21,71;2,02;1,25
9;eMail;pair;15;7;14;10;50;100;2,38;0,18;0,79;0,18;21,71;21,71;4,89;3,53
9;eMail;state;16;8;16;3;9;100;0,63;0,64;0;0,09;21,71;21,71;2,33;1,36
9;eMail;transition;16;8;16;6;15;100;0,63;1,56;0;0,13;22,71;22,71;3,66;2,32
9;eMail;pair;16;8;16;16;64;100;0,49;0,28;1,46;0,2;22,71;22,71;3,76;2,42
9;eMail;state;17;10;22;4;11;100;0,36;0,43;0;0,1;22,71;23,71;1,43;0,89
9;eMail;transition;17;10;22;9;20;100;0,35;0,88;0;0,14;23,71;23,71;2,23;1,37
9;eMail;pair;17;10;22;43;127;100;0,32;0,38;2,9;0,4;23,71;24,71;5,79;4,01
9;eMail;state;18;7;15;3;7;100;0,49;0,36;0;0,05;24,71;24,71;1,48;0,9
9;eMail;transition;18;7;15;5;13;100;0,41;0,66;0;0,08;24,71;24,71;1,64;1,15
9;eMail;pair;18;7;15;17;55;100;0,3;0,24;1,1;0,19;25,71;25,71;2,79;1,84
9;eMail;state;19;6;13;2;6;100;0,37;0,43;0;0,04;25,71;25,71;1,37;0,84
9;eMail;transition;19;6;13;5;12;100;0,34;0,41;0;0,06;25,71;25,71;1,09;0,81
9;eMail;pair;19;6;13;8;41;100;0,3;0,22;0,6;0,18;26,71;26,71;2,29;1,31
9;eMail;state;20;9;17;3;9;100;0,39;0,36;0;0,05;26,71;26,71;1,27;0,79
9;eMail;transition;20;9;17;5;16;100;0,54;0,81;0;0,09;26,71;26,71;2;1,44
9;eMail;pair;20;9;17;17;70;100;0,37;0,38;1,79;0,25;27,71;27,71;4,01;2,79
9;eMail;state;21;10;20;4;11;100;0,47;0,46;0;0,07;27,71;27,71;1,51;1
9;eMail;transition;21;10;20;6;18;100;0,32;0,79;0;0,09;27,71;27,71;1,75;1,2
9;eMail;pair;21;10;20;41;118;100;0,27;0,29;2,15;0,47;28,71;28,71;4,68;3,17
9;eMail;state;22;8;17;3;9;100;0,79;0,61;0;0,11;28,71;28,71;2,59;1,51
9;eMail;transition;22;8;17;7;16;100;0,66;1,11;0;0,13;29,71;29,71;2,45;1,9
9;eMail;pair;22;8;17;17;69;100;0,46;0,25;1,15;0,37;29,71;29,71;3,79;2,23
9;eMail;state;23;6;12;2;5;100;0,45;0,47;0;0,05;29,71;29,71;1,58;0,97
9;eMail;transition;23;6;12;3;11;100;0,34;0,56;0;0,07;30,71;30,71;1,44;0,97
9;eMail;pair;23;6;12;9;43;100;0,29;0,21;0,79;0,13;30,71;30,71;2,32;1,41
