RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
2;eMail;state;1;9;18;3;9;100;6,12;4,52;0;2,29;12,41;12,41;15,58;12,94
2;eMail;transition;1;9;18;6;17;100;1,83;9,73;0;1,35;13,41;13,41;15,06;12,91
2;eMail;pair;1;9;18;20;82;100;2,21;4,23;5,85;1,73;13,41;13,41;20,72;14,02
2;eMail;state;2;7;13;2;6;100;0,98;1,09;0;0,24;14,41;14,41;3,6;2,31
2;eMail;transition;2;7;13;3;12;100;0,73;1,7;0;0,3;14,41;14,41;4,08;2,74
2;eMail;pair;2;7;13;9;46;100;0,91;0,51;1,97;0,67;14,41;14,41;6,82;4,06
2;eMail;state;3;6;12;2;6;100;0,82;0,74;0;0,16;14,41;14,41;3;1,72
2;eMail;transition;3;6;12;4;11;100;0,85;1,7;0;0,26;15,41;15,41;3,93;2,81
2;eMail;pair;3;6;12;8;39;100;0,67;0,3;1,73;0,61;15,41;15,41;5,33;3,31
2;eMail;state;4;11;23;5;15;100;0,57;0,74;0;0,26;15,41;15,41;2,59;1,57
2;eMail;transition;4;11;23;8;21;100;0,48;1,5;0;0,57;16,41;16,41;3,67;2,56
2;eMail;pair;4;11;23;45;135;100;0,51;0,4;3,98;1,36;16,41;17,41;8,57;6,26
2;eMail;state;5;9;18;3;9;100;0,47;0,43;0;0,24;17,41;17,41;2,09;1,14
2;eMail;transition;5;9;18;5;16;100;0,4;1,1;0;0,27;17,41;17,41;2,74;1,77
2;eMail;pair;5;9;18;28;89;100;0,41;0,32;2,21;0,72;18,41;18,41;5,09;3,65
2;eMail;state;6;8;16;3;8;100;0,43;0,47;0;0,19;18,41;18,41;1,85;1,09
2;eMail;transition;6;8;16;5;15;100;0,4;0,98;0;0,19;18,41;18,41;2,24;1,57
2;eMail;pair;6;8;16;16;65;100;0,49;0,25;1,34;0,33;19,41;19,41;3,51;2,41
2;eMail;state;7;8;18;3;8;100;0,29;0,33;0;0,07;19,41;19,41;1,26;0,68
2;eMail;transition;7;8;18;7;16;100;0,23;0,74;0;0,18;20,41;20,41;1,89;1,15
2;eMail;pair;7;8;18;29;89;100;0,27;0,24;1,77;0,47;20,41;20,41;3,86;2,75
2;eMail;state;8;8;17;3;8;100;0,32;0,31;0;0,09;20,41;20,41;1,23;0,71
2;eMail;transition;8;8;17;5;15;100;0,27;0,67;0;0,17;21,41;21,41;1,53;1,11
2;eMail;pair;8;8;17;29;89;100;0,27;0,3;2,38;0,43;21,41;21,41;4,36;3,38
2;eMail;state;9;11;22;5;15;100;0,43;0,34;0;0,58;22,41;22,41;1,95;1,36
2;eMail;transition;9;11;22;7;20;100;0,33;0,89;0;0,19;22,41;22,41;2,26;1,4
2;eMail;pair;9;11;22;43;127;100;0,39;0,35;9,42;0,64;25,88;5,88;12,28;10,8
2;eMail;state;10;9;19;4;12;100;0,38;0,38;0;0,1;5,88;5,88;1,35;0,86
2;eMail;transition;10;9;19;6;17;100;0,25;1,03;0;0,19;6,88;6,88;2,04;1,47
2;eMail;pair;10;9;19;28;89;100;0,22;0,33;1,76;0,59;6,88;6,88;4,04;2,9
2;eMail;state;11;8;17;3;9;100;0,34;0,36;0;0,11;6,88;6,88;1,35;0,81
2;eMail;transition;11;8;17;6;15;100;0,4;0,77;0;0,17;6,88;7,88;2,04;1,34
2;eMail;pair;11;8;17;29;87;100;0,28;0,27;1,6;0,5;7,88;7,88;3,72;2,65
2;eMail;state;12;8;15;3;8;100;0,36;0,43;0;0,14;7,88;7,88;1,39;0,93
2;eMail;transition;12;8;15;4;14;100;0,39;0,64;0;0,12;8,88;8,88;1,57;1,15
2;eMail;pair;12;8;15;21;77;100;0,29;0,29;1,16;0,31;8,88;8,88;3,02;2,05
2;eMail;state;13;10;21;4;11;100;0,29;0,34;0;0,13;8,88;9,88;1,2;0,76
2;eMail;transition;13;10;21;8;19;100;0,23;0,84;0;0,18;9,88;9,88;1,79;1,25
2;eMail;pair;13;10;21;42;122;100;0,31;0,4;2,02;0,58;9,88;10,88;4,35;3,31
2;eMail;state;14;10;21;4;11;100;0,3;0,29;0;0,11;10,88;10,88;1,16;0,7
2;eMail;transition;14;10;21;7;19;100;0,34;0,77;0;0,08;10,88;10,88;1,68;1,19
2;eMail;pair;14;10;21;42;123;100;0,27;0,31;2,05;0,39;11,88;11,88;4,05;3,02
2;eMail;state;15;7;14;2;6;100;0,26;0,23;0;0,04;11,88;11,88;0,94;0,54
2;eMail;transition;15;7;14;4;13;100;0,34;0,48;0;0,05;12,88;12,88;1,2;0,87
2;eMail;pair;15;7;14;10;50;100;0,28;0,14;0,61;0,13;12,88;12,88;1,89;1,16
2;eMail;state;16;8;16;3;9;100;0,3;0,3;0;0,05;12,88;12,88;0,95;0,65
2;eMail;transition;16;8;16;6;15;100;0,2;0,65;0;0,09;13,88;13,88;1,39;0,94
