RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
8;eMail;state;1;9;18;3;9;100;7,83;5,91;0;3,86;12,21;12,21;22,02;17,59
8;eMail;transition;1;9;18;6;17;100;2,75;13,69;0;1,1;13,21;13,21;19,46;17,54
8;eMail;pair;1;9;18;20;82;100;1,92;3,5;3,64;2,67;13,21;13,21;18,71;11,73
8;eMail;state;2;7;13;2;6;100;1,36;1,27;0;0,19;14,21;14,21;4,88;2,81
8;eMail;transition;2;7;13;3;12;100;1,16;2,55;0;0,5;14,21;14,21;6,11;4,21
8;eMail;pair;2;7;13;9;46;100;1,15;0,44;1,46;1,1;14,21;14,21;6,35;4,15
8;eMail;state;3;6;12;2;6;100;0,89;0,93;0;0,13;15,21;15,21;3,08;1,94
8;eMail;transition;3;6;12;4;11;100;0,8;1,55;0;0,27;15,21;15,21;4,04;2,62
8;eMail;pair;3;6;12;8;39;100;0,62;0,23;1,26;0,58;15,21;15,21;4,62;2,69
8;eMail;state;4;11;23;5;15;100;0,57;0,7;0;0,29;15,21;15,21;2,68;1,56
8;eMail;transition;4;11;23;8;21;100;0,52;1,7;0;0,56;16,21;16,21;4,01;2,78
8;eMail;pair;4;11;23;45;135;100;0,65;0,41;4,59;1,44;16,21;17,21;9,56;7,1
8;eMail;state;5;9;18;3;9;100;0,47;0,51;0;0,14;17,21;17,21;2,32;1,12
8;eMail;transition;5;9;18;5;16;100;0,56;1,15;0;0,18;17,21;17,21;2,91;1,9
8;eMail;pair;5;9;18;28;89;100;0,44;0,37;2,66;1,11;18,21;18,21;6,48;4,58
8;eMail;state;6;8;16;3;8;100;0,85;0,58;0;0,13;18,21;18,21;2,72;1,56
8;eMail;transition;6;8;16;5;15;100;0,66;1,59;0;0,24;18,21;19,21;3,59;2,49
8;eMail;pair;6;8;16;16;65;100;1,3;0,41;1,88;0,54;19,21;19,21;6,12;4,13
