RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
6;BankAccountv2;state;1;18;30;9;29;100;7,17;6,08;0;3,59;12,19;12,19;20,44;16,84
6;BankAccountv2;transition;1;18;30;12;30;100;2,72;13,04;0;1;13,19;13,19;19,17;16,75
6;BankAccountv2;pair;1;18;30;127;368;100;1,67;5,03;19,9;4,75;15,19;15,19;39,96;31,35
6;BankAccountv2;state;2;19;27;7;26;100;1,72;1,3;0;0,37;16,19;16,19;5,06;3,39
6;BankAccountv2;transition;2;19;27;9;27;100;1,22;2,6;0;0,31;16,19;16,19;5,67;4,12
6;BankAccountv2;pair;2;19;27;77;293;100;1,19;0,59;7,82;2,73;17,19;18,19;15,86;12,33
6;BankAccountv2;state;3;9;12;3;11;100;0,98;0,58;0;0,43;18,19;18,19;3,35;1,98
6;BankAccountv2;transition;3;9;12;4;12;100;0,54;1,1;0;0,14;18,19;19,19;2,93;1,79
6;BankAccountv2;pair;3;9;12;11;39;100;0,45;0,15;1,04;0,25;19,19;19,19;3,75;1,89
6;BankAccountv2;state;4;18;28;7;25;100;0,57;0,67;0;0,19;19,19;19,19;2,68;1,44
6;BankAccountv2;transition;4;18;28;10;28;100;0,53;1,47;0;0,41;20,19;20,19;3,54;2,42
6;BankAccountv2;pair;4;18;28;89;319;100;0,52;0,58;6,4;1,53;21,19;21,19;11,53;9,03
6;BankAccountv2;state;5;13;18;6;19;100;0,57;0,91;0;0,22;22,19;22,19;2,43;1,7
6;BankAccountv2;transition;5;13;18;6;18;100;0,54;1,25;0;0,16;22,19;22,19;2,74;1,95
6;BankAccountv2;pair;5;13;18;33;106;100;0,66;0,26;1,92;0,4;23,19;23,19;4,92;3,24
6;BankAccountv2;state;6;14;24;7;21;100;0,52;0,76;0;0,21;23,19;23,19;2,41;1,49
6;BankAccountv2;transition;6;14;24;9;24;100;0,46;1,6;0;0,15;24,19;24,19;3,07;2,21
6;BankAccountv2;pair;6;14;24;79;234;100;0,45;0,7;4,36;1,21;25,19;25,19;8,88;6,72
6;BankAccountv2;state;7;16;27;8;26;100;0,78;0,92;0;0,23;25,19;25,19;2,87;1,94
6;BankAccountv2;transition;7;16;27;10;27;100;0,59;1,45;0;0,21;26,19;26,19;3,1;2,25
6;BankAccountv2;pair;7;16;27;91;286;100;0,61;0,68;5,32;1,24;27,19;27,19;10,25;7,85
6;BankAccountv2;state;8;14;20;7;21;100;0,62;0,72;0;0,1;28,19;28,19;2,09;1,44
6;BankAccountv2;transition;8;14;20;7;20;100;0,53;1,09;0;0,1;28,19;28,19;2,97;1,72
6;BankAccountv2;pair;8;14;20;60;182;100;0,53;0,3;3,32;0,9;29,19;29,19;7,01;5,06
6;BankAccountv2;state;9;14;23;6;20;100;0,65;0,66;0;0,11;29,19;29,19;2,16;1,43
6;BankAccountv2;transition;9;14;23;9;23;100;0,62;1,4;0;0,16;30,19;30,19;3;2,18
6;BankAccountv2;pair;9;14;23;61;186;100;0,62;0,42;3,61;0,9;31,19;31,19;7,6;5,55
6;BankAccountv2;state;10;19;30;7;25;100;0,87;0,97;0;0,24;31,19;31,19;2,88;2,09
6;BankAccountv2;transition;10;19;30;11;30;100;0,84;1,69;0;0,24;32,19;32,19;3,68;2,77
6;BankAccountv2;pair;10;19;30;112;379;100;0,87;0,68;7,44;1,77;33,19;34,19;13,71;10,76
6;BankAccountv2;state;11;16;25;7;23;100;0,87;0,86;0;0,12;34,19;34,19;2,69;1,86
6;BankAccountv2;transition;11;16;25;10;25;100;0,81;1,42;0;0,25;35,19;35,19;3,38;2,48
6;BankAccountv2;pair;11;16;25;89;272;100;0,73;0,58;4,88;1,25;36,19;36,19;9,9;7,44
6;BankAccountv2;state;12;17;29;9;28;100;0,69;0,83;0;0,22;37,19;37,19;2,58;1,74
6;BankAccountv2;transition;12;17;29;11;29;100;0,55;1,52;0;0,25;37,19;37,19;3,04;2,31
6;BankAccountv2;pair;12;17;29;119;353;100;0,56;0,62;7,05;1,56;38,19;39,19;12,38;9,79
6;BankAccountv2;state;13;22;35;10;34;100;0,63;0,89;0;0,2;39,19;39,19;2,36;1,71
6;BankAccountv2;transition;13;22;35;13;35;100;0,69;1,57;0;0,31;40,19;40,19;3,53;2,57
6;BankAccountv2;pair;13;22;35;163;542;100;0,7;0,88;22,3;1,65;44,78;6,78;29,3;25,54
6;BankAccountv2;state;14;12;18;6;18;100;0,38;0,48;0;0,08;6,78;6,78;1,61;0,94
6;BankAccountv2;transition;14;12;18;6;18;100;0,35;0,66;0;0,08;6,78;6,78;1,72;1,1
6;BankAccountv2;pair;14;12;18;39;117;100;0,35;0,22;1,8;0,35;7,78;7,78;4,16;2,72
6;BankAccountv2;state;15;13;21;6;19;100;0,38;0,51;0;0,09;7,78;7,78;1,62;0,98
6;BankAccountv2;transition;15;13;21;8;21;100;0,64;0,99;0;0,11;8,78;8,78;2,34;1,74
6;BankAccountv2;pair;15;13;21;55;168;100;0,37;0,26;2,18;0,45;8,78;9,78;4,55;3,27
6;BankAccountv2;state;16;14;23;6;19;100;0,57;0,69;0;0,06;9,78;9,78;1,85;1,33
6;BankAccountv2;transition;16;14;23;9;23;100;0,5;1,24;0;0,12;9,78;10,78;2,52;1,85
6;BankAccountv2;pair;16;14;23;81;242;100;0,52;0,37;3,9;0,63;11,78;11,78;7,36;5,43
6;BankAccountv2;state;17;19;27;8;27;100;0,67;0,85;0;0,12;11,78;11,78;2,21;1,63
6;BankAccountv2;transition;17;19;27;9;27;100;0,56;1,23;0;0,12;12,78;12,78;2,53;1,9
6;BankAccountv2;pair;17;19;27;91;326;100;0,53;0,47;5,19;0,89;13,78;14,78;9,41;7,08
6;BankAccountv2;state;18;12;16;5;17;100;0,52;0,57;0;0,06;14,78;14,78;1,74;1,14
6;BankAccountv2;transition;18;12;16;5;16;100;0,5;0,81;0;0,07;14,78;14,78;1,97;1,38
6;BankAccountv2;pair;18;12;16;25;89;100;0,43;0,24;1,45;0,19;15,78;15,78;3,73;2,32
6;BankAccountv2;state;19;12;16;5;17;100;0,58;0,57;0;0,05;15,78;15,78;1,71;1,2
6;BankAccountv2;transition;19;12;16;5;16;100;0,34;0,71;0;0,07;15,78;16,78;1,6;1,12
6;BankAccountv2;pair;19;12;16;21;73;100;0,35;0,21;1,27;0,18;16,78;16,78;3,2;2,01
6;BankAccountv2;state;20;17;25;6;22;100;0,5;0,64;0;0,08;16,78;16,78;1,78;1,23
6;BankAccountv2;transition;20;17;25;9;25;100;0,5;1,08;0;0,1;17,78;17,78;2,23;1,68
6;BankAccountv2;pair;20;17;25;79;284;100;0,42;0,39;4,58;0,68;18,78;19,78;8,3;6,06
6;BankAccountv2;state;21;23;38;10;35;100;0,42;0,86;0;0,13;19,78;19,78;2,02;1,41
6;BankAccountv2;transition;21;23;38;14;38;100;0,41;1,37;0;0,18;19,78;19,78;2,63;1,95
6;BankAccountv2;pair;21;23;38;177;590;100;0,42;0,62;10,45;1,63;22,78;23,78;16,67;13,13
6;BankAccountv2;state;22;14;18;4;17;100;0,49;0,43;0;0,05;23,78;23,78;1,62;0,97
6;BankAccountv2;transition;22;14;18;5;18;100;0,3;0,71;0;0,06;23,78;23,78;1,48;1,08
6;BankAccountv2;pair;22;14;18;24;109;100;0,29;0,22;1,47;0,28;24,78;24,78;3,6;2,26
6;BankAccountv2;state;23;15;22;7;22;100;0,5;0,6;0;0,08;24,78;24,78;1,55;1,17
6;BankAccountv2;transition;23;15;22;8;22;100;0,36;0,83;0;0,08;25,78;25,78;1,75;1,27
6;BankAccountv2;pair;23;15;22;69;206;100;0,33;0,27;2,7;0,5;26,78;26,78;5,16;3,8
6;BankAccountv2;state;24;12;18;5;17;100;0,3;0,34;0;0,08;26,78;26,78;1,2;0,73
6;BankAccountv2;transition;24;12;18;6;18;100;0,26;0,61;0;0,07;27,78;27,78;1,36;0,94
6;BankAccountv2;pair;24;12;18;30;98;100;0,28;0,21;1,21;0,23;27,78;27,78;2,86;1,93
6;BankAccountv2;state;25;15;22;4;18;100;0,38;0,48;0;0,06;28,78;28,78;1,31;0,92
6;BankAccountv2;transition;25;15;22;7;22;100;0,34;0,76;0;0,09;28,78;28,78;1,68;1,19
6;BankAccountv2;pair;25;15;22;35;151;100;0,33;0,2;1,81;0,34;29,78;29,78;3,89;2,68
6;BankAccountv2;state;26;22;35;9;31;100;0,45;0,66;0;0,11;29,78;29,78;1,66;1,23
6;BankAccountv2;transition;26;22;35;13;35;100;0,52;1,25;0;0,17;30,78;30,78;2,46;1,93
6;BankAccountv2;pair;26;22;35;167;570;100;0,43;0,67;9,63;1,92;32,78;33,78;15,43;12,65
6;BankAccountv2;state;27;16;26;8;25;100;0,49;0,58;0;0,1;33,78;33,78;1,67;1,16
6;BankAccountv2;transition;27;16;26;10;26;100;0,41;1;0;0,13;34,78;34,78;2,07;1,54
6;BankAccountv2;pair;27;16;26;83;244;100;0,39;0,43;4,05;0,64;35,78;35,78;7,54;5,51
6;BankAccountv2;state;28;18;25;7;25;100;0,46;0,57;0;0,07;36,78;36,78;1,5;1,1
6;BankAccountv2;transition;28;18;25;8;25;100;0,33;0,86;0;0,09;36,78;36,78;1,71;1,28
