RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
9;Elevator;state;1;12;30;3;13;100;7,01;4,91;0;2,52;22,42;22,42;17,62;14,44
9;Elevator;transition;1;12;30;9;24;100;2,64;11,49;0;1,13;23,42;23,42;17,16;15,26
9;Elevator;pair;1;12;30;55;185;100;1,86;3,73;10,05;3,18;24,42;25,42;25,4;18,82
9;Elevator;state;2;10;24;3;10;100;0,9;0,86;0;0,15;25,42;25,42;3,06;1,92
9;Elevator;transition;2;10;24;10;20;100;0,75;1,91;0;0,54;25,42;26,42;4,51;3,19
9;Elevator;pair;2;10;24;37;123;100;0,68;0,49;4,4;1,35;26,42;27,42;9,21;6,92
9;Elevator;state;3;12;31;3;13;100;0,7;0,8;0;0,29;27,42;27,42;2,65;1,79
9;Elevator;transition;3;12;31;9;25;100;0,81;1,58;0;0,33;27,42;28,42;3,59;2,72
9;Elevator;pair;3;12;31;67;223;100;0,68;0,6;6,65;2,2;29,42;29,42;12,56;10,13
9;Elevator;state;4;7;21;3;7;100;0,84;0,7;0;0,11;30,42;30,42;2,39;1,65
9;Elevator;transition;4;7;21;10;19;100;0,59;1,4;0;0,23;30,42;30,42;2,88;2,21
9;Elevator;pair;4;7;21;33;96;100;0,58;0,41;2,65;0,73;31,42;31,42;6,18;4,36
9;Elevator;state;5;10;33;3;9;100;0,75;0,79;0;0,16;31,42;31,42;2,3;1,7
9;Elevator;transition;5;10;33;15;28;100;0,7;1,86;0;0,4;32,42;32,42;3,69;2,97
9;Elevator;pair;5;10;33;68;214;100;0,71;0,72;5,71;1,45;33,42;34,42;11,02;8,6
9;Elevator;state;6;7;20;3;7;100;0,61;0,58;0;0,4;34,42;34,42;2,15;1,59
9;Elevator;transition;6;7;20;10;18;100;0,53;1,18;0;0,19;34,42;34,42;2,43;1,89
9;Elevator;pair;6;7;20;27;75;100;0,55;0,31;1,87;0,52;35,42;35,42;4,72;3,26
