RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
4;Elevator;state;1;12;30;3;13;100;8,74;6,3;0;3,57;9,08;9,08;22,77;18,61
4;Elevator;transition;1;12;30;9;24;100;3,1;15,13;0;1,42;10,08;10,08;22,57;19,65
4;Elevator;pair;1;12;30;55;185;100;2,38;5,11;12,87;4,49;11,08;12,08;33,12;24,85
4;Elevator;state;2;10;24;3;10;100;0,81;0,63;0;0,21;12,08;12,08;2,85;1,65
4;Elevator;transition;2;10;24;10;20;100;0,81;1,48;0;0,35;12,08;12,08;3,62;2,63
4;Elevator;pair;2;10;24;37;123;100;0,73;0,48;4,66;1,56;13,08;14,08;9,97;7,42
4;Elevator;state;3;12;31;3;13;100;0,83;1,09;0;0,35;14,08;14,08;3,75;2,27
4;Elevator;transition;3;12;31;9;25;100;0,77;2,11;0;0,46;15,08;15,08;4,9;3,34
4;Elevator;pair;3;12;31;67;223;100;0,81;0,59;6,94;1,78;16,08;17,08;12,97;10,12
4;Elevator;state;4;7;21;3;7;100;0,9;0,66;0;0,1;17,08;17,08;2,62;1,67
4;Elevator;transition;4;7;21;10;19;100;0,64;1,78;0;0,2;17,08;17,08;3,69;2,63
4;Elevator;pair;4;7;21;33;96;100;0,54;0,38;2,66;1,18;18,08;18,08;7,26;4,76
4;Elevator;state;5;10;33;3;9;100;0,8;0,75;0;0,06;18,08;18,08;2,24;1,61
4;Elevator;transition;5;10;33;15;28;100;0,52;1,13;0;0,42;19,08;19,08;2,92;2,07
4;Elevator;pair;5;10;33;68;214;100;0,77;0,62;6,52;1,64;20,08;21,08;12,23;9,54
4;Elevator;state;6;7;20;3;7;100;0,59;0,63;0;0,07;21,08;21,08;2,11;1,3
4;Elevator;transition;6;7;20;10;18;100;0,47;1,21;0;0,22;21,08;21,08;2,88;1,89
4;Elevator;pair;6;7;20;27;75;100;0,56;0,3;1,91;0,38;22,08;22,08;4,52;3,15
4;Elevator;state;7;10;24;3;10;100;0,5;0,68;0;0,14;23,08;23,08;2,05;1,32
4;Elevator;transition;7;10;24;10;20;100;0,55;1,06;0;0,24;23,08;23,08;2,4;1,84
4;Elevator;pair;7;10;24;37;123;100;0,58;0,33;2,45;0,66;24,08;24,08;5,61;4,03
4;Elevator;state;8;8;23;3;7;100;0,52;0,55;0;0,07;24,08;24,08;1,67;1,14
4;Elevator;transition;8;8;23;12;20;100;0,51;1,12;0;0,26;25,08;25,08;2,43;1,89
4;Elevator;pair;8;8;23;31;89;100;0,47;0,36;2,33;0,47;26,08;26,08;5,15;3,62
4;Elevator;state;9;8;25;3;7;100;0,55;0,57;0;0,08;26,08;26,08;1,71;1,21
4;Elevator;transition;9;8;25;13;22;100;0,64;1,33;0;0,18;26,08;27,08;3,11;2,15
4;Elevator;pair;9;8;25;37;110;100;0,61;0,43;2,87;0,49;27,08;28,08;6,21;4,39
4;Elevator;state;10;10;25;3;10;100;0,82;0,64;0;0,06;28,08;28,08;2,12;1,52
4;Elevator;transition;10;10;25;9;21;100;0,64;1,44;0;0,16;28,08;28,08;2,91;2,25
4;Elevator;pair;10;10;25;42;149;100;0,68;0,46;3,91;0,67;29,08;30,08;7,87;5,71
