RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
2;Elevator;state;1;12;30;3;13;100;6,49;4,27;0;2,38;23,3;23,3;16,15;13,14
2;Elevator;transition;1;12;30;9;24;100;1,79;9,22;0;0,88;23,3;24,3;13,46;11,89
2;Elevator;pair;1;12;30;55;185;100;1,27;3,18;7,25;2,29;25,3;25,3;19,58;13,99
2;Elevator;state;2;10;24;3;10;100;0,74;0,8;0;0,15;25,3;25,3;2,75;1,7
2;Elevator;transition;2;10;24;10;20;100;0,56;1,61;0;0,25;26,3;26,3;3,55;2,42
2;Elevator;pair;2;10;24;37;123;100;0,52;0,31;2,97;0,89;27,3;27,3;6,43;4,69
2;Elevator;state;3;12;31;3;13;100;0,6;0,54;0;0,15;27,3;27,3;2,1;1,29
2;Elevator;transition;3;12;31;9;25;100;0,6;1,31;0;0,3;28,3;28,3;3,05;2,21
2;Elevator;pair;3;12;31;67;223;100;0,51;0,5;5,62;2,11;29,3;30,3;10,98;8,73
2;Elevator;state;4;7;21;3;7;100;0,67;0,61;0;0,11;30,3;30,3;2,22;1,39
2;Elevator;transition;4;7;21;10;19;100;0,41;1,1;0;0,17;30,3;30,3;2,41;1,67
2;Elevator;pair;4;7;21;33;96;100;0,48;0,36;2,39;0,74;31,3;31,3;5,67;3,97
2;Elevator;state;5;10;33;3;9;100;0,66;0,64;0;0,12;32,3;32,3;2,35;1,43
2;Elevator;transition;5;10;33;15;28;100;0,76;2,05;0;0,53;32,3;32,3;4,54;3,34
2;Elevator;pair;5;10;33;68;214;100;0,82;0,77;5,04;1,49;34,3;34,3;10,51;8,12
2;Elevator;state;6;7;20;3;7;100;0,43;0,63;0;0,05;34,3;34,3;1,62;1,11
2;Elevator;transition;6;7;20;10;18;100;0,57;1,3;0;0,18;35,3;35,3;2,69;2,05
2;Elevator;pair;6;7;20;27;75;100;0,48;0,33;1,58;0,44;35,3;36,3;3,96;2,82
2;Elevator;state;7;10;24;3;10;100;0,54;0,63;0;0,09;36,3;36,3;1,74;1,26
2;Elevator;transition;7;10;24;10;20;100;0,52;1,17;0;0,37;36,3;36,3;2,73;2,06
2;Elevator;pair;7;10;24;37;123;100;0,68;0,52;3,71;1,03;37,3;37,3;7,78;5,95
2;Elevator;state;8;8;23;3;7;100;0,68;0,55;0;0,12;38,3;38,3;1,7;1,34
2;Elevator;transition;8;8;23;12;20;100;0,39;1,21;0;0,22;38,3;38,3;2,31;1,82
2;Elevator;pair;8;8;23;31;89;100;0,41;0,25;1,51;0,42;39,3;39,3;3,54;2,59
2;Elevator;state;9;8;25;3;7;100;0,6;0,42;0;0,04;39,3;39,3;1,42;1,05
2;Elevator;transition;9;8;25;13;22;100;0,64;1,2;0;0,2;40,3;40,3;2,43;2,04
2;Elevator;pair;9;8;25;37;110;100;0,41;0,45;1,76;0,44;40,3;41,3;4,06;3,06
2;Elevator;state;10;10;25;3;10;100;0,57;0,44;0;0,07;41,3;41,3;1,58;1,08
2;Elevator;transition;10;10;25;9;21;100;0,68;1,33;0;0,23;41,3;42,3;3,16;2,24
2;Elevator;pair;10;10;25;42;149;100;0,63;0,51;2,28;0,52;42,3;43,3;5,43;3,94
2;Elevator;state;11;10;31;3;9;100;0,56;0,52;0;0,06;43,3;43,3;1,67;1,14
2;Elevator;transition;11;10;31;14;26;100;0,6;1,1;0;0,16;44,3;44,3;2,28;1,86
