RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
1;Elevator;state;1;12;30;3;13;100;6,69;4,22;0;2,2;22,43;22,43;15,58;13,11
1;Elevator;transition;1;12;30;9;24;100;1,97;12,26;0;1,34;23,43;23,43;18,07;15,57
1;Elevator;pair;1;12;30;55;185;100;1,8;3,78;8,1;9,98;24,43;27,39;30,7;23,67
1;Elevator;state;2;10;24;3;10;100;0,73;0,53;0;0,24;5,39;5,39;2,93;1,5
1;Elevator;transition;2;10;24;10;20;100;0,58;1,83;0;0,36;6,39;6,39;4,12;2,77
1;Elevator;pair;2;10;24;37;123;100;0,58;0,29;3,44;0,98;6,39;7,39;7,2;5,29
1;Elevator;state;3;12;31;3;13;100;0,75;0,73;0;0,27;7,39;7,39;2,82;1,75
1;Elevator;transition;3;12;31;9;25;100;0,66;1,48;0;0,36;8,39;8,39;3,62;2,5
1;Elevator;pair;3;12;31;67;223;100;0,5;0,46;6,07;1,34;9,39;10,39;10,79;8,37
1;Elevator;state;4;7;21;3;7;100;0,48;0,54;0;0,11;10,39;10,39;2,07;1,13
1;Elevator;transition;4;7;21;10;19;100;0,44;0,96;0;0,19;10,39;10,39;2,33;1,59
1;Elevator;pair;4;7;21;33;96;100;0,3;0,24;1,54;0,58;11,39;11,39;4,07;2,67
1;Elevator;state;5;10;33;3;9;100;0,4;0,56;0;0,1;11,39;11,39;1,89;1,06
1;Elevator;transition;5;10;33;15;28;100;0,44;1,05;0;0,26;12,39;12,39;2,65;1,75
1;Elevator;pair;5;10;33;68;214;100;0,43;0,51;3,7;1,02;13,39;14,39;7,62;5,66
1;Elevator;state;6;7;20;3;7;100;0,43;0,39;0;0,07;14,39;14,39;1,49;0,88
1;Elevator;transition;6;7;20;10;18;100;0,31;0,75;0;0,12;14,39;14,39;1,78;1,18
1;Elevator;pair;6;7;20;27;75;100;0,28;0,16;1,13;0,31;15,39;15,39;2,87;1,88
1;Elevator;state;7;10;24;3;10;100;0,34;0,53;0;0,08;16,39;16,39;1,5;0,95
1;Elevator;transition;7;10;24;10;20;100;0,42;0,86;0;0,27;16,39;16,39;2,14;1,54
1;Elevator;pair;7;10;24;37;123;100;0,4;0,26;1,62;0,55;17,39;17,39;4,19;2,83
1;Elevator;state;8;8;23;3;7;100;0,33;0,35;0;0,05;17,39;17,39;1,12;0,73
1;Elevator;transition;8;8;23;12;20;100;0,38;1,02;0;0,24;18,39;18,39;2,18;1,64
1;Elevator;pair;8;8;23;31;89;100;0,3;0,18;1,3;0,43;18,39;19,39;3,24;2,21
1;Elevator;state;9;8;25;3;7;100;0,38;0,29;0;0,1;19,39;19,39;1,12;0,77
1;Elevator;transition;9;8;25;13;22;100;0,38;1,09;0;0,1;19,39;19,39;1,99;1,57
1;Elevator;pair;9;8;25;37;110;100;0,36;0,25;1,77;0,59;20,39;20,39;4,06;2,97
1;Elevator;state;10;10;25;3;10;100;0,55;0,58;0;0,12;21,39;21,39;1,66;1,25
1;Elevator;transition;10;10;25;9;21;100;0,49;1;0;0,19;21,39;21,39;2,1;1,67
1;Elevator;pair;10;10;25;42;149;100;0,32;0,26;2,39;0,74;22,39;22,39;4,92;3,71
1;Elevator;state;11;10;31;3;9;100;0,61;0,47;0;0,11;23,39;23,39;1,67;1,19
1;Elevator;transition;11;10;31;14;26;100;0,44;1,08;0;0,18;23,39;23,39;2,23;1,7
1;Elevator;pair;11;10;31;55;175;100;0,4;0,36;2,87;0,62;24,39;25,39;5,59;4,26
1;Elevator;state;12;12;30;3;13;100;0,5;0,54;0;0,08;25,39;25,39;1,52;1,12
1;Elevator;transition;12;12;30;9;24;100;0,45;0,86;0;0,13;25,39;25,39;1,78;1,44
1;Elevator;pair;12;12;30;55;185;100;0,35;0,35;2,51;0,68;26,39;27,39;5,21;3,88
1;Elevator;state;13;8;23;3;7;100;0,44;0,37;0;0,04;27,39;27,39;1,21;0,85
1;Elevator;transition;13;8;23;12;20;100;0,33;0,75;0;0,1;28,39;28,39;1,6;1,18
1;Elevator;pair;13;8;23;31;89;100;0,3;0,22;1,33;0,48;28,39;29,39;3,31;2,33
1;Elevator;state;14;7;20;3;7;100;0,37;0,38;0;0,04;29,39;29,39;1,2;0,8
