RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
11;SVM;state;1;6;8;3;10;100;33,76;16,34;0;9,03;12,1;12,1;68,31;59,14
11;SVM;transition;1;6;8;3;8;100;10,98;33,94;0;0,83;12,1;12,1;55,43;45,74
11;SVM;pair;1;6;8;4;12;100;1,07;3,6;2,76;1,27;13,1;13,1;18,6;8,7
11;SVM;state;2;7;7;1;6;100;1,84;3,46;0;0,89;13,1;13,1;9,21;6,19
11;SVM;transition;2;7;7;1;7;100;6,41;2,72;0;9,99;13,1;13,1;23,21;19,13
11;SVM;pair;2;7;7;2;8;100;1,24;0,42;2,44;0,26;13,1;13,1;7,04;4,36
11;SVM;state;3;4;4;1;3;100;1,18;0,69;0;0,15;13,1;13,1;3,61;2,02
11;SVM;transition;3;4;4;1;4;100;1,06;1,95;0;0,51;13,1;14,1;15,37;3,53
11;SVM;pair;3;4;4;2;5;100;1,04;0,19;0,58;0,2;14,1;14,1;3,84;2,01
11;SVM;state;4;5;6;2;6;100;0,53;0,55;0;0,13;14,1;14,1;2,2;1,21
11;SVM;transition;4;5;6;2;6;100;5,74;2,55;0;0,22;14,1;14,1;16,35;8,51
11;SVM;pair;4;5;6;3;8;100;0,52;0,23;2,41;0,32;14,1;14,1;7,52;3,48
11;SVM;state;5;7;7;1;6;100;0,9;0,66;0;0,16;14,1;14,1;3,03;1,72
11;SVM;transition;5;7;7;1;7;100;0,48;1,44;0;0,23;14,1;14,1;3,06;2,15
11;SVM;pair;5;7;7;2;8;100;0,72;0,24;0,59;0,2;15,1;15,1;3,37;1,75
11;SVM;state;6;8;9;2;10;100;0,48;0,52;0;5,15;15,1;15,1;7,14;6,15
11;SVM;transition;6;8;9;2;9;100;0,87;1,42;0;0,3;15,1;15,1;3,69;2,59
11;SVM;pair;6;8;9;3;15;100;0,52;0,23;0,87;0,76;15,1;15,1;3,8;2,39
11;SVM;state;7;5;6;2;6;100;0,62;1,69;0;0,11;15,1;15,1;3,48;2,42
11;SVM;transition;7;5;6;2;6;100;0,63;1,38;0;0,12;15,1;15,1;2,9;2,12
11;SVM;pair;7;5;6;3;8;100;0,75;0,21;0,97;0,14;16,1;16,1;3,94;2,07
11;SVM;state;8;8;9;2;10;100;0,43;0,97;0;0,17;16,1;16,1;2,61;1,57
11;SVM;transition;8;8;9;2;9;100;0,76;5,38;0;0,59;16,1;16,1;10,32;6,74
11;SVM;pair;8;8;9;3;12;100;2,26;0,37;1,25;0,23;16,1;16,1;6,3;4,12
11;SVM;state;9;4;4;1;3;100;1,66;1,51;0;0,18;16,1;16,1;4,86;3,36
11;SVM;transition;9;4;4;1;4;100;0,38;0,71;0;0,08;16,1;17,1;2,44;1,18
11;SVM;pair;9;4;4;2;5;100;0,88;0,34;0,42;0,12;17,1;17,1;18,44;1,77
11;SVM;state;10;8;9;2;10;100;0,87;0,67;0;0,19;17,1;17,1;3,46;1,74
11;SVM;transition;10;8;9;2;9;100;5,88;2,66;0;0,82;17,1;17,1;12,19;9,36
11;SVM;pair;10;8;9;3;12;100;0,41;17,05;0,88;0,18;17,1;17,1;41,24;18,52
11;SVM;state;11;9;11;3;17;100;0,39;0,54;0;0,2;17,1;17,1;1,88;1,14
11;SVM;transition;11;9;11;3;11;100;0,57;1,48;0;0,2;18,1;18,1;3,1;2,25
11;SVM;pair;11;9;11;4;19;100;0,39;0,25;0,87;13,43;18,1;18,1;16,35;14,93
11;SVM;state;12;5;6;2;6;100;0,41;0,39;0;0,16;18,1;18,1;1,87;0,96
11;SVM;transition;12;5;6;2;6;100;0,33;0,92;0;0,1;18,1;18,1;7,05;1,35
11;SVM;pair;12;5;6;3;9;100;0,45;0,15;0,5;0,11;18,1;18,1;2,17;1,21
