RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
5;SVM;state;1;6;8;3;10;100;4,89;2,55;0;3,04;12,48;12,48;13,09;10,48
5;SVM;transition;1;6;8;3;8;100;0,82;7,58;0;0,36;12,48;12,48;10,13;8,75
5;SVM;pair;1;6;8;4;12;100;1,05;2,82;1,95;0,35;13,48;13,48;10,44;6,16
5;SVM;state;2;7;7;1;6;100;1,03;0,83;0;0,19;13,48;13,48;3,27;2,05
5;SVM;transition;2;7;7;1;7;100;0,94;1,66;0;0,22;13,48;13,48;4,03;2,82
5;SVM;pair;2;7;7;2;8;100;0,61;0,25;0,78;0,19;13,48;13,48;3,6;1,83
5;SVM;state;3;4;4;1;3;100;0,44;0,42;0;0,08;13,48;13,48;1,98;0,94
5;SVM;transition;3;4;4;1;4;100;0,37;0,94;0;0,1;13,48;13,48;2,45;1,41
5;SVM;pair;3;4;4;2;5;100;0,42;0,15;0,45;0,14;13,48;13,48;2,59;1,16
5;SVM;state;4;5;6;2;6;100;0,53;0,47;0;0,12;14,48;14,48;2,12;1,11
5;SVM;transition;4;5;6;2;6;100;0,44;0,94;0;0,14;14,48;14,48;2,55;1,52
5;SVM;pair;4;5;6;3;8;100;0,42;0,22;0,62;0,15;14,48;14,48;2,67;1,41
5;SVM;state;5;7;7;1;6;100;0,44;0,47;0;0,14;14,48;14,48;1,85;1,05
5;SVM;transition;5;7;7;1;7;100;0,43;0,96;0;0,13;14,48;14,48;2,27;1,52
5;SVM;pair;5;7;7;2;8;100;0,43;0,23;0,62;0,19;14,48;14,48;2,66;1,47
5;SVM;state;6;8;9;2;10;100;0,49;0,57;0;0,18;15,48;15,48;2,06;1,24
5;SVM;transition;6;8;9;2;9;100;0,52;1,5;0;0,24;15,48;15,48;2,96;2,27
5;SVM;pair;6;8;9;3;15;100;0,53;0,23;1,18;0,23;15,48;15,48;3,56;2,18
5;SVM;state;7;5;6;2;6;100;0,41;0,5;0;0,09;15,48;15,48;1,53;1
5;SVM;transition;7;5;6;2;6;100;0,43;0,98;0;0,11;15,48;15,48;2,25;1,52
5;SVM;pair;7;5;6;3;8;100;0,43;0,21;0,8;0,12;15,48;15,48;2,75;1,56
5;SVM;state;8;8;9;2;10;100;0,42;0,48;0;0,21;16,48;16,48;1,8;1,11
5;SVM;transition;8;8;9;2;9;100;0,46;1,21;0;0,16;16,48;16,48;2,54;1,83
5;SVM;pair;8;8;9;3;12;100;0,58;0,28;0,71;0,14;16,48;16,48;2,67;1,71
5;SVM;state;9;4;4;1;3;100;0,39;0,34;0;0,05;16,48;16,48;1,29;0,79
5;SVM;transition;9;4;4;1;4;100;0,35;0,54;0;0,06;16,48;16,48;1,38;0,94
5;SVM;pair;9;4;4;2;5;100;0,24;0,08;0,32;0,09;16,48;16,48;1,39;0,73
5;SVM;state;10;8;9;2;10;100;0,34;0,32;0;0,11;17,48;17,48;1,2;0,77
5;SVM;transition;10;8;9;2;9;100;0,32;0,78;0;0,13;17,48;17,48;1,82;1,23
5;SVM;pair;10;8;9;3;12;100;0,27;0,14;0,59;0,14;17,48;17,48;1,9;1,15
5;SVM;state;11;9;11;3;17;100;0,37;0,52;0;0,2;17,48;17,48;1,61;1,09
5;SVM;transition;11;9;11;3;11;100;0,32;0,97;0;0,18;17,48;17,48;1,98;1,48
5;SVM;pair;11;9;11;4;19;100;0,33;0,16;0,69;0,22;18,48;18,48;2,28;1,4
5;SVM;state;12;5;6;2;6;100;0,25;0,24;0;0,28;18,48;18,48;1,36;0,77
5;SVM;transition;12;5;6;2;6;100;0,26;0,57;0;0,09;18,48;18,48;1,39;0,92
5;SVM;pair;12;5;6;3;9;100;0,21;0,13;0,41;0,13;18,48;18,48;1,53;0,87
