RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%);Executed Transitions Total;Efficiency (killed/transition)
1;SVM;4;state;ActionExchange;7;0;6;1;85,71;6;1
1;SVM;4;transition;ActionExchange;7;0;7;0;100;7;1
1;SVM;4;pair;ActionExchange;7;0;7;0;100;8;0,88
1;SVM;4;family-baseline;ActionExchange;7;0;7;0;100;11;0,64
1;SVM;4;state;StateMissing;6;0;6;0;100;6;1
1;SVM;4;transition;StateMissing;6;0;6;0;100;7;0,86
1;SVM;4;pair;StateMissing;6;0;6;0;100;8;0,75
1;SVM;4;family-baseline;StateMissing;6;0;6;0;100;11;0,55
1;SVM;4;state;TransitionDestinationExchange;7;1;5;1;83,33;6;0,83
1;SVM;4;transition;TransitionDestinationExchange;7;1;6;0;100;7;0,86
1;SVM;4;pair;TransitionDestinationExchange;7;1;6;0;100;8;0,75
1;SVM;4;family-baseline;TransitionDestinationExchange;7;1;6;0;100;11;0,55
1;SVM;5;state;TransitionMissing;9;0;8;1;88,89;10;0,8
1;SVM;5;transition;TransitionMissing;9;0;9;0;100;14;0,64
1;SVM;5;pair;TransitionMissing;9;0;9;0;100;15;0,6
1;SVM;5;family-baseline;TransitionMissing;9;0;9;0;100;16;0,56
1;SVM;5;state;ActionExchange;12;0;11;1;91,67;10;1,1
1;SVM;5;transition;ActionExchange;12;0;12;0;100;14;0,86
1;SVM;5;pair;ActionExchange;12;0;12;0;100;15;0,8
1;SVM;5;family-baseline;ActionExchange;12;0;12;0;100;16;0,75
1;SVM;5;state;StateMissing;7;0;7;0;100;10;0,7
1;SVM;5;transition;StateMissing;7;0;7;0;100;14;0,5
1;SVM;5;pair;StateMissing;7;0;7;0;100;15;0,47
1;SVM;5;family-baseline;StateMissing;7;0;7;0;100;16;0,44
1;SVM;5;state;TransitionDestinationExchange;12;1;8;3;72,73;10;0,8
1;SVM;5;transition;TransitionDestinationExchange;12;1;11;0;100;14;0,79
1;SVM;5;pair;TransitionDestinationExchange;12;1;11;0;100;15;0,73
1;SVM;5;family-baseline;TransitionDestinationExchange;12;1;11;0;100;16;0,69
1;SVM;6;state;TransitionMissing;6;0;5;1;83,33;6;0,83
1;SVM;6;transition;TransitionMissing;6;0;6;0;100;7;0,86
1;SVM;6;pair;TransitionMissing;6;0;6;0;100;8;0,75
1;SVM;6;family-baseline;TransitionMissing;6;0;0;6;0;0;0
1;SVM;6;state;ActionExchange;9;0;8;1;88,89;6;1,33
1;SVM;6;transition;ActionExchange;9;0;9;0;100;7;1,29
1;SVM;6;pair;ActionExchange;9;0;9;0;100;8;1,12
1;SVM;6;family-baseline;ActionExchange;9;0;0;9;0;0;0
1;SVM;6;state;StateMissing;4;0;4;0;100;6;0,67
1;SVM;6;transition;StateMissing;4;0;4;0;100;7;0,57
1;SVM;6;pair;StateMissing;4;0;4;0;100;8;0,5
1;SVM;6;family-baseline;StateMissing;4;0;0;4;0;0;0
1;SVM;6;state;TransitionDestinationExchange;9;2;5;2;71,43;6;0,83
1;SVM;6;transition;TransitionDestinationExchange;9;2;7;0;100;7;1
1;SVM;6;pair;TransitionDestinationExchange;9;2;7;0;100;8;0,88
1;SVM;6;family-baseline;TransitionDestinationExchange;9;2;0;7;0;0;0
1;SVM;7;state;TransitionMissing;11;0;10;1;90,91;17;0,59
1;SVM;7;transition;TransitionMissing;11;0;11;0;100;18;0,61
1;SVM;7;pair;TransitionMissing;11;0;11;0;100;19;0,58
1;SVM;7;family-baseline;TransitionMissing;11;0;11;0;100;18;0,61
1;SVM;7;state;ActionExchange;19;0;18;1;94,74;17;1,06
1;SVM;7;transition;ActionExchange;19;0;19;0;100;18;1,06
1;SVM;7;pair;ActionExchange;19;0;19;0;100;19;1
1;SVM;7;family-baseline;ActionExchange;19;0;19;0;100;18;1,06
1;SVM;7;state;StateMissing;8;0;8;0;100;17;0,47
1;SVM;7;transition;StateMissing;8;0;8;0;100;18;0,44
1;SVM;7;pair;StateMissing;8;0;8;0;100;19;0,42
1;SVM;7;family-baseline;StateMissing;8;0;8;0;100;18;0,44
1;SVM;7;state;TransitionDestinationExchange;19;2;14;3;82,35;17;0,82
1;SVM;7;transition;TransitionDestinationExchange;19;2;17;0;100;18;0,94
1;SVM;7;pair;TransitionDestinationExchange;19;2;17;0;100;19;0,89
1;SVM;7;family-baseline;TransitionDestinationExchange;19;2;17;0;100;18;0,94
1;SVM;8;state;TransitionMissing;9;0;8;1;88,89;10;0,8
1;SVM;8;transition;TransitionMissing;9;0;9;0;100;11;0,82
1;SVM;8;pair;TransitionMissing;9;0;9;0;100;12;0,75
1;SVM;8;family-baseline;TransitionMissing;9;0;9;0;100;13;0,69
1;SVM;8;state;ActionExchange;12;0;11;1;91,67;10;1,1
1;SVM;8;transition;ActionExchange;12;0;12;0;100;11;1,09
1;SVM;8;pair;ActionExchange;12;0;12;0;100;12;1
1;SVM;8;family-baseline;ActionExchange;12;0;12;0;100;13;0,92
1;SVM;8;state;StateMissing;7;0;7;0;100;10;0,7
1;SVM;8;transition;StateMissing;7;0;7;0;100;11;0,64
1;SVM;8;pair;StateMissing;7;0;7;0;100;12;0,58
1;SVM;8;family-baseline;StateMissing;7;0;7;0;100;13;0,54
1;SVM;8;state;TransitionDestinationExchange;12;2;8;2;80;10;0,8
1;SVM;8;transition;TransitionDestinationExchange;12;2;10;0;100;11;0,91
1;SVM;8;pair;TransitionDestinationExchange;12;2;10;0;100;12;0,83
1;SVM;8;family-baseline;TransitionDestinationExchange;12;2;10;0;100;13;0,77
1;SVM;9;state;TransitionMissing;6;0;5;1;83,33;6;0,83
1;SVM;9;transition;TransitionMissing;6;0;6;0;100;7;0,86
1;SVM;9;pair;TransitionMissing;6;0;6;0;100;8;0,75
1;SVM;9;family-baseline;TransitionMissing;6;0;0;6;0;0;0
1;SVM;9;state;ActionExchange;9;0;8;1;88,89;6;1,33
1;SVM;9;transition;ActionExchange;9;0;9;0;100;7;1,29
1;SVM;9;pair;ActionExchange;9;0;9;0;100;8;1,12
1;SVM;9;family-baseline;ActionExchange;9;0;0;9;0;0;0
1;SVM;9;state;StateMissing;4;0;4;0;100;6;0,67
1;SVM;9;transition;StateMissing;4;0;4;0;100;7;0,57
1;SVM;9;pair;StateMissing;4;0;4;0;100;8;0,5
1;SVM;9;family-baseline;StateMissing;4;0;0;4;0;0;0
1;SVM;9;state;TransitionDestinationExchange;9;2;5;2;71,43;6;0,83
1;SVM;9;transition;TransitionDestinationExchange;9;2;7;0;100;7;1
1;SVM;9;pair;TransitionDestinationExchange;9;2;7;0;100;8;0,88
1;SVM;9;family-baseline;TransitionDestinationExchange;9;2;0;7;0;0;0
1;SVM;10;state;TransitionMissing;4;0;3;1;75;3;1
1;SVM;10;transition;TransitionMissing;4;0;4;0;100;4;1
1;SVM;10;pair;TransitionMissing;4;0;4;0;100;5;0,8
1;SVM;10;family-baseline;TransitionMissing;4;0;0;4;0;0;0
1;SVM;10;state;ActionExchange;4;0;3;1;75;3;1
1;SVM;10;transition;ActionExchange;4;0;4;0;100;4;1
1;SVM;10;pair;ActionExchange;4;0;4;0;100;5;0,8
1;SVM;10;family-baseline;ActionExchange;4;0;0;4;0;0;0
1;SVM;10;state;StateMissing;3;0;3;0;100;3;1
1;SVM;10;transition;StateMissing;3;0;3;0;100;4;0,75
1;SVM;10;pair;StateMissing;3;0;3;0;100;5;0,6
1;SVM;10;family-baseline;StateMissing;3;0;0;3;0;0;0
1;SVM;10;state;TransitionDestinationExchange;4;1;2;1;66,67;3;0,67
1;SVM;10;transition;TransitionDestinationExchange;4;1;3;0;100;4;0,75
1;SVM;10;pair;TransitionDestinationExchange;4;1;3;0;100;5;0,6
1;SVM;10;family-baseline;TransitionDestinationExchange;4;1;0;3;0;0;0
1;SVM;11;state;TransitionMissing;4;0;3;1;75;3;1
1;SVM;11;transition;TransitionMissing;4;0;4;0;100;4;1
1;SVM;11;pair;TransitionMissing;4;0;4;0;100;5;0,8
1;SVM;11;family-baseline;TransitionMissing;4;0;0;4;0;0;0
1;SVM;11;state;ActionExchange;4;0;3;1;75;3;1
1;SVM;11;transition;ActionExchange;4;0;4;0;100;4;1
1;SVM;11;pair;ActionExchange;4;0;4;0;100;5;0,8
1;SVM;11;family-baseline;ActionExchange;4;0;0;4;0;0;0
1;SVM;11;state;StateMissing;3;0;3;0;100;3;1
1;SVM;11;transition;StateMissing;3;0;3;0;100;4;0,75
1;SVM;11;pair;StateMissing;3;0;3;0;100;5;0,6
1;SVM;11;family-baseline;StateMissing;3;0;0;3;0;0;0
1;SVM;11;state;TransitionDestinationExchange;4;1;2;1;66,67;3;0,67
1;SVM;11;transition;TransitionDestinationExchange;4;1;3;0;100;4;0,75
1;SVM;11;pair;TransitionDestinationExchange;4;1;3;0;100;5;0,6
1;SVM;11;family-baseline;TransitionDestinationExchange;4;1;0;3;0;0;0
1;SVM;12;state;TransitionMissing;7;0;6;1;85,71;6;1
1;SVM;12;transition;TransitionMissing;7;0;7;0;100;7;1
1;SVM;12;pair;TransitionMissing;7;0;7;0;100;8;0,88
1;SVM;12;family-baseline;TransitionMissing;7;0;7;0;100;11;0,64
1;SVM;12;state;ActionExchange;7;0;6;1;85,71;6;1
1;SVM;12;transition;ActionExchange;7;0;7;0;100;7;1
1;SVM;12;pair;ActionExchange;7;0;7;0;100;8;0,88
1;SVM;12;family-baseline;ActionExchange;7;0;7;0;100;11;0,64
1;SVM;12;state;StateMissing;6;0;6;0;100;6;1
1;SVM;12;transition;StateMissing;6;0;6;0;100;7;0,86
1;SVM;12;pair;StateMissing;6;0;6;0;100;8;0,75
1;SVM;12;family-baseline;StateMissing;6;0;6;0;100;11;0,55
1;SVM;12;state;TransitionDestinationExchange;7;1;5;1;83,33;6;0,83
1;SVM;12;transition;TransitionDestinationExchange;7;1;6;0;100;7;0,86
1;SVM;12;pair;TransitionDestinationExchange;7;1;6;0;100;8;0,75
1;SVM;12;family-baseline;TransitionDestinationExchange;7;1;6;0;100;11;0,55
