RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
2;SVM;state;1;6;8;3;10;100;5,78;4,03;0;3,3;12,25;12,25;17,16;13,11
2;SVM;transition;1;6;8;3;8;100;1,22;11,25;0;0,64;12,25;12,25;15,6;13,12
2;SVM;pair;1;6;8;4;12;100;1,02;3,16;2,21;0,58;13,25;13,25;12,77;6,96
2;SVM;state;2;7;7;1;6;100;1;1,12;0;0,26;13,25;13,25;3,99;2,37
2;SVM;transition;2;7;7;1;7;100;0,96;2,02;0;0,27;13,25;13,25;4,71;3,25
2;SVM;pair;2;7;7;2;8;100;0,89;0,36;1,13;0,24;13,25;13,25;4,76;2,62
2;SVM;state;3;4;4;1;3;100;0,62;0,67;0;0,09;13,25;13,25;2,64;1,38
2;SVM;transition;3;4;4;1;4;100;0,68;0,94;0;0,12;13,25;13,25;3,19;1,75
2;SVM;pair;3;4;4;2;5;100;0,53;0,18;0,49;0,14;14,25;14,25;3,16;1,33
2;SVM;state;4;5;6;2;6;100;0,51;0,58;0;0,14;14,25;14,25;2,42;1,23
2;SVM;transition;4;5;6;2;6;100;0,56;1,04;0;0,15;14,25;14,25;2,86;1,75
2;SVM;pair;4;5;6;3;8;100;0,49;0,29;0,7;0,16;14,25;14,25;3,35;1,65
2;SVM;state;5;7;7;1;6;100;0,66;0,6;0;0,21;14,25;14,25;2,78;1,46
2;SVM;transition;5;7;7;1;7;100;0,55;1,21;0;0,12;14,25;14,25;2,93;1,89
2;SVM;pair;5;7;7;2;8;100;0,54;0,29;1;0,23;15,25;15,25;3,99;2,06
2;SVM;state;6;8;9;2;10;100;0,81;0,67;0;0,23;15,25;15,25;2,77;1,71
2;SVM;transition;6;8;9;2;9;100;0,59;1,49;0;0,31;15,25;15,25;3,33;2,39
2;SVM;pair;6;8;9;3;15;100;0,59;0,31;1,07;0,29;15,25;15,25;4,04;2,26
2;SVM;state;7;5;6;2;6;100;0,47;0,54;0;0,17;15,25;15,25;1,76;1,17
2;SVM;transition;7;5;6;2;6;100;0,51;1,35;0;0,16;15,25;15,25;2,71;2,02
2;SVM;pair;7;5;6;3;8;100;0,77;0,29;0,92;0,17;16,25;16,25;3,31;2,15
2;SVM;state;8;8;9;2;10;100;0,85;0,82;0;0,25;16,25;16,25;2,76;1,91
2;SVM;transition;8;8;9;2;9;100;0,64;1,48;0;0,24;16,25;16,25;3,19;2,36
2;SVM;pair;8;8;9;3;12;100;0,74;0,35;1,04;0,19;16,25;16,25;11,65;2,32
2;SVM;state;9;4;4;1;3;100;0,53;0,76;0;0,14;16,25;16,25;2,14;1,42
2;SVM;transition;9;4;4;1;4;100;0,33;0,54;0;0,05;16,25;16,25;1,44;0,92
2;SVM;pair;9;4;4;2;5;100;0,48;0,14;0,31;0,08;17,25;17,25;1,84;1,01
2;SVM;state;10;8;9;2;10;100;0,47;0,54;0;0,13;17,25;17,25;1,9;1,13
2;SVM;transition;10;8;9;2;9;100;0,57;0,94;0;0,14;17,25;17,25;2,38;1,65
2;SVM;pair;10;8;9;3;12;100;0,36;0,2;0,65;0,13;17,25;17,25;2,29;1,34
2;SVM;state;11;9;11;3;17;100;0,67;0,58;0;0,15;17,25;17,25;2,06;1,4
2;SVM;transition;11;9;11;3;11;100;0,42;0,98;0;0,17;17,25;18,25;2,33;1,57
2;SVM;pair;11;9;11;4;19;100;0,34;0,22;0,67;0,38;18,25;18,25;2,51;1,61
2;SVM;state;12;5;6;2;6;100;0,36;0,29;0;0,11;18,25;18,25;1,51;0,76
2;SVM;transition;12;5;6;2;6;100;0,58;0,72;0;0,08;18,25;18,25;1,88;1,38
2;SVM;pair;12;5;6;3;9;100;0,21;0,15;0,43;0,09;18,25;18,25;1,59;0,87
