RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
3;SVM;state;1;6;8;3;10;100;6,82;4,31;0;3,22;12,44;12,44;18,43;14,34
3;SVM;transition;1;6;8;3;8;100;1,29;10,86;0;0,69;12,44;12,44;15,1;12,84
3;SVM;pair;1;6;8;4;12;100;1,16;2,91;1,92;0,47;13,44;13,44;11,78;6,46
3;SVM;state;2;7;7;1;6;100;0,98;1,04;0;0,21;13,44;13,44;3,67;2,22
3;SVM;transition;2;7;7;1;7;100;0,93;1,86;0;0,28;13,44;13,44;4,47;3,07
3;SVM;pair;2;7;7;2;8;100;0,81;0,32;0,99;0,23;13,44;13,44;4,37;2,34
3;SVM;state;3;4;4;1;3;100;0,62;0,55;0;0,1;13,44;13,44;2,7;1,27
3;SVM;transition;3;4;4;1;4;100;0,48;1,14;0;0,15;13,44;14,44;3,23;1,78
3;SVM;pair;3;4;4;2;5;100;0,49;0,19;0,58;0,15;14,44;14,44;3,42;1,42
3;SVM;state;4;5;6;2;6;100;0,63;0,53;0;0,14;14,44;14,44;2,44;1,3
3;SVM;transition;4;5;6;2;6;100;0,52;1,15;0;0,16;14,44;14,44;2,85;1,82
3;SVM;pair;4;5;6;3;8;100;0,54;0,32;0,81;0,24;14,44;14,44;3,48;1,91
3;SVM;state;5;7;7;1;6;100;0,71;0,59;0;0,18;14,44;14,44;2,44;1,48
3;SVM;transition;5;7;7;1;7;100;0,55;1,17;0;0,14;14,44;14,44;2,6;1,87
3;SVM;pair;5;7;7;2;8;100;0,56;0,35;0,73;0,16;15,44;15,44;3,04;1,8
3;SVM;state;6;8;9;2;10;100;0,55;0,73;0;0,2;15,44;15,44;2,21;1,48
3;SVM;transition;6;8;9;2;9;100;0,61;1,64;0;0,29;15,44;15,44;3,58;2,54
3;SVM;pair;6;8;9;3;15;100;0,69;0,29;1,02;0,21;15,44;15,44;3,54;2,21
3;SVM;state;7;5;6;2;6;100;0,6;0,61;0;0,11;15,44;15,44;1,9;1,33
3;SVM;transition;7;5;6;2;6;100;0,37;0,96;0;0,13;15,44;16,44;2;1,45
3;SVM;pair;7;5;6;3;8;100;0,43;0,2;0,73;0,1;16,44;16,44;2,38;1,47
3;SVM;state;8;8;9;2;10;100;0,43;0,42;0;0,16;16,44;16,44;1,53;1,01
3;SVM;transition;8;8;9;2;9;100;0,42;1,12;0;0,21;16,44;16,44;2,4;1,75
3;SVM;pair;8;8;9;3;12;100;0,52;0,27;0,78;0,15;16,44;16,44;2,84;1,72
3;SVM;state;9;4;4;1;3;100;0,36;0,32;0;0,06;16,44;16,44;1,27;0,74
3;SVM;transition;9;4;4;1;4;100;0,29;0,75;0;0,17;16,44;17,44;1,83;1,21
3;SVM;pair;9;4;4;2;5;100;0,35;0,1;0,34;0,08;17,44;17,44;1,63;0,87
3;SVM;state;10;8;9;2;10;100;0,44;0,38;0;0,12;17,44;17,44;1,6;0,94
3;SVM;transition;10;8;9;2;9;100;0,46;1;0;0,15;17,44;17,44;2,31;1,62
3;SVM;pair;10;8;9;3;12;100;0,37;0,2;0,7;0,14;17,44;17,44;2,32;1,41
3;SVM;state;11;9;11;3;17;100;0,37;0,54;0;0,19;17,44;17,44;1,66;1,1
3;SVM;transition;11;9;11;3;11;100;0,35;1,29;0;0,27;18,44;18,44;2,57;1,91
3;SVM;pair;11;9;11;4;19;100;0,38;0,26;1,28;0,21;18,44;18,44;3,38;2,13
3;SVM;state;12;5;6;2;6;100;0,27;0,27;0;0,11;18,44;18,44;1,19;0,65
3;SVM;transition;12;5;6;2;6;100;0,31;0,62;0;0,09;18,44;18,44;1,53;1,02
3;SVM;pair;12;5;6;3;9;100;0,23;0,15;0,4;0,09;18,44;18,44;1,55;0,87
