RunID;SPL Name;Product Index;Coverage Type;Operator;Total Mutants;Equivalent Count;Killed Count;Survived Count;Mutation Score(%)
1;HockertyShirts;209;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;209;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;209;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;209;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;209;state;ActionExchange;97;0;89;8;91,75
1;HockertyShirts;209;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;209;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;209;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;209;state;StateMissing;58;0;58;0;100
1;HockertyShirts;209;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;209;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;209;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;209;state;TransitionDestinationExchange;97;3;78;16;82,98
1;HockertyShirts;209;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;209;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;209;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;210;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;210;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;210;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;210;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;210;state;ActionExchange;97;0;87;10;89,69
1;HockertyShirts;210;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;210;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;210;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;210;state;StateMissing;58;0;58;0;100
1;HockertyShirts;210;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;210;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;210;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;210;state;TransitionDestinationExchange;97;3;76;18;80,85
1;HockertyShirts;210;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;210;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;210;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;211;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;211;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;211;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;211;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;211;state;ActionExchange;97;0;89;8;91,75
1;HockertyShirts;211;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;211;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;211;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;211;state;StateMissing;58;0;58;0;100
1;HockertyShirts;211;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;211;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;211;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;211;state;TransitionDestinationExchange;97;3;78;16;82,98
1;HockertyShirts;211;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;211;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;211;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;212;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;212;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;212;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;212;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;212;state;ActionExchange;97;0;87;10;89,69
1;HockertyShirts;212;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;212;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;212;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;212;state;StateMissing;58;0;58;0;100
1;HockertyShirts;212;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;212;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;212;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;212;state;TransitionDestinationExchange;97;3;76;18;80,85
1;HockertyShirts;212;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;212;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;212;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;213;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;213;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;213;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;213;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;213;state;ActionExchange;97;0;89;8;91,75
1;HockertyShirts;213;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;213;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;213;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;213;state;StateMissing;58;0;58;0;100
1;HockertyShirts;213;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;213;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;213;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;213;state;TransitionDestinationExchange;97;3;78;16;82,98
1;HockertyShirts;213;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;213;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;213;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;214;state;TransitionMissing;64;0;60;4;93,75
1;HockertyShirts;214;transition;TransitionMissing;64;0;64;0;100
1;HockertyShirts;214;pair;TransitionMissing;64;0;64;0;100
1;HockertyShirts;214;family-baseline;TransitionMissing;64;0;0;64;0
1;HockertyShirts;214;state;ActionExchange;82;0;79;3;96,34
1;HockertyShirts;214;transition;ActionExchange;82;0;82;0;100
1;HockertyShirts;214;pair;ActionExchange;82;0;82;0;100
1;HockertyShirts;214;family-baseline;ActionExchange;82;0;0;82;0
1;HockertyShirts;214;state;StateMissing;57;0;57;0;100
1;HockertyShirts;214;transition;StateMissing;57;0;57;0;100
1;HockertyShirts;214;pair;StateMissing;57;0;57;0;100
1;HockertyShirts;214;family-baseline;StateMissing;57;0;0;57;0
1;HockertyShirts;214;state;TransitionDestinationExchange;82;1;71;10;87,65
1;HockertyShirts;214;transition;TransitionDestinationExchange;82;1;81;0;100
1;HockertyShirts;214;pair;TransitionDestinationExchange;82;1;81;0;100
1;HockertyShirts;214;family-baseline;TransitionDestinationExchange;82;1;0;81;0
1;HockertyShirts;215;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;215;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;215;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;215;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;215;state;ActionExchange;97;0;87;10;89,69
1;HockertyShirts;215;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;215;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;215;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;215;state;StateMissing;58;0;58;0;100
1;HockertyShirts;215;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;215;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;215;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;215;state;TransitionDestinationExchange;97;3;75;19;79,79
1;HockertyShirts;215;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;215;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;215;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;216;state;TransitionMissing;68;0;62;6;91,18
1;HockertyShirts;216;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;216;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;216;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;216;state;ActionExchange;97;0;89;8;91,75
1;HockertyShirts;216;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;216;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;216;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;216;state;StateMissing;58;0;58;0;100
1;HockertyShirts;216;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;216;pair;StateMissing;58;0;58;0;100
1;HockertyShirts;216;family-baseline;StateMissing;58;0;0;58;0
1;HockertyShirts;216;state;TransitionDestinationExchange;97;3;77;17;81,91
1;HockertyShirts;216;transition;TransitionDestinationExchange;97;3;93;1;98,94
1;HockertyShirts;216;pair;TransitionDestinationExchange;97;3;94;0;100
1;HockertyShirts;216;family-baseline;TransitionDestinationExchange;97;3;0;94;0
1;HockertyShirts;217;state;TransitionMissing;68;0;61;7;89,71
1;HockertyShirts;217;transition;TransitionMissing;68;0;68;0;100
1;HockertyShirts;217;pair;TransitionMissing;68;0;68;0;100
1;HockertyShirts;217;family-baseline;TransitionMissing;68;0;0;68;0
1;HockertyShirts;217;state;ActionExchange;97;0;87;10;89,69
1;HockertyShirts;217;transition;ActionExchange;97;0;97;0;100
1;HockertyShirts;217;pair;ActionExchange;97;0;97;0;100
1;HockertyShirts;217;family-baseline;ActionExchange;97;0;0;97;0
1;HockertyShirts;217;state;StateMissing;58;0;58;0;100
1;HockertyShirts;217;transition;StateMissing;58;0;58;0;100
1;HockertyShirts;217;pair;StateMissing;58;0;58;0;100
