RunID;SPL Name;Product Index;Coverage Budget Source;Operator;Total Mutants;Equivalent Count;Action Budget;Max Steps Per Case;Seed Count;Aborted Walks Total;Killed Min;Killed P25;Killed Median;Killed P75;Killed Max;Mutation Score Min(%);Mutation Score P25(%);Mutation Score Median(%);Mutation Score P75(%);Mutation Score Max(%)
1;HockertyShirts;1;state;TransitionMissing;67;0;106;134;100;0;44;53;56;58;61;65,67;79,1;83,58;86,57;91,04
1;HockertyShirts;1;state;ActionExchange;96;0;106;134;100;0;58;72;78;84;91;60,42;75;81,25;87,5;94,79
1;HockertyShirts;1;state;StateMissing;57;0;106;134;100;0;42;50;52;55;57;73,68;87,72;91,23;96,49;100
1;HockertyShirts;1;state;TransitionDestinationExchange;96;3;106;134;100;0;51;64;71;74;82;54,84;68,82;76,34;79,57;88,17
1;HockertyShirts;1;transition;TransitionMissing;67;0;347;134;100;0;52;61;63;64;67;77,61;91,04;94,03;95,52;100
1;HockertyShirts;1;transition;ActionExchange;96;0;347;134;100;0;73;88;91;93;96;76,04;91,67;94,79;96,88;100
1;HockertyShirts;1;transition;StateMissing;57;0;347;134;100;0;47;55;56;57;57;82,46;96,49;98,25;100;100
1;HockertyShirts;1;transition;TransitionDestinationExchange;96;3;347;134;100;0;67;80;84;86;92;72,04;86,02;90,32;92,47;98,92
1;HockertyShirts;1;pair;TransitionMissing;67;0;439;134;100;0;57;63;64;65;67;85,07;94,03;95,52;97,01;100
1;HockertyShirts;1;pair;ActionExchange;96;0;439;134;100;0;81;91;93;94;96;84,38;94,79;96,88;97,92;100
1;HockertyShirts;1;pair;StateMissing;57;0;439;134;100;0;52;56;56;57;57;91,23;98,25;98,25;100;100
1;HockertyShirts;1;pair;TransitionDestinationExchange;96;3;439;134;100;0;73;83;87;88;92;78,49;89,25;93,55;94,62;98,92
1;HockertyShirts;2;state;TransitionMissing;60;0;104;120;100;0;42;54;55;57;59;70;90;91,67;95;98,33
1;HockertyShirts;2;state;ActionExchange;72;0;104;120;100;0;48;64;65;69;71;66,67;88,89;90,28;95,83;98,61
1;HockertyShirts;2;state;StateMissing;55;0;104;120;100;0;41;52;52;54;55;74,55;94,55;94,55;98,18;100
1;HockertyShirts;2;state;TransitionDestinationExchange;72;1;104;120;100;0;45;62;62;66;69;63,38;87,32;87,32;92,96;97,18
1;HockertyShirts;2;transition;TransitionMissing;60;0;166;120;100;0;47;55;57;58;60;78,33;91,67;95;96,67;100
1;HockertyShirts;2;transition;ActionExchange;72;0;166;120;100;0;53;64;69;70;72;73,61;88,89;95,83;97,22;100
1;HockertyShirts;2;transition;StateMissing;55;0;166;120;100;0;45;52;54;54;55;81,82;94,55;98,18;98,18;100
1;HockertyShirts;2;transition;TransitionDestinationExchange;72;1;166;120;100;0;51;62;66;68;71;71,83;87,32;92,96;95,77;100
1;HockertyShirts;2;pair;TransitionMissing;60;0;209;120;100;0;47;55;58;58;60;78,33;91,67;96,67;96,67;100
1;HockertyShirts;2;pair;ActionExchange;72;0;209;120;100;0;53;64;70;70;72;73,61;88,89;97,22;97,22;100
1;HockertyShirts;2;pair;StateMissing;55;0;209;120;100;0;45;52;54;54;55;81,82;94,55;98,18;98,18;100
1;HockertyShirts;2;pair;TransitionDestinationExchange;72;1;209;120;100;0;51;62;68;68;71;71,83;87,32;95,77;95,77;100
1;HockertyShirts;3;state;TransitionMissing;68;0;108;136;100;0;45;56;58;60;63;66,18;82,35;85,29;88,24;92,65
1;HockertyShirts;3;state;ActionExchange;97;0;108;136;100;0;59;75;81;86;91;60,82;77,32;83,51;88,66;93,81
1;HockertyShirts;3;state;StateMissing;58;0;108;136;100;0;43;52;54;56;58;74,14;89,66;93,1;96,55;100
