RunID;SPL Name;Coverage Type;Product Index;FTS States;FTS Transitions;Test Cases;Total Test Actions;Coverage(%);Projection Time(ms);Test Generation Time(ms);Transformation Time(ms);Test Execution Time(ms);Test Generation Peak Memory(MB);Test Execution Peak Memory(MB);Wall Clock Time(ms);Segment Sum Time(ms)
11;HockertyShirts;state;1;58;67;2;106;100;23,87;16,64;0;7,43;29,88;29,88;51,84;47,94
11;HockertyShirts;transition;1;58;67;7;67;100;4,14;24,63;0;6,53;31,88;32,88;38,29;35,3
11;HockertyShirts;pair;1;58;67;10;439;100;3,23;5,11;15,52;4,66;34,88;35,88;40,23;28,52
11;HockertyShirts;state;2;56;60;2;104;100;3,5;3,59;0;0,92;36,88;36,88;9,82;8,01
11;HockertyShirts;transition;2;56;60;3;60;100;2,66;7,42;0;1,46;37,88;38,88;13,52;11,54
11;HockertyShirts;pair;2;56;60;5;209;100;2,63;0,84;5,56;1,42;39,88;40,88;16,45;10,46
11;HockertyShirts;state;3;59;68;2;108;100;2,61;3,21;0;0,69;41,88;41,88;8,04;6,51
11;HockertyShirts;transition;3;59;68;7;68;100;2,59;9,78;0;1,86;43,88;43,88;15,85;14,23
11;HockertyShirts;pair;3;59;68;10;448;100;2,78;0,9;10,47;2,41;45,88;46,88;23,25;16,56
11;HockertyShirts;state;4;59;68;2;108;100;2,43;3,01;0;0,59;47,88;48,88;7,11;6,03
11;HockertyShirts;transition;4;59;68;7;68;100;2,49;9;0;1,92;49,88;50,88;14,84;13,41
11;HockertyShirts;pair;4;59;68;10;448;100;2,52;0,92;8,42;2,17;52,88;53,88;19,69;14,02
11;HockertyShirts;state;5;59;68;2;108;100;2,37;2,67;0;0,6;54,88;54,88;6,49;5,63
11;HockertyShirts;transition;5;59;68;7;68;100;2,07;7,42;0;1,74;56,88;56,88;12,51;11,23
11;HockertyShirts;pair;5;59;68;9;405;100;2,09;0,81;24,39;1,39;62,16;13,16;34,01;28,68
11;HockertyShirts;state;6;58;64;2;107;100;1,54;1,69;0;0,38;14,16;14,16;4,28;3,6
11;HockertyShirts;transition;6;58;64;5;64;100;1,47;5,75;0;0,55;16,16;16,16;8,76;7,77
11;HockertyShirts;pair;6;58;64;7;305;100;1,7;0,61;4,79;1,08;18,16;18,16;13,26;8,18
11;HockertyShirts;state;7;59;68;2;108;100;1,59;1,82;0;0,43;19,16;20,16;4,88;3,85
11;HockertyShirts;transition;7;59;68;7;68;100;1,78;6,77;0;1,46;21,16;22,16;11,22;10,01
11;HockertyShirts;pair;7;59;68;10;448;100;1,78;0,64;6,96;1,31;24,16;25,16;15,79;10,7
11;HockertyShirts;state;8;60;73;3;138;100;1,79;2,31;0;0,4;26,16;26,16;5,32;4,5
11;HockertyShirts;transition;8;60;73;10;73;100;1,87;8,64;0;1,72;28,16;29,16;13,93;12,23
11;HockertyShirts;pair;8;60;73;15;686;100;1,82;0,61;10,79;1,6;31,16;33,16;21,32;14,82
11;HockertyShirts;state;9;59;72;2;107;100;1,91;1,91;0;0,4;34,16;34,16;5,21;4,22
11;HockertyShirts;transition;9;59;72;10;72;100;1,54;6,27;0;0,93;36,16;36,16;9,69;8,74
11;HockertyShirts;pair;9;59;72;16;714;100;1,66;0,71;12,67;2,17;39,16;40,16;22,46;17,21
11;HockertyShirts;state;10;59;72;3;136;100;2,27;1,78;0;0,54;41,16;42,16;5,61;4,59
11;HockertyShirts;transition;10;59;72;10;72;100;1,59;7,9;0;1,52;43,16;44,16;12,29;11,01
11;HockertyShirts;pair;10;59;72;15;672;100;1,5;0,53;9,98;2,37;46,16;48,16;20,59;14,38
11;HockertyShirts;state;11;60;73;2;109;100;1,58;1,73;0;0,31;49,16;49,16;4,73;3,61
11;HockertyShirts;transition;11;60;73;10;73;100;1,1;8,24;0;1,25;51,16;51,16;12,03;10,6
11;HockertyShirts;pair;11;60;73;16;729;100;1,55;0,54;10;1,76;54,16;55,16;18,89;13,85
11;HockertyShirts;state;12;60;73;3;138;100;1,36;1,76;0;0,46;56,16;57,16;4,38;3,57
11;HockertyShirts;transition;12;60;73;10;73;100;1,35;6,84;0;1,03;58,16;59,16;10,08;9,23
11;HockertyShirts;pair;12;60;73;15;686;100;1,44;0,62;9,74;1,44;62,16;63,16;18,61;13,23
11;HockertyShirts;state;13;59;72;3;136;100;1,66;2;0;0,39;64,16;64,16;4,95;4,05
11;HockertyShirts;transition;13;59;72;10;72;100;1,5;9,1;0;1,41;66,16;66,16;13,29;12,01
11;HockertyShirts;pair;13;59;72;15;672;100;2;0,8;10,41;2,04;69,16;70,16;20,8;15,25
11;HockertyShirts;state;14;59;72;3;136;100;1,75;2,52;0;0,52;71,16;71,16;5,72;4,79
11;HockertyShirts;transition;14;59;72;10;72;100;2,01;8,66;0;1,61;73,16;74,16;13,58;12,28
11;HockertyShirts;pair;14;59;72;15;672;100;1,84;0,74;12,75;1,7;76,16;77,16;22,53;17,03
11;HockertyShirts;state;15;59;68;2;108;100;1,9;2,36;0;0,35;78,16;78,16;5,71;4,62
11;HockertyShirts;transition;15;59;68;7;68;100;2,04;6,8;0;0,99;80,16;80,16;11,09;9,82
11;HockertyShirts;pair;15;59;68;9;405;100;1,91;0,67;6,1;1,08;82,16;83,16;13,97;9,76
11;HockertyShirts;state;16;59;68;2;108;100;1,76;1,73;0;0,36;84,16;84,16;4,59;3,85
11;HockertyShirts;transition;16;59;68;7;68;100;1,83;6,31;0;1,15;86,16;86,16;10,59;9,3
11;HockertyShirts;pair;16;59;68;9;405;100;1,93;0,66;6,11;1,15;88,16;89,16;14,09;9,85
11;HockertyShirts;state;17;58;67;2;106;100;1,83;26,17;0;0,18;92,32;12,32;28,98;28,18
11;HockertyShirts;transition;17;58;67;7;67;100;0,75;6,2;0;0,62;13,32;14,32;8,7;7,57
11;HockertyShirts;pair;17;58;67;9;397;100;1,3;0,43;4,55;0,59;16,32;16,32;9,85;6,87
